SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL,SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE,Description
PAST SALE,June-7-2023,Single Family Residential,7207 Fremont Ave N,Seattle,WA,98103,633000,1.0,1.0,Green Lake,1250,1770.0,1910.0,,506,,Sold,,,https://www.redfin.com/WA/Seattle/7207-Fremont-Ave-N-98103/home/301681,NWMLS as Distributed by MLS Grid,2057434.0,N,Y,47.68130470000001,-122.35014270000002,"['Charming', 'historic', '1910', 'craftsman', 'home', 'nestled', 'heart', 'desirable', 'Phinney', 'neighborhood', '3', 'blocks', 'Greenlake', 'easy', 'access', 'downtown', 'several', 'transit', 'options', 'darling', 'home', 'move', 'ready', 'great', 'potential', 'second', 'bedroom', 'update', 'make', 'Main', 'floor', '720', 'SF', 'featuring', '1', 'bed', 'full', 'bath', 'walk', 'closet', 'original', 'Fir', 'floors', 'carpet', 'Cheerful', 'kitchen', 'opens', 'dining', 'room', 'beautiful', 'built', 'hutch', 'Exquisite', 'millwork', 'pillars', 'welcome', 'living', 'area', 'cozy', 'fireplace', 'Unique', 'rolled', 'glass', 'windows', 'throughout', 'along', 'high', 'ceilings', 'offer', 'open', 'light', 'bright', 'feel', 'Laundry', 'tons', 'additional', 'space', '530', 'SF', 'unfinished', 'basement', '1', 'car', 'garage', 'Show', 'less']"
PAST SALE,November-14-2022,Townhouse,708 N 94th St Unit B,Seattle,WA,98103,572000,2.0,1.5,Greenwood,1110,1170.0,1997.0,,515,,Sold,,,https://www.redfin.com/WA/Seattle/708-N-94th-St-98103/unit-B/home/98674,NWMLS as Distributed by MLS Grid,1999415.0,N,Y,47.6970335,-122.3494533,"['Beautiful', '2', 'bedroom', 'bath', 'townhouse', 'prime', 'location', 'city', 'living', 'HOAs', 'Open', 'floor', 'plan', 'vaulted', 'ceilings', 'large', 'windows', 'gas', 'fireplace', 'creates', 'bright', 'inviting', 'living', 'space', 'lots', 'natural', 'light', 'Enjoy', 'growing', 'plants', 'grilling', 'deck', 'Upper', 'level', 'features', 'two', 'bedrooms', 'walk', 'closet', 'full', 'bath', 'double', 'vanity', 'skylight', 'Appreciate', 'convenience', 'attached', 'one', 'car', 'garage', 'additional', 'storage', 'space', 'electric', 'car', 'plug', 'Gas', 'heat', 'water', 'range', 'Near', 'wonderful', 'restaurants', 'shops', 'parks', 'Greenwood', 'Easy', 'access', 'many', 'bus', 'routes', 'high', 'walk', 'bike', 'score', 'Show', 'less']"
PAST SALE,March-22-2023,Townhouse,311 N 65th St,Seattle,WA,98103,775000,2.0,2.0,Phinney Ridge,1350,983.0,2018.0,,574,,Sold,,,https://www.redfin.com/WA/Seattle/311-N-65th-St-98103/home/145710368,NWMLS as Distributed by MLS Grid,2030248.0,N,Y,47.67590360000001,-122.3548271,"['Unique', '2bd', '2ba', 'townhome', 'centrally', 'located', 'Phinney', 'Ridge', 'End', 'unit', 'front', 'door', 'access', 'neighborhood', 'shops', 'restaurants', 'steps', 'public', 'transportation', 'walk', 'score', '88', 'everything', 'reached', 'via', 'foot', 'bike', 'Modern', 'design', '10', 'ceiling', 'main', 'floor', 'radiant', 'floors', 'ductless', 'providing', 'efficient', 'year', 'round', 'heating', 'cooling', 'Rooftop', 'deck', 'stunning', 'views', 'Green', 'Lake', 'east', 'Puget', 'Sound', 'Olympic', 'mountain', 'range', 'west', 'Bath', 'bedroom', 'main', 'well', 'upper', 'floor', 'allows', 'flexibility', 'use', 'Dedicated', 'convenient', 'parking', 'spot', 'private', 'area', 'behind', 'building', 'HOA', 'rental', 'cap', 'SELLER', 'CREDIT', '5K', 'BUYERS', 'CLOSING', 'COSTS', 'Show', 'less']"
PAST SALE,,Single Family Residential,3823 Corliss Ave N,Seattle,WA,98103,3100000,5.0,3.5,,3540,4560.0,2022.0,,876,,,,,https://www.redfin.com/WA/Seattle/3823-Corliss-Ave-N-98103/home/119315,,,N,Y,47.6538519,-122.331851,"['Finally', 'dream', 'become', 'reality', 'golden', 'opportunity', 'build', 'home', 'always', 'wanted', 'Potential', 'views', 'towards', 'Mts', 'city', 'skyline', 'Union', 'future', 'upper', 'floors', 'Well', 'appointed', 'lot', 'quiet', 'street', 'tucked', 'one', 'Seattle', 'desirable', 'neighborhoods', 'Wallingford', 'centrally', 'located', 'easy', 'access', 'UW', 'SLU', 'Downtown', 'commuting', 'Eastside', 'still', 'close', 'knit', 'community', 'complete', 'bustling', 'main', 'street', 'multiple', 'parks', 'Gas', 'Works', 'park', 'Burke', 'Gilman', 'trail', 'walks', 'bikes', 'leisure', '2', 'blocks', 'away', 'Existing', 'home', 'sold', 'currently', 'producing', 'rental', 'income', 'Tremendous', 'upside', 'potential', 'Show', 'less']"
PAST SALE,October-11-2023,Townhouse,1133 N 92nd St Unit A,Seattle,WA,98103,546000,2.0,1.5,Licton Springs,1000,1026.0,2003.0,,546,,Sold,,,https://www.redfin.com/WA/Seattle/1133-N-92nd-St-98103/unit-A/home/104906,NWMLS as Distributed by MLS Grid,2151029.0,N,Y,47.6954717,-122.34310759999998,"['ready', 'corner', 'unit', '2', 'bath', 'townhome', 'perfect', 'first', 'time', 'buyer', 'investor', 'looking', 'low', 'maintenance', 'rental', 'Features', 'include', 'hardwood', 'flooring', 'kitchen', 'gas', 'range', 'gas', 'hydronic', 'heat', 'vaulted', 'ceilings', 'skylights', '1', 'car', 'attached', 'garage', 'storage', 'area', 'fenced', 'yard', 'ideal', 'entertaining', 'deck', 'living', 'room', 'offers', 'best', 'living', 'Walking', 'distance', 'Green', 'Lake', 'Licton', 'Springs', 'Park', 'PCC', 'quick', 'access', 'Hwy', 'Northgate', 'Light', 'Rail', 'multiple', 'bus', 'lines', 'Greenwood', 'Downtown', 'HOA', 'dues', 'Show', 'less']"
PAST SALE,April-10-2023,Condo/Co-op,3661 Phinney Ave N #206,Seattle,WA,98103,385000,1.0,1.0,Fremont,608,,1969.0,,633,450.0,Sold,,,https://www.redfin.com/WA/Seattle/3661-Phinney-Ave-N-98103/unit-206/home/12318224,NWMLS as Distributed by MLS Grid,2037553.0,N,Y,47.6538825,-122.3547063,"['best', 'urban', 'living', 'heart', 'Fremont', 'New', 'building', 'exterior', 'roof', 'windows', 'siding', '2017', 'Kitchen', 'complete', 'granite', 'countertops', 'stainless', 'appliances', 'open', 'floor', 'plan', 'plenty', 'storage', 'unit', 'Spacious', 'living', 'room', 'dining', 'area', 'sliders', 'open', 'Juliet', 'balcony', 'Large', 'bedroom', 'closet', 'Secure', 'assigned', 'parking', 'space', 'gated', 'lot', 'Common', 'area', 'includes', 'bike', 'storage', 'patio', 'Centrally', 'located', 'near', 'Route', '40', '28', 'bus', 'lines', 'creating', 'easy', 'commute', 'downtown', 'SLU', '97', 'walk', 'score', 'short', 'walk', 'PCC', 'renowned', 'eats', 'trail', 'Previously', 'rented', 'storage', 'locker', 'Show', 'less']"
PAST SALE,October-26-2023,Condo/Co-op,3636 Evanston Ave N #13,Seattle,WA,98103,361000,1.0,1.0,Fremont,523,,1961.0,,690,414.0,Sold,,,https://www.redfin.com/WA/Seattle/3636-Evanston-Ave-N-98103/unit-13/home/12091704,NWMLS as Distributed by MLS Grid,2154694.0,N,Y,47.6525564,-122.350829,"['two', 'blocks', 'middle', 'Fremont', '98', 'Walk', 'Score', 'Minutes', 'downtown', 'Green', 'Lake', 'ship', 'Canal', 'Imagine', 'spending', 'day', 'Fremont', 'relaxing', 'beautiful', 'pool', 'courtyard', 'steps', 'remodeled', 'home', 'Remodeled', 'years', 'ago', 'granite', 'counters', 'luxury', 'vinyl', 'plank', 'floors', 'Washer', 'Dyer', 'unit', 'Pets', 'allowed', 'Rent', 'Cap', 'Gated', 'secured', 'access', 'Bike', 'Storage', 'plus', 'storage', 'unit', 'Show', 'less']"
PAST SALE,August-15-2023,Single Family Residential,309 N 74th St,Seattle,WA,98103,450000,1.0,1.0,Phinney Ridge,350,2845.0,1918.0,,1286,,Sold,,,https://www.redfin.com/WA/Seattle/309-N-74th-St-98103/home/300010,NWMLS as Distributed by MLS Grid,2131836.0,N,Y,47.6822796,-122.3547541,"['Tiny', 'home', 'located', 'heart', 'super', 'popular', 'Phinney', 'neighborhood', 'Street', 'alley', 'lot', 'zoned', 'future', 'development', 'Enter', 'living', 'room', 'open', 'access', 'kitchen', 'nook', 'Clean', 'full', 'bathroom', 'Stacked', 'washer', 'dryer', 'included', 'Large', 'main', 'bedroom', 'easy', 'back', 'door', 'access', 'spacious', 'deck', 'alley', 'street', 'parking', 'access', 'cellar', 'door', 'area', 'dry', 'storage', 'access', 'mechanical', 'Show', 'less']"
PAST SALE,July-18-2023,Condo/Co-op,3636 Evanston Ave N #4,Seattle,WA,98103,365000,1.0,1.0,Fremont,523,,1961.0,,698,414.0,Sold,,,https://www.redfin.com/WA/Seattle/3636-Evanston-Ave-N-98103/unit-4/home/12092925,NWMLS as Distributed by MLS Grid,2067211.0,N,Y,47.6525564,-122.350829,"['Center', 'Universe', 'Fremont', 'lively', 'cafes', 'top', 'restaurants', 'weekly', 'farmer', 'market', 'PCC', 'breweries', 'Burke', 'Gilman', 'Trail', 'etc', 'right', 'finger', 'tips', 'updated', 'unit', 'includes', 'open', 'floor', 'plan', 'remodeled', 'kitchen', 'farm', 'sink', 'subway', 'tiles', 'new', 'engineered', 'hardwood', 'floors', 'Bonus', 'new', 'unit', 'spacious', 'bedroom', 'fits', 'bed', 'easily', 'great', 'western', 'light', 'excellent', 'location', 'invest', 'HOA', 'rental', 'cap', 'pets', 'welcome', 'Secure', 'style', 'building', 'interior', 'garden', 'designated', 'storage', 'unit', 'bike', 'room', 'Imagine', 'summers', 'amazing', 'pool', 'heart', 'activities', 'home', 'great', 'experience', 'Show', 'less']"
PAST SALE,August-21-2023,Condo/Co-op,3621 Wallingford Ave N #101,Seattle,WA,98103,690000,2.0,2.0,Wallingford,1215,6832.0,1993.0,,568,325.0,Sold,,,https://www.redfin.com/WA/Seattle/3621-Wallingford-Ave-N-98103/unit-101/home/40519,NWMLS as Distributed by MLS Grid,2133315.0,N,Y,47.6511657,-122.3366939,"['Bright', 'spacious', 'corner', 'unit', 'condo', 'heart', 'Wallingford', 'residential', 'district', 'walking', 'distance', 'restaurants', 'shops', 'parks', 'love', 'Wallingford', 'Fremont', 'short', 'drive', 'downtown', 'Eastside', 'sq', 'ft', 'home', 'lives', 'like', 'single', 'family', 'house', 'Great', 'privacy', 'building', 'open', 'floor', 'plan', 'private', 'deck', 'Bedrooms', 'separated', 'Great', 'Room', 'style', 'living', 'area', 'Full', 'size', 'radiant', 'heat', 'central', 'vacuum', 'secured', 'garage', 'parking', 'storage', 'elevator', 'Abundant', 'transit', 'commute', 'options', 'nearby', 'Beautifully', 'updated', 'move', 'enjoy', 'Show', 'less']"
