SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL,SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE,Description
PAST SALE,December-29-2022,Condo/Co-op,1808 Minor Ave #1806,Seattle,WA,98101,995000,2.0,2.0,Denny Triangle,1022.0,,2020.0,,974.0,929.0,Sold,,,https://www.redfin.com/WA/Seattle/1808-Minor-Ave-98101/unit-1806/home/172710450,NWMLS as Distributed by MLS Grid,2025351.0,N,Y,47.6169899,-122.33058170000001,"Beautiful Brand new, never-been-lived-in, spacious 2 bedroom 2 bath home that includes one parking stall and one  storage locker. This home features an open concept floor-plan with separated bedrooms, oversized windows and extra  high ceilings. A large covered deck and Sleek interiors with thoughtful finishes, built-in wine chiller and gas cooking  provide a refreshing welcome home. A custom-built home automation system streamlines your day-to-day activity. Nexus  residents enjoy three full floors of state-of-the-art amenities–including private dining facilities, co-working spaces, the  rooftop Skyclub, and lavish outdoor entertaining areas. Show less"
PAST SALE,June-8-2023,Condo/Co-op,121 Stewart St #1304,Seattle,WA,98101,699000,2.0,1.0,Downtown,987.0,,2020.0,,708.0,817.0,Sold,,,https://www.redfin.com/WA/Seattle/121-Stewart-St-98101/unit-1304/home/175699649,NWMLS as Distributed by MLS Grid,2067038.0,N,Y,47.6106852,-122.3406126,"Dynamic vistas into downtown, and one of the only homes remaining with an expansive private terrace! Two enclosed bedrooms.  The Emerald is Seattle’s premier address, 1 block from Pike Place Market, 2 blocks from the water’s edge, featuring breathtaking panoramic views.  Residences include custom wood cabinetry, hardwood floors, full-size W/D, Latch keyless entry, & floor-to-ceiling windows. Amenities include fitness center, yoga studio, pet run & spa, guest suite, onsite electric carshare, & full-floor rooftop indoor/outdoor lounge. Show less"
PAST SALE,,Condo/Co-op,98 Union St #805,Seattle,WA,98101,560000,1.0,1.0,,772.0,,1985.0,,725.0,,,,,https://www.redfin.com/WA/Seattle/98-Union-St-98101/unit-805/home/62554,,,N,Y,47.6078387,-122.33964240000002,
PAST SALE,June-1-2023,Condo/Co-op,99 Union St #1406,Seattle,WA,98101,4450000,2.0,2.5,Downtown,1992.0,,2008.0,,2234.0,4258.0,Sold,,,https://www.redfin.com/WA/Seattle/99-Union-St-98101/unit-1406/home/28559710,NWMLS as Distributed by MLS Grid,2075929.0,N,Y,47.6074727,-122.33917959999998,"This Four Seasons Private Residence is located within steps of Pike Place Market, the Seattle Waterfront, SAM, restaurants and shopping. World-class amenities include door attendants, concierge, valet, on-request housekeeping service, fitness center, outdoor pool & spa. Dining options include Goldfinch Tavern, seasonal poolside service, & 24hr In-Room Dining. Spa-like bathrooms feature exquisite fixtures and high-quality materials that create a blissful everyday escape. The gourmet kitchen is equipped with Sub-zero & Mielhe appliances, marble countertops and custom cabinetry. Walls of glass, sweeping views and endless art gallery space complete this luxurious residence Show less"
PAST SALE,June-9-2023,Condo/Co-op,1415 2nd Ave #2001,Seattle,WA,98101,879950,1.0,1.0,Downtown,610.0,,1991.0,,1443.0,647.0,Sold,,,https://www.redfin.com/WA/Seattle/1415-2nd-Ave-98101/unit-2001/home/11488,NWMLS as Distributed by MLS Grid,2125729.0,N,Y,47.608703999999996,-122.3386233,
PAST SALE,,Condo/Co-op,99 Union St #1406,Seattle,WA,98101,4450000,2.0,2.5,,1992.0,,2008.0,,2234.0,,,,,https://www.redfin.com/WA/Seattle/99-Union-St-98101/unit-1406/home/25674728,,,N,Y,47.6074727,-122.33917959999998,
PAST SALE,May-5-2023,Condo/Co-op,1415 2nd Ave #1606,Seattle,WA,98101,535000,1.0,1.0,Downtown,670.0,,1991.0,,799.0,708.0,Sold,,,https://www.redfin.com/WA/Seattle/1415-2nd-Ave-98101/unit-1606/home/64168,NWMLS as Distributed by MLS Grid,2052117.0,N,Y,47.608703999999996,-122.3386233,"A city-view condo in the heart of downtown (WalkScore: 99), in a modern building with luxury amenities at a reasonable price. Watch the city go by from your large balcony; host memorable dinner parties in your spacious dining nook; beat the summer heat and save on winter electric bills with ductless mini-splits that heat & cool efficiently; get used to the convenience of living in a building with a 24/7 concierge and amenities galore (gym, sauna, hot tub, view deck, community room, and business center); and walk 20 feet to the elevator down to Target, 2 blocks to buy fresh groceries from Pike Place Market, 3 blocks to light rail, or minutes to everything greater downtown Seattle has to offer. No rental cap, cats & dogs OK; Airbnb allowed. Show less"
PAST SALE,April-4-2023,Condo/Co-op,1808 Minor Ave #3807,Seattle,WA,98101,680000,1.0,1.0,Denny Triangle,711.0,,2020.0,,956.0,702.0,Sold,,,https://www.redfin.com/WA/Seattle/1808-Minor-Ave-98101/unit-3807/home/172710623,NWMLS as Distributed by MLS Grid,2038238.0,N,Y,47.6169899,-122.33058170000001,"Great opportunity to own this Brand NEW light & bright North-facing Lake Union view 1 bedroom plus den, 1 bath home at NEXUS. This home includes one parking stall and one storage locker. Features include a one year warranty, Blomberg & Fulgor-Milano appliances accompanied by Grohe fixtures and a custom-built home automation system to streamline your day-to-day. Home also includes high efficiency forced air heating & cooling.  Nexus residents enjoy three full floors of state-of-the-art amenities–including private dining facilities, co-working spaces, fitness room, theatre room, the rooftop Skyclub, and lavish outdoor areas and dog run with washing area. Nexus unit owners also enjoy a 24 hour building concierge. Show less"
PAST SALE,April-18-2023,Condo/Co-op,1808 Minor Ave #3410,Seattle,WA,98101,454900,0.0,1.0,Denny Triangle,433.0,,2020.0,,1051.0,425.0,Sold,,,https://www.redfin.com/WA/Seattle/1808-Minor-Ave-98101/unit-3410/home/172710592,NWMLS as Distributed by MLS Grid,2042437.0,N,Y,47.6169899,-122.33058170000001,"East-facing Studio home with Great Lake Union views. This brand new Nexus home has never been lived in and is perfect for first-time buyers or an in-city retreat! Sleek, efficient interiors and thoughtful finishes provide a refreshing welcome home, while a custom-built home automation system streamlines your day-to-day. Nexus residents enjoy three full floors of state-of-the-art amenities–including private dining facilities, co-working spaces, fitness room, theatre room, the rooftop Skyclub, and lavish outdoor areas and dog run with washing area. Don't miss out, only a few opportunities for this floor plan available! Plus a one-year home warranty is included. Show less"
PAST SALE,February-28-2023,Condo/Co-op,1415 2nd Ave #1901,Seattle,WA,98101,799950,1.0,1.0,Downtown,610.0,,1991.0,,1311.0,647.0,Sold,,,https://www.redfin.com/WA/Seattle/1415-2nd-Ave-98101/unit-1901/home/25105,NWMLS as Distributed by MLS Grid,2030027.0,N,Y,47.608703999999996,-122.3386233,"Sweepg west facing snd & Olympic Mtn views frm this stunng & beautifully designr renovatd 1BR!  Gorgeous designer kitchn w/ss Euro applcs; Miele, Viking & Liebherr incl wine cooler & slab quartz cntrtops & bar. Lovely tile entry & wood flrs, Redesigned bathrm w/cool tile shwr, vanity & add'l built-in cabinet. Custm built-in's in bdrm. Window shades & mini-split A/C for true comfort.  Huge view deck for ultimate outdoor entertaing! New WH, sec parkg w/EV Chrg'g CKT & stor too! Lux amen incl 24/7 concierge, gym, party rm, indoor pool, spa, sauna, wrap-arnd deck w/BBQ, guest suite, bus conf ctr & priv mtg rm.  Outstandg loctn - just 1 blk to the PPMkt, dining, retail shopping, wtrfrnt, pub trans & more! Pets ok & Airbnb too! Extraordinary! Show less"
