SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,December-9-2022,Single Family Residential,5069 25th Ave SW,Seattle,WA,98106,910000,3,1.5,Delridge,1620,7920,2008,,562,,Sold,,,https://www.redfin.com/WA/Seattle/5069-25th-Ave-SW-98106/home/159116,NWMLS as Distributed by MLS Grid,2013335,N,Y,47.5554889,-122.3646412
PAST SALE,August-8-2023,Single Family Residential,5401 26th Ave SW,Seattle,WA,98106,650000,3,1.0,Delridge,1220,3321,1941,,533,,Sold,,,https://www.redfin.com/WA/Seattle/5401-26th-Ave-SW-98106/home/159805,NWMLS as Distributed by MLS Grid,2134567,N,Y,47.5536033,-122.3658721
PAST SALE,December-7-2022,Single Family Residential,8855 14th Ave SW,Seattle,WA,98106,700000,4,3.0,Highland Park,2030,5124,1967,,345,,Sold,,,https://www.redfin.com/WA/Seattle/8855-14th-Ave-SW-98106/home/474787,NWMLS as Distributed by MLS Grid,2013011,N,Y,47.5230989,-122.353056
PAST SALE,July-6-2023,Condo/Co-op,2401 SW Brandon St #213,Seattle,WA,98106,400000,2,1.5,Delridge,925,,2001,,432,602,Sold,,,https://www.redfin.com/WA/Seattle/2401-SW-Brandon-St-98106/unit-213/home/64906,NWMLS as Distributed by MLS Grid,2074715,N,Y,47.5536374,-122.3633627
PAST SALE,May-31-2023,Townhouse,5209 Delridge Way SW Unit B,Seattle,WA,98106,454000,2,1.5,Delridge,880,1100,2004,,516,,Sold,,,https://www.redfin.com/WA/Seattle/5209-Delridge-Way-SW-98106/unit-B/home/2067140,NWMLS as Distributed by MLS Grid,2062316,N,Y,47.5546401,-122.3632647
PAST SALE,September-6-2023,Single Family Residential,7330 6th Ave SW,Seattle,WA,98106,876100,3,2.5,Highland Park,1900,8938,1966,,461,,Sold,,,https://www.redfin.com/WA/Seattle/7330-6th-Ave-SW-98106/home/474148,NWMLS as Distributed by MLS Grid,2145570,N,Y,47.5357407,-122.3429283
PAST SALE,July-12-2023,Single Family Residential,8847 10th Ave SW,Seattle,WA,98106,585000,2,1.0,Highland Park,1430,4760,1927,,409,,Sold,,,https://www.redfin.com/WA/Seattle/8847-10th-Ave-SW-98106/home/476291,NWMLS as Distributed by MLS Grid,2077669,N,Y,47.5232698,-122.3483144
PAST SALE,April-26-2023,Townhouse,8649 Delridge Way SW Unit A,Seattle,WA,98106,520000,3,2.5,Delridge,1160,765,2005,,448,,Sold,,,https://www.redfin.com/WA/Seattle/8649-Delridge-Way-SW-98106/unit-A/home/2073661,NWMLS as Distributed by MLS Grid,2045121,N,Y,47.5251792,-122.360958
PAST SALE,November-28-2022,Single Family Residential,8438 20th Ave SW,Seattle,WA,98106,699950,3,2.0,Delridge,1560,5760,1927,,449,,Sold,,,https://www.redfin.com/WA/Seattle/8438-20th-Ave-SW-98106/home/475295,NWMLS as Distributed by MLS Grid,2010850,N,Y,47.5271778,-122.3586886
PAST SALE,June-15-2023,Single Family Residential,7951 8th Ave SW,Seattle,WA,98106,705000,3,2.0,Highland Park,1680,7650,1927,,420,,Sold,,,https://www.redfin.com/WA/Seattle/7951-8th-Ave-SW-98106/home/475525,NWMLS as Distributed by MLS Grid,2068386,N,Y,47.530467,-122.3457903
