SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL,SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE,Description
PAST SALE,,Single Family Residential,8326 32nd Ave NW,Seattle,WA,98117,765000,2,2.0,,1180,5565.0,1918.0,,648,,,,,https://www.redfin.com/WA/Seattle/8326-32nd-Ave-NW-98117/home/165585,,,N,Y,47.6892582,-122.397896,Skipped after 4 retries
PAST SALE,March-6-2023,Single Family Residential,7735 20th Ave NW,Seattle,WA,98117,978500,2,2.0,Loyal Heights,1810,4141.0,1942.0,,541,,Sold,,,https://www.redfin.com/WA/Seattle/7735-20th-Ave-NW-98117/home/163160,NWMLS as Distributed by MLS Grid,2042833.0,N,Y,47.6860235,-122.3824718,Skipped after 4 retries
PAST SALE,November-28-2022,Townhouse,8319 C 14th Ave NW,Seattle,WA,98117,710000,2,2.0,Ballard,1240,583.0,2022.0,,573,,Sold,,,https://www.redfin.com/WA/Seattle/8319-14th-Ave-NW-98117/unit-A/home/178442579,NWMLS as Distributed by MLS Grid,1999086.0,N,Y,47.6891548,-122.3747224,"We are proud to present another sleek, light-filled masterpiece brought to you by Blackwood Builders Group. An open floor plan graciously sprawls across hardwood floors, seamlessly connecting living & dining areas w/ an expansive kitchen boasting stainless steel appliances & modern cabinetry. The upper level, reserved for the elegant primary suite, serves as the perfect daily retreat. Heating & cooling systems provide year-round comfort, w/ large rooftop decks offering leisurely outdoor seating and sweeping territorial and Cascades Mountain views. You'll surely enjoy the close amenities w/ a location less than half a mile from dozens of shops & restaurants in Ballard's Historic District. What an opportunity! Photos of Model Home. Show less"
PAST SALE,October-26-2023,Townhouse,1410 NW 92nd St,Seattle,WA,98117,669000,2,2.0,Crown Hill,1164,1.0,2023.0,,575,53.0,Sold,,,https://www.redfin.com/WA/Seattle/1410-NW-92nd-St-98117/home/180703309,NWMLS as Distributed by MLS Grid,2175643.0,N,Y,47.6961938,-122.3745287,"Shelter Homes proudly presents Ivy South- A stunning new collection of 20 townhomes in coveted Crown Hill. Superior craftsmanship, thoughtful design & an unbeatable location, these homes have it all- offering open floorplans, expansive windows, timeless finishes & high-end appliances. Equipped w/ gas range, tankless hot water, high-efficiency HVAC system & Bosch appliances. This townhome includes 2 bd + den, designated parking & a rooftop deck w/ sunset views over the Olympic Mountains, all tucked away on a private street w/ restaurants, shops, rapid transit, parks & playfields just steps away. This Community boasts 47 homes delivering the best of a North End lifestyle. Show less"
PAST SALE,May-5-2023,Townhouse,8011 B Mary Ave NW,Seattle,WA,98117,600000,2,2.0,Whittier,979,595.0,2023.0,,613,,Sold,,,https://www.redfin.com/WA/Seattle/8011-Mary-Ave-NW-98117/unit-B/home/496438,NWMLS as Distributed by MLS Grid,2054787.0,N,Y,47.687267,-122.3758094,"Hands down the best valued single-family home in Seattle w/ EV-Ready parking! This is perfect for first-time home buyers looking to live in this desirable neighborhood. You'll have access to local grocers, dining options & shopping within 500 feet of your front door. Seasoned local builder Modern Homes have designed these homes for high-quality easy living. Private suites have same-level access to spa-like bathrooms, w/large closets, huge showers & ample windows, creating a relaxing retreat. Finally, enjoy a stunning roof deck w/ spectacular views of the Sound. This will be the place to be during summer & spring! Commute to Golden Gardens, Puget Sound, or I-5 without even having to take a turn! What a fantastic opportunity! No HOA Dues. Show less"
PAST SALE,June-16-2023,Condo/Co-op,7743 14th Ave NW Unit B,Seattle,WA,98117,672000,2,2.5,Whittier,840,1115.0,2023.0,,800,238.0,Sold,,,https://www.redfin.com/WA/Seattle/7743-14th-Ave-NW-98117/unit-B/home/185139365,NWMLS as Distributed by MLS Grid,2055592.0,N,Y,47.6863927,-122.374688,"Thomas James Homes proudly presents a four cottage community in Whittier Heights. These Traditional-style homes are designed for people who want to move out of apartment-style living, first-time homebuyers, or move-down buyers who want to live in their favorite neighborhood. This two bedroom, two-and-a-half bathroom home from our Pilchuck Collection lives large on two floors and has been designed with efficient-living in mind. Enjoy designer-selected, stainless-steel appliances, & luxurious kitchen island. The kitchen flows openly to the light-filled great room with oversized windows. 2 upstairs bedrooms w/ ensuite baths. Near plenty of parks, walking trails, taverns, grocery stores, and all the professional services you need. Show less"
PAST SALE,June-2-2023,Condo/Co-op,6730 17th Ave NW Unit C,Seattle,WA,98117,725000,2,2.5,Ballard,950,1550.0,2023.0,,763,271.0,Sold,,,https://www.redfin.com/WA/Seattle/6730-17th-Ave-NW-98117/unit-C/home/185396025,NWMLS as Distributed by MLS Grid,2059723.0,N,Y,47.6786402,-122.3786161,"Located in beautiful Ballard, is Thomas James Homes' newest home from our Bandera collection, featuring 2 bedrooms, 2.5 bathrooms, and superior finishes throughout. As you step inside, you'll be greeted by an open-concept floorplan that effortlessly blends comfort and elegance. The space is flooded with natural light from oversized windows and high ceilings that create a bright and welcoming atmosphere throughout. Entertaining guests is a breeze with a convenient powder bath on the main level and a chef-inspired kitchen boasting sleek appliances. Don't miss the opportunity to see this beautiful home in person. Show less"
PAST SALE,October-26-2023,Townhouse,1418 NW 92nd St,Seattle,WA,98117,669000,2,2.0,Crown Hill,1164,1.0,2023.0,,575,53.0,Sold,,,https://www.redfin.com/WA/Seattle/1418-NW-92nd-St-98117/home/177933248,NWMLS as Distributed by MLS Grid,2175645.0,N,Y,47.6962603,-122.3748608,"Shelter Homes proudly presents Ivy South- A stunning new collection of 20 townhomes in coveted Crown Hill. Superior craftsmanship, thoughtful design & an unbeatable location, these homes have it all- offering open floorplans, expansive windows, timeless finishes & high-end appliances. Equipped w/ gas range, tankless hot water, high-efficiency HVAC system & Bosch appliances. This townhome includes 2 bd + den, designated parking & a rooftop deck w/ sunset views over the Olympic Mountains, all tucked away on a private street w/ restaurants, shops, rapid transit, parks & playfields just steps away. This Community boasts 47 homes delivering the best of a North End lifestyle. Show less"
PAST SALE,,Single Family Residential,9745 Mary Ave NW,Seattle,WA,98117,1210000,3,1.5,,1870,13452.0,1952.0,,647,,,,,https://www.redfin.com/WA/Seattle/9745-Mary-Ave-NW-98117/home/96420,,,N,Y,47.7012627,-122.3757842,Skipped after 4 retries
PAST SALE,May-31-2023,Single Family Residential,3026 65th,Seattle,WA,98117,700000,1,2.0,Sunset Hill,2230,5000.0,1907.0,,314,,Sold,,,https://www.redfin.com/WA/Seattle/3026-NW-65th-St-98117/home/163424,NWMLS as Distributed by MLS Grid,2076011.0,N,Y,47.6760894,-122.3969533,Skipped after 4 retries
PAST SALE,,Single Family Residential,332 NW 86th St,Seattle,WA,98117,600000,2,1.0,,890,4600.0,1909.0,,674,,,,,https://www.redfin.com/WA/Seattle/332-NW-86th-St-98117/home/101075,,,N,Y,47.6915438,-122.3621299,"Quiet street within walking distance to shops & more in this popular neighborhood. Refinished wood floors, updated kitchen, updated exterior, sq ft is on main, bsmt is storage. Lg level fenced backyard with fruit trees, garden space great for pets! "
PAST SALE,December-16-2022,Townhouse,9206 Mary Ave NW,Seattle,WA,98117,730694,2,2.0,Crown Hill,1227,8280.0,2021.0,,596,,Sold,,,https://www.redfin.com/WA/Seattle/9206-Mary-Ave-NW-98117/home/177153494,NWMLS as Distributed by MLS Grid,1863094.0,N,Y,47.6963213,-122.3752367,"Shelter Homes proudly presents Ivy South- A stunning new collection of 20 townhomes in coveted Crown Hill. Superior craftsmanship, thoughtful design & an unbeatable location, these homes have it all - offering open floorplans, expansive windows, timeless finishes & high-end appliances. BuiltGreen enrolled & equipped w/ gas range, tankless hot water, high efficiency HVAC system & Bosch appliances. This west facing townhome includes 2 bd + den, designated parking & a rooftop deck w/ sunset views over the Olympic Mountains, all tucked away on a private street w/ restaurants, shops, rapid transit, parks & playfields just steps away. The Ivy Community boasts 47 distinctive homes delivering the best of a North End lifestyle – set your mark here. Show less"
PAST SALE,November-22-2022,Townhouse,2918 NW 80th St,Seattle,WA,98117,850000,2,1.5,Sunset Hill,1065,1138.0,2022.0,,798,22.0,Sold,,,https://www.redfin.com/WA/Seattle/2918-NW-80th-St-98117/home/183013483,NWMLS as Distributed by MLS Grid,2018991.0,N,Y,47.686896,-122.387825,"One of the nicest and most spacious stand-alone new construction cottages you'll find in Seattle. This stunning new 1,065 sq ft home from premier local builder Olsen Anderson features high-end finishes, an open floor-plan, chef's kitchen, huge windows, and sun-drenched spaces on both floors. The fully-fenced yard includes patio, lawn, and an off-street parking spot. Sunset Hill is an amazing neighborhood. Stroll to great local parks, cafes, restaurants. Welcome home! Show less"
PAST SALE,October-26-2023,Townhouse,1404 NW 92nd St,Seattle,WA,98117,669000,2,2.0,Crown Hill,1164,1.0,2023.0,,575,53.0,Sold,,,https://www.redfin.com/WA/Seattle/1404-NW-92nd-St-98117/home/179417292,NWMLS as Distributed by MLS Grid,2175640.0,N,Y,47.6960639,-122.3741803,"Shelter Homes proudly presents Ivy South- A stunning new collection of 20 townhomes in coveted Crown Hill. Superior craftsmanship, thoughtful design & an unbeatable location, these homes have it all- offering open floorplans, expansive windows, timeless finishes & high-end appliances. Equipped w/ gas range, tankless hot water, high-efficiency HVAC system & Bosch appliances. This townhome includes 2 bd + den, designated parking & a rooftop deck w/ sunset views over the Olympic Mountains, all tucked away on a private street w/ restaurants, shops, rapid transit, parks & playfields just steps away. This Community boasts 47 homes delivering the best of a North End lifestyle. Show less"
PAST SALE,July-31-2023,Condo/Co-op,6755 25th Ave NW #2,Seattle,WA,98117,549500,1,1.5,Ballard,714,1254.0,2023.0,,770,17.0,Sold,,,https://www.redfin.com/WA/Seattle/6755-25th-Ave-NW-98117/unit-2/home/186038202,NWMLS as Distributed by MLS Grid,2136814.0,N,Y,47.6792615,-122.3889529,"Charming new construction in Ballard. Delightful 1 bed, 1.5 bath fully detached condo with open-concept living space. Enter into the light and bright main floor with kitchen and dining, living and powder room. Upstairs you'll find a large hallway with office or sitting area potential, the primary bedroom, full bath with it’s beautiful fixtures and the laundry room. LVP flooring and quality finishes throughout. Backyard includes a covered patio and wonderful built-in planters for all your favorite flowers. Designated off-street parking space, and close to downtown Ballard with its fantastic restaurants, shops, community life and outdoor amenities. Show less"
PAST SALE,June-21-2023,Single Family Residential,8053 12th Ave NW,Seattle,WA,98117,675000,2,1.0,Whittier,810,2395.0,1941.0,,833,1.0,Sold,,,https://www.redfin.com/WA/Seattle/8053-12th-Ave-NW-98117/home/185540334,NWMLS as Distributed by MLS Grid,2065689.0,N,Y,47.6883897,-122.371701,"$7,000 CLOSING COST/RATE BUYDOWN CREDIT TO BUYER with acceptable offer. Whittier Heights classic 'Ballard Bungalow' with cozy Old World Charm. Coved Ceilings & Hardwoods, newer windows, roof and plumbing. This is a quality single family detached home/condo with yard space!! Located in the walkable/bikeable Whittier Heights neighborhood with nearby parks, Baker Park, 6th Ave NW Pocket Park and Soundview Playfield. Live in Whittier Heights with block parties, movie nights, and holiday celebrations, Walk Score of 83, Bike Score 74! Easy reach Whittier/Crown Hill/Ballard amenities, restaurants, shops, grocery stores and parks. Short drive/bus ride to downtown Seattle. Show less"
PAST SALE,July-24-2023,Condo/Co-op,6735 11th Ave NW Unit B,Seattle,WA,98117,779950,2,2.0,Ballard,1138,671.0,2023.0,,685,98.0,Sold,,,https://www.redfin.com/WA/Seattle/6735-11th-Ave-NW-98117/unit-B/home/185866670,NWMLS as Distributed by MLS Grid,2128381.0,N,Y,47.678824,-122.3711627,"Beautiful NW contemporary tri-level home, expertly built by Steele Homes. Thoughtful layout features 2 bedrooms PLUS a home office! Designer details, striking black window frames, and wide-plank engineered hardwoods floors make this home stylish and luxurious. Lovely kitchen with top-of-the-line finishes & appliances. Open concept main level creates the ideal space for gatherings & day-to-day comfort. Covered deck perfect for year-round entertaining & enjoyment. Enjoy al fresco dining or simply relax and unwind with your favorite cocktail or cup of coffee. Upper level primary suite features a spa-like ensuite bathroom and plenty of space. Private scooter garage/storage space AND off-street parking! Welcome home! Show less"
PAST SALE,May-12-2023,Condo/Co-op,9023 Mary Ave NW #103,Seattle,WA,98117,595000,2,2.0,Ballard,1283,,1981.0,,464,552.0,Sold,,,https://www.redfin.com/WA/Seattle/9023-Mary-Ave-NW-98117/unit-103/home/22599,NWMLS as Distributed by MLS Grid,2054974.0,N,Y,47.6950108,-122.3758618,"Completely remodeled light & bright corner unit in highly desirable Crown Hill. High quality engineered hardwoods throughout with custom trim & crown molding elevate this unit, living room w/cozy gas fireplace opens to a well appointed kitchen w/tons of quartz counter space, SS appliances, custom cabinets & oversized stove & oven making it any chef's dream. Retreat to your spacious primary en suite featuring an oversized walk in closet w/built in custom organizer, bathroom w/spacious shower & tile floors. Wraparound deck/balcony great for relaxing or entertaining. One secured garage parking spot. Sound View West has a gym, sauna & party room for your enjoyment, close to all the area has to offer & is within the new Crown Hill Urban Village. Show less"
PAST SALE,August-10-2023,Single Family Residential,9012 7th Ave NW,Seattle,WA,98117,679000,2,1.0,Ballard,810,5110.0,1916.0,,838,,Sold,,,https://www.redfin.com/WA/Seattle/9012-7th-Ave-NW-98117/home/100927,NWMLS as Distributed by MLS Grid,2140187.0,N,Y,47.6947379,-122.36414,"Back on the market after some extensive TLC!  This charming and private Ballard/Greenwood home has been thoughtfully refreshed for a new owner. Sunny and bright with natural light pouring into open spaces.  Inside features open floorplan, vaulted ceilings, skylights, hardwood floors, live edge shelving, new fridge, two large bedrooms, and fresh paint inside and out.  Outside exudes tranquility with large fenced-in yard, fresh landscaping, hot tub, patio with arbor, raised garden space, carport, and 300 sqft DADU ready for your imagination.  Street access to driveway and alley access to fenced-in and covered carport. Walk to Crown Hill restaurants, Fred Meyer, shops, and an easy commute to downtown. Overall great location and excellent value Show less"
PAST SALE,June-16-2023,Condo/Co-op,7743 14th Ave NW Unit A,Seattle,WA,98117,659000,2,2.5,Whittier,840,1115.0,2023.0,,785,238.0,Sold,,,https://www.redfin.com/WA/Seattle/7743-14th-Ave-NW-98117/unit-A/home/185095234,NWMLS as Distributed by MLS Grid,2055591.0,N,Y,47.6863927,-122.374688,"Thomas James Homes proudly presents a four cottage community in Whittier Heights. These Traditional-style homes are designed for people who want to move out of apartment-style living, first-time homebuyers, or move-down buyers who want to live in their favorite neighborhood. This two bedroom, two-and-a-half bathroom home from our Pilchuck Collection lives large on two floors and has been designed with efficient-living in mind. Enjoy designer-selected, stainless-steel appliances, & luxurious kitchen island. The kitchen flows openly to the light-filled great room with oversized windows. 2 upstairs bedrooms w/ ensuite baths. Near plenty of parks, walking trails, taverns, grocery stores, and all the professional services you need. Show less"
PAST SALE,June-28-2023,Single Family Residential,7546 26th Ave NW,Seattle,WA,98117,665000,2,2.5,Loyal Heights,840,1461.0,2023.0,,792,254.0,Sold,,,https://www.redfin.com/WA/Seattle/7546-26th-Ave-NW-98117/home/163932,NWMLS as Distributed by MLS Grid,2074025.0,N,Y,47.6844835,-122.3894886,"Thomas James Homes presents this Traditional-style home with 2 bedrooms, 2.5 bathrooms and a fully-fenced front yard. The luxurious kitchen features high-end appliances, a convenient island with built-in microwave, and pendant lighting above. Huge windows let natural light into the living room, giving the space a light and bright feel. Upstairs, discover 2 bedrooms that are extremely versatile, making it easy to have a roommate, work from home, or have a dedicated at-home gym space, each with an en suite bath. In addition to quality interior finishes, enjoy the private outdoor patio and the convenience of your own off-street parking space with EV-charging capabilities. Experience Loyal Heights living at its best! Show less"
PAST SALE,May-11-2023,Condo/Co-op,219 NW 92nd St,Seattle,WA,98117,699000,2,1.5,Greenwood,1018,1521.0,2023.0,,687,92.0,Sold,,,https://www.redfin.com/WA/Seattle/219-NW-92nd-St-98117/home/185013928,NWMLS as Distributed by MLS Grid,2051884.0,N,Y,47.6959021,-122.3599262,"Armintrout Homes has built the quintessential brand-new stand-alone Home featuring the perfect combination of classic style, modern finishes, and superb craftsmanship.  The Main floor features an open living space plus an abundance of Windows that fill this home with natural Light. Beautiful and bright Kitchen features Stainless Appliances and Eating Bar.  A Half-Bath and mini-split Heating/AC for year round comfort complete the main floor.  Upstairs you will find a spacious primary Bedroom with Vaulted Ceilings, Full Bath, and Guest Bedroom.   No Yard work either; Landscaping is included in the Dues.  Great daylight, quiet location, near a park, and close to Greenwood commercial district. You will be impressed! Show less"
PAST SALE,August-23-2023,Single Family Residential,6536 2nd Ave NW,Seattle,WA,98117,775000,2,1.0,Phinney Ridge,1960,3750.0,1909.0,,395,,Sold,,,https://www.redfin.com/WA/Seattle/6536-2nd-Ave-NW-98117/home/496808,NWMLS as Distributed by MLS Grid,2138058.0,N,Y,47.6770766,-122.3591857,"This is your opportunity for the lifestyle that is Phinney Ridge and to make this charming fixer your own. Proximity to Greenlake, shops and restaurants, cafes, parks, Woodland Park Zoo, all in the heart of North Seattle. Possibilities are endless for this historic home built as a 1909 Craftsman. First time on the market since 1984! Two bedrooms, one first-floor bathroom, PLUS two-non conforming bedrooms. The eat-in kitchen rounds out the circular layout. Sweet back porch and yard for gardening with a glorious apple tree. Opportunity to househack and add living space in the basement. A little sweat equity will go a long way, it's an opportunity to customize to your taste and needs on a great block w/ stunning Olympic Mountain sunset views. Show less"
PAST SALE,,Townhouse,8048 16th Ave NW Unit A,Seattle,WA,98117,800000,3,2.0,,1310,937.0,2022.0,,611,,,,,https://www.redfin.com/WA/Seattle/8048-16th-Ave-NW-98117/unit-A/home/166544,,,N,Y,47.6882579,-122.3775961,"Lovely Cape Code style, 1-story home in Ballard. Sits above the street & faces west for abundant natural light. Hardwood & tiled floors throughout & a cozy wood burning fireplace. Well-equipped kitchen with Corian counters & a separate dining area. Upgrades include new roof, gutters & drainage system, exterior paint and electrical panel. Utility/mud room. Private rear deck for BBQs. Garage & off street parking. Stroll to The Dane, Larsen's or down to Old Town Ballard. Easy D-line/downtown access Show less"
PAST SALE,June-27-2023,Single Family Residential,7607 3rd Ave NW,Seattle,WA,98117,711000,2,2.0,Greenwood,1580,4200.0,1925.0,,450,,Sold,,,https://www.redfin.com/WA/Seattle/7607-3rd-Ave-NW-98117/home/498342,NWMLS as Distributed by MLS Grid,2077039.0,N,Y,47.6843459,-122.3609141,"Conveniently located and brimming with charm, this home is sure to capture your heart! Move in and update these spaces and you'll enjoy a practical layout with 2 bedrooms, a sweet kitchen with an eating space, dining room, and a wonderful living room with coved ceilings. Original hardwood floors throughout the upper level and period details. The lower level has a modest 3/4 bath, tall ceilings, an additional living area and a wood burning stove. Don't miss the gorgeous yard! Also a good candidate for development, this 4200 SF lot boasts a flat lot with a newer sewer line and newer water line to the street. Located just minutes from Greenwood Avenue, shops, restaurants, buses, I-5, and SR 99 for swift access downtown or SLU. Show less"
PAST SALE,November-22-2022,Single Family Residential,8522 9th Ave NW,Seattle,WA,98117,841000,2,2.0,Crown Hill,1320,5000.0,1977.0,,637,,Sold,,,https://www.redfin.com/WA/Seattle/8522-9th-Ave-NW-98117/home/100921,NWMLS as Distributed by MLS Grid,2010436.0,N,Y,47.6913632,-122.3680208,"This 1977 built super cute bungalow sits on a large lot on a fabulous street in a quiet location. Everything is nearby – transit, shopping, restaurants, parks. The updated home is well designed for easy & comfortable living - bamboo floors, modern kitchen with cherry cabinets & paperstone counters, heated floors in both bathrooms & laundry room. Advanced air filtration, A/C and a whole-house circulation fan. The sunroom, featuring vaulted ceilings, skylights and French doors to the large deck, may become one of your favorite places in the house! The yard is spacious and private, with mature plants providing seasonal color & plenty of space to garden, play and relax. Yes, this is the one! Show less"
PAST SALE,July-7-2023,Condo/Co-op,346 NW 86th St,Seattle,WA,98117,745950,2,2.5,Greenwood,1082,4600.0,2023.0,,689,23.0,Sold,,,https://www.redfin.com/WA/Seattle/346-NW-86th-St-98117/home/185577280,NWMLS as Distributed by MLS Grid,2075434.0,N,Y,47.6915449,-122.3627942,"This detached, 2 bedroom, 2.5 bathroom home is the epitome of modern elegance and style. Nestled in a highly desirable location in Greenwood, this home offers the perfect blend of urban convenience and peaceful living. As you step inside, you will be greeted by an open and spacious floor plan, perfect for entertaining and relaxation. The gourmet kitchen is a chef's dream, featuring top-of-the-line stainless steel appliances, custom cabinetry, slab counters & backsplash, and even a pot filler over the gas range.  The master suite is a tranquil retreat, complete with a spa-like en-suite bathroom and a custom closet. The second bedroom also features an en-suite bathroom. EV charger ready. The coffee maker will be gifted to the new owner(s)! Show less"
