SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL,SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE,Description
PAST SALE,May-26-2023,Condo/Co-op,4835 Terrace Dr NE,Seattle,WA,98105.0,324950.0,1.0,1.0,Laurelhurst,605.0,,1949.0,,537.0,384.0,Sold,,,https://www.redfin.com/WA/Seattle/4835-Terrace-Dr-NE-98105/home/179787919,NWMLS as Distributed by MLS Grid,2061455.0,N,Y,47.663584071,-122.28572959999998,"Sunny Top Floor Condo in a quiet community with an abundance of walkable amenities near by. This home is move in ready; a spacious living room with gleaming Hardwood floors, an updated kitchen with SS appliances and granite counters, and a refreshed bathroom. Enjoy your morning cup of coffee in the sunny dining nook and grow your own garden fresh herbs in the community pea patch. Don't miss the large laundry room/pantry. Walk to Children's Hospital, UW Medical, UW, U-Village (Groceries, Shopping, Restaurants++) and more. 90-day min Rentals (NurseFinder ok); VA Buyers can assume Sellers Loan at a rate of 3.375%-- call LA with questions. A great home or investment, lots of options! Show less"
PAST SALE,September-28-2023,Single Family Residential,5818 17th Ave NE,Seattle,WA,98105.0,1600000.0,4.0,3.5,Ravenna,2600.0,4383.0,1922.0,,615.0,,Sold,,,https://www.redfin.com/WA/Seattle/5818-17th-Ave-NE-98105/home/308339,NWMLS as Distributed by MLS Grid,2154471.0,N,Y,47.6717583,-122.3092743,"Once in a great while a home with a very special location comes to market. At the end of the street, overlooking the lush greenbelt of Ravenna Park, this remodeled Craftsman-style home has all the modern conveniences of new updates/systems while capturing the era's charm. Phenomenal natural light, vaulted ceilings, restored windows, hardwood floors. Gourmet Kitchen with Sub-zero fridge, formal dining rm w/ French doors to outside patio. Primary Suite has custom built-ins & W/D. Lower level completely rebuilt w/ 2 spacious beds & 3/4 bath. Studio w/ sep. entrance & bath - the perfect guest suite or office! 2 Storage sheds. Trails & footbridges steps away to Ravenna & Cowen Parks & all the amenities Ravenna has to offer. Close to Light Rail. Show less"
PAST SALE,October-26-2023,Single Family Residential,4224 1st Ave NE,Seattle,WA,98105.0,1020000.0,3.0,2.0,Wallingford,2120.0,3740.0,1926.0,,481.0,,Sold,,,https://www.redfin.com/WA/Seattle/4224-1st-Ave-NE-98105/home/117161,NWMLS as Distributed by MLS Grid,2157551.0,N,Y,47.658463700000006,-122.32808349999999,"Renovated Craftsman in the vibrant heart of Wallingford! This gem showcases the timeless allure of its original design interwoven with contemporary amenities for today's lifestyle. Gleaming wood floors, restored double-hung windows, high ceilings & wood fireplace -perfect for cozy evenings! Stunning kitchen w/ SS appliances, copious storage, skylight + eat-in counter & access to new deck for outdoor dining! Downstairs has guest bedroom, office/rec room & 3/4 Bath w/ potential for 2nd kitchen. Laundry room & spacious storage area w/backyard access. Updated electrical, plumbing, heat & roof. Shared drive w/ rebuilt garage. Fully fenced backyard. Close to Burke Gilman & UW Light Rail. Enjoy all the pubs, cafes & shops Wallingford has to offer! Show less"
PAST SALE,June-20-2023,Single Family Residential,5618 20th Ave NE,Seattle,WA,98105.0,1205000.0,3.0,2.5,Ravenna,1760.0,3600.0,1922.0,,685.0,,Sold,,,https://www.redfin.com/WA/Seattle/5618-20th-Ave-NE-98105/home/308534,NWMLS as Distributed by MLS Grid,2068252.0,N,Y,47.669965999999995,-122.3062554,"Nestled next to Ravenna Park, University Park offers a serene, residential neighborhood with elegant homes and tree-lined streets. Fully remodeled inside and out, and eco friendly with EV charger & solar panels. Featuring a reverse floor plan for entertaining on main level, privacy for the lower bedrooms on the lower level. The 3 bed/2.25 baths, include primary en suite & walk-in closet + den/office + storage loft + rec room in garage. Enjoy your coffee or host memorable gatherings in the kitchen and dining, with French doors leading to the patio & roof top deck. Fully fenced in yard for your furry friends too! Enjoy the territorial views and convenient access to the UW campus, U Village, U District, light rail, and I-5. Show less"
PAST SALE,May-15-2023,Single Family Residential,421 NE 60th St,Seattle,WA,98115.0,1599900.0,5.0,3.5,Wallingford,3010.0,4275.0,2013.0,,532.0,,Sold,,,https://www.redfin.com/WA/Seattle/421-NE-60th-St-98115/home/22695269,NWMLS as Distributed by MLS Grid,2039237.0,N,Y,47.672135,-122.32357569999999,"Spacious, custom built home in popular Green Lake neighborhood. 3-story, newer construction w/over 3,000 finished sq ft is perfect for hosting, entertaining friends or a great rental investment. Great room impresses w/open layout, tall ceilings, gas fireplace, abundant natural light, panoramic mountain views & deck w/gas BBQ. Gourmet kitchen w/large island & plenty of counter space/storage. 4 Bedrooms up, including Primary Suite w/5-piece bath & walk-in closet, laundry & 2nd full bath. Main level hosts 5th bedroom, 3/4 bath, media room & gym. AC. Fully fenced yard & gated drive, 2-Car Garage. Close to Green Lake, UW, McDonald Int'l ES, Cafes & Shops. 94 Bike Score. Easy DT & SLU commute via Light Rail, bus, freeways. Show less"
PAST SALE,July-14-2023,Single Family Residential,2726 NE 54th St,Seattle,WA,98105.0,971000.0,3.0,2.0,Ravenna,1710.0,4180.0,1921.0,,568.0,,Sold,,,https://www.redfin.com/WA/Seattle/2726-NE-54th-St-98105/home/312586,NWMLS as Distributed by MLS Grid,2069561.0,N,Y,47.6680836,-122.2972601,"Charming 1921 Craftsman nestled in Ravenna. Steeped in old-world charm, this residence beckons with its original windows, wood fireplace & gorgeous re-finished hardwoods. Bathed in natural light, a spacious dining room & chef's kitchen with an eating nook. The main level boasts two generous bedrooms & a remodeled bathroom which exudes modern elegance & heated floors. Venture downstairs to discover a delightful guest suite complete with a European style 3/4 bath, perfect for accommodating visitors. Large basement storage. Step outside to the backyard deck & immerse in the tranquility of the landscaped yard, complete w/ stone patio & hot tub, great for relaxation & entertaining! 1 Car Garage. Close to Ravenna Park, UVillage, UW & Light Rail. Show less"
PAST SALE,October-31-2022,Single Family Residential,4622 1st Ave NE,Seattle,WA,98105.0,1395000.0,4.0,4.0,Wallingford,3074.0,4148.0,1921.0,,454.0,,Sold,,,https://www.redfin.com/WA/Seattle/4622-1st-Ave-NE-98105/home/118097,NWMLS as Distributed by MLS Grid,1994108.0,N,Y,47.663323999999996,-122.3280263,"Situated on a quiet tree-lined street in coveted Wallingford, you’ll find this beautiful 1921 Craftsman. An inviting front porch welcomes you in. Abundant natural light floods through the living room w/ hardwood floors & cozy fireplace. A gorgeous arched doorway leads you into the dining area & open concept kitchen w/ SS appliances. Around the corner, a bedroom & full bathroom. Head upstairs to find a spacious primary bedroom w/ vaulted ceilings, large WI closet, bath & additional bedroom w/ laundry. A fully finished basement w/ separate entrance, 2nd kitchen, bedroom & bath offers the perfect MIL space. Private backyard w/ lush landscaping, deck, patio + a 324 SF detached cottage w/ loft, kitchen, bathroom & laundry. Prime location! Show less"
PAST SALE,November-22-2022,Single Family Residential,4320 NE 58th St,Seattle,WA,98105.0,1600000.0,4.0,3.0,Hawthorne Hills,2950.0,8612.0,1963.0,,542.0,,Sold,,,https://www.redfin.com/WA/Seattle/4320-NE-58th-St-98105/home/314387,NWMLS as Distributed by MLS Grid,1994866.0,N,Y,47.671475,-122.28119699999999,"Situated on a premier lot on a quiet street in sought-after Hawthorne Hills, this handsome mid-century home has been completely reimagined. Walls of windows flood the home with light. Beautiful hardwood floors & a statement fireplace welcome you in. A spectacular eat-in kitchen w/ custom finishes, SS appliances, oversized island & designer lighting open to the dining room w/ skylight. Sliders take you to the massive, private backyard w/ tiered deck. 3 bedrooms & a multi-use bathroom complete the main floor. Head downstairs to find a generous rec-room, full bathroom, laundry, & primary bedroom w/ patio access, luxe en-suite & huge WI closet. Attached 2-car garage. Prime locale near U-Village, Burke Gilman, Met Market, UW, Parks, & Transit. Show less"
PAST SALE,July-5-2023,Condo/Co-op,4545 Sand Point Way NE #207,Seattle,WA,98105.0,400000.0,2.0,1.0,Bryant,1191.0,,1968.0,,336.0,660.0,Sold,,,https://www.redfin.com/WA/Seattle/4545-Sand-Point-Way-NE-98105/unit-207/home/11928,NWMLS as Distributed by MLS Grid,2048142.0,N,Y,47.6620112,-122.28655590000001,"Welcome to this bright & spacious 2-bedroom condo in the Laurelhurst, a well-appointed & primely located building. This South facing 1,191 SF home has a great functional layout & features an updated kitchen with stainless steel appliances and granite countertops, ample storage, new carpet and interior paint, & a large private balcony. Two king-sized bedrooms with deep closets share a full bath, plus find a bonus den/office down the hall. In-unit washer/dryer. Dedicated parking. Secure building with electronic entry and solid masonry construction keep this building quiet & private. Bicycle storage, rec room, exercise room, & plenty of guest parking. Easy access to the Burke Gilman Trail, University Village, Children's Hospital, UW, & more! Show less"
PAST SALE,February-10-2023,Condo/Co-op,5101 NE 55th St #101,Seattle,WA,98105.0,407500.0,2.0,1.0,Seattle,947.0,,1963.0,,430.0,635.0,Sold,,,https://www.redfin.com/WA/Seattle/5101-NE-55th-St-98105/unit-101/home/64036,NWMLS as Distributed by MLS Grid,2003726.0,N,Y,47.668156700000004,-122.27298459999999,"Windermere Vista is a well maintained 12 unit building in the heart of the Windermere/Laurelhurst community.  This unit has been updated and is ready to be a great home for you.  While it can be rented easily (no rental cap) most of the units are owner occupied.  It has been recently painted, has a remodeled kitchen and bathroom, and hickory floors.  The sunroom was redone as part of building upgrades in the last few years and has A/C while also providing fantastic natural light to the living room.  There is even a wood-burning fireplace.   Additional storage space in the laundry room. Well located, this building has great access to the UW, shopping at U Village, Magnusson Park and bus access too. Show less"
PAST SALE,November-4-2022,Condo/Co-op,4547 8th Ave NE #205,Seattle,WA,98105.0,405000.0,1.0,1.0,University District,594.0,,2008.0,,682.0,520.0,Sold,,,https://www.redfin.com/WA/Seattle/4547-8th-Ave-NE-98105/unit-205/home/21882425,NWMLS as Distributed by MLS Grid,1970188.0,N,Y,47.662806599999996,-122.3199124,"Lovely corner BR/1BA Duncan Place condominium, built in 2009 near UW with easy access to I-5, Wallingford District and downtown. This unit has it all – hardwood floors, a spacious deck with a territorial view, lots of natural light, granite countertops and SS appliances in kitchen, full size washer and dryer in laundry closet.  Secure covered parking, storage locker, 2 blocks from Trader Joe’s and ½ mile from UW campus and light rail station. NO RENTAL CAP. Whether you’re looking for a great place to live or a great investment, this is it! Show less"
PAST SALE,December-12-2022,Single Family Residential,5032 Sand Point Pl NE,Seattle,WA,98105.0,1000000.0,3.0,2.5,Laurelhurst,1510.0,1522.0,2021.0,,662.0,,Sold,,,https://www.redfin.com/WA/Seattle/5032-Sand-Point-Pl-NE-98105/home/176019398,NWMLS as Distributed by MLS Grid,1981705.0,N,Y,47.66555770000001,-122.2807743,"Better than new! Welcome home to this Laurelhurst modern design build just a few blocks to all of the fun restaurants, shops, & bars in the U-Village, Met Market, City People's, Seattle Children's Hospital and the Burke Gilman Trail, the location can't be beat! Enter into a luxurious living experience with 2 good size rooms and a full bath on the 1st floor. 2nd floor wows w/ soaring ceilings with cedar beams, hardwood floors, a breathtaking kitchen with Thermador SS appliances, custom cabinetry and walk-in pantry. 3rd floor is the gorgeous primary suite, spa-like bath & laundry. No HOA, no shared walls, and adjacent designated parking spot. Inquire for a list of upgrades to this 2021 home. This is a must see, and did I say, better than new! Show less"
PAST SALE,August-21-2023,Single Family Residential,4815 Stanford Ave NE,Seattle,WA,98105.0,3150000.0,5.0,3.5,Hawthorne Hills,4303.0,6815.0,2023.0,,732.0,,Sold,,,https://www.redfin.com/WA/Seattle/4815-Stanford-Ave-NE-98105/home/320440,NWMLS as Distributed by MLS Grid,2156155.0,N,Y,47.6704249,-122.2758116,Skipped after 4 retries
PAST SALE,December-9-2022,Single Family Residential,4103 43rd Ave NE,Seattle,WA,98105.0,915000.0,2.0,2.0,Laurelhurst,1510.0,7200.0,1936.0,,606.0,,Sold,,,https://www.redfin.com/WA/Seattle/4103-43rd-Ave-NE-98105/home/122221,NWMLS as Distributed by MLS Grid,2021942.0,N,Y,47.6586083,-122.2818947,Skipped after 4 retries
PAST SALE,October-13-2023,Single Family Residential,4721 36th Ave NE,Seattle,WA,98105.0,750000.0,2.0,1.0,Bryant,1230.0,3315.0,1927.0,,610.0,,Sold,,,https://www.redfin.com/WA/Seattle/4721-36th-Ave-NE-98105/home/314398,NWMLS as Distributed by MLS Grid,2172232.0,N,Y,47.663293200000005,-122.2894722,Skipped after 4 retries
PAST SALE,,Townhouse,3961 1st Ave NE,Seattle,WA,98105.0,1700000.0,3.0,3.0,,2220.0,1774.0,2022.0,,766.0,,,,,https://www.redfin.com/WA/Seattle/3961-1st-Ave-NE-98105/home/119813,,,N,Y,47.6551981,-122.32809499999999,Skipped after 4 retries
PAST SALE,April-25-2023,Single Family Residential,4218 Latona Ave NE,Seattle,WA,98105.0,600000.0,4.0,1.0,Wallingford,1280.0,5100.0,1900.0,,469.0,,Sold,,,https://www.redfin.com/WA/Seattle/4218-Latona-Ave-NE-98105/home/117619,NWMLS as Distributed by MLS Grid,2156484.0,N,Y,47.658275,-122.3248745,House was boarded up and was in unknown condition. 
PAST SALE,July-26-2023,Single Family Residential,4505 54th Ave NE,Seattle,WA,98105.0,4075000.0,4.0,3.5,Laurelhurst,3530.0,11246.0,1938.0,,1154.0,,Sold,,,https://www.redfin.com/WA/Seattle/4505-54th-Ave-NE-98105/home/122424,NWMLS as Distributed by MLS Grid,2145237.0,N,Y,47.661429600000005,-122.27019750000001,"Stunning Cape Cod on an elevated double lot with views of Lake Washington and the Cascade Mountains. Extensively remodeled and upgraded throughout with newer bathrooms and a significantly remodeled and reimagined kitchen and dining room space.  Spectacular lot that has been manicures and curated over the years to provide privacy and colorful beauty that surrounds this home. Rare, 2 car garage that allows you to drive right into your home. Fabulous corner lot with alley access. Show less"
PAST SALE,August-11-2023,Single Family Residential,4760 20 Ave NE,Seattle,WA,98105.0,1600000.0,8.0,3.0,University District,2600.0,3960.0,1919.0,,615.0,,Sold,,,https://www.redfin.com/WA/Seattle/4760-20th-Ave-NE-98105/home/2077460,NWMLS as Distributed by MLS Grid,2150498.0,N,Y,47.6647934,-122.3062162,Skipped after 4 retries
PAST SALE,August-11-2023,Single Family Residential,5023 19th Ave NE,Seattle,WA,98105.0,1400000.0,8.0,3.0,University District,2630.0,4320.0,1922.0,,532.0,,Sold,,,https://www.redfin.com/WA/Seattle/5023-19th-Ave-NE-98105/home/308237,NWMLS as Distributed by MLS Grid,2150493.0,N,Y,47.665553100000004,-122.307478,Skipped after 4 retries
PAST SALE,April-11-2023,Condo/Co-op,4540 8th Ave NE #1701,Seattle,WA,98105.0,910000.0,4.0,2.0,University District,1450.0,,1974.0,,628.0,1356.0,Sold,,,https://www.redfin.com/WA/Seattle/4540-8th-Ave-NE-98105/unit-1701/home/160,NWMLS as Distributed by MLS Grid,2055103.0,N,Y,47.662896999999994,-122.318835,Skipped after 4 retries
PAST SALE,April-14-2023,Single Family Residential,6015 NE Windermere Rd,Seattle,WA,98105.0,11500000.0,5.0,4.5,Windermere,5530.0,85931.0,1993.0,,2080.0,,Sold,,,https://www.redfin.com/WA/Seattle/6015-NE-Windermere-Rd-98105/home/120829,NWMLS as Distributed by MLS Grid,2057448.0,N,Y,47.6668881,-122.2620301,"Premier waterfront property in the Windermere neighborhood. 175 feet of waterfront on a 85,931 sq ft lot. "
PAST SALE,October-4-2023,Single Family Residential,4303 NE 56th St,Seattle,WA,98105.0,1000000.0,3.0,1.0,Hawthorne Hills,1540.0,6000.0,1941.0,,649.0,,Sold,,,https://www.redfin.com/WA/Seattle/4303-NE-56th-St-98105/home/313977,NWMLS as Distributed by MLS Grid,2169238.0,N,Y,47.6693006,-122.2818148,Skipped after 4 retries
PAST SALE,April-7-2023,Condo/Co-op,4540 8th Ave NE #1702,Seattle,WA,98105.0,521000.0,2.0,2.0,University District,1120.0,,1974.0,,465.0,948.0,Sold,,,https://www.redfin.com/WA/Seattle/4540-8th-Ave-NE-98105/unit-1702/home/19954,NWMLS as Distributed by MLS Grid,2053949.0,N,Y,47.662896999999994,-122.318835,"Sky high spacious corner home! Picture windows and sliding door to deck offer bright outlooks and views. Formal entry, formal dining, entertainment size living room, 2 spacious bedrooms with room to move. Freshly painted home. Unit has cool views of park, Olympic Mountains and Church Steeple. Snazzy gym with modern equipment, swimming pool, sauna, cabana for parties and more. Rooftop deck with breathtaking views of Mount Rainier, Seattle City Skyline, Lake Union, Lake Washington, Olympic and Cascade Mountains.  Basement garage parking. Monthly fee includes earthquake insurance, water, sewer, garbage, electricity and basic cable. Easy access to University of Washington, Trader Joe's, restaurants light rail & Green Lake. No rental cap. Nice! Show less"
PAST SALE,June-16-2023,Single Family Residential,5611 45th,Seattle,WA,98105.0,1400000.0,1.0,1.0,Hawthorne Hills,1930.0,5600.0,1942.0,,725.0,,Sold,,,https://www.redfin.com/WA/Seattle/5611-45th-Ave-NE-98105/home/313970,NWMLS as Distributed by MLS Grid,2130154.0,N,Y,47.669903600000005,-122.2797611,Skipped after 4 retries
PAST SALE,March-3-2023,Townhouse,1153 NE 55th,Seattle,WA,98105.0,830000.0,3.0,2.0,University District,1340.0,2091.0,2016.0,,619.0,,Sold,,,https://www.redfin.com/WA/Seattle/1153-NE-55th-St-98105/home/106725481,NWMLS as Distributed by MLS Grid,2043028.0,N,Y,47.668431899999995,-122.3155197,Skipped after 4 retries
PAST SALE,,Condo/Co-op,2901 NE Blakeley St #411,Seattle,WA,98105.0,491000.0,1.0,1.0,,745.0,,2004.0,,659.0,,,,,https://www.redfin.com/WA/Seattle/2901-NE-Blakeley-St-98105/unit-411/home/22760,,,N,Y,47.6660526,-122.29752620000001,"Large 2 Bedroom Plus Den Floor Plan. Bath Has 6 Ft Soaking Tub And Walk-in Tile Shower. All Granite Counter In Kitchen And Bath. Gorgeous Size Deck Overlooking Burke - Gilman Trail. Lots Of Light In Unit. Guest Suite, Club Room, Fitness Center, Spa. "
PAST SALE,June-23-2023,Single Family Residential,4760 47th Ave NE,Seattle,WA,98105.0,3400000.0,5.0,4.0,Laurelhurst,3795.0,5005.0,2023.0,,896.0,,Sold,,,https://www.redfin.com/WA/Seattle/4760-47th-Ave-NE-98105/home/121400,NWMLS as Distributed by MLS Grid,2132940.0,N,Y,47.6647734,-122.2770249,Skipped after 4 retries
