SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,August-29-2023,Single Family Residential,806 NW 54th St Unit A,Seattle,WA,98107,655000,2,2.0,Seattle,1640,1341,1952,,399,,Sold,,,https://www.redfin.com/WA/Seattle/806-NW-54th-St-98107/unit-A/home/17382404,NWMLS as Distributed by MLS Grid,2149359,N,Y,47.6680562,-122.3667157
PAST SALE,August-8-2023,Condo/Co-op,6110 24th Ave NW #201,Seattle,WA,98107,509000,2,2.0,Ballard,789,,1968,,645,441,Sold,,,https://www.redfin.com/WA/Seattle/6110-24th-Ave-NW-98107/unit-201/home/144834824,NWMLS as Distributed by MLS Grid,2136555,N,Y,47.6735955,-122.3871271
PAST SALE,January-3-2023,Condo/Co-op,1738 NW 58th St #103,Seattle,WA,98107,472000,2,2.0,Ballard,808,,1987,,584,380,Sold,,,https://www.redfin.com/WA/Seattle/1738-NW-58th-St-98107/unit-103/home/2119022,NWMLS as Distributed by MLS Grid,2019548,N,Y,47.6711499,-122.3805486
PAST SALE,August-22-2023,Condo/Co-op,5650 24th Ave NW #407,Seattle,WA,98107,479000,1,1.0,Ballard,698,,2007,,686,475,Sold,,,https://www.redfin.com/WA/Seattle/5650-24th-Ave-NW-98107/unit-407/home/12448338,NWMLS as Distributed by MLS Grid,2147344,N,Y,47.6695536,-122.3871988
PAST SALE,December-29-2022,Condo/Co-op,1525 NW 57th St #210,Seattle,WA,98107,499000,1,1.0,Ballard,879,,2000,,568,472,Sold,,,https://www.redfin.com/WA/Seattle/1525-NW-57th-St-98107/unit-210/home/58699,NWMLS as Distributed by MLS Grid,2018870,N,Y,47.6699149,-122.3774767
PAST SALE,December-30-2022,Condo/Co-op,2413 NW 59th St Unit 303E,Seattle,WA,98107,460000,2,1.0,Ballard,704,,1987,,653,401,Sold,,,https://www.redfin.com/WA/Seattle/2413-NW-59th-St-98107/unit-303E/home/22691406,NWMLS as Distributed by MLS Grid,2020264,N,Y,47.6714499,-122.3882897
PAST SALE,June-21-2023,Townhouse,1554 NW 62nd St,Seattle,WA,98107,730000,2,1.5,Ballard,1090,732,2017,,670,,Sold,,,https://www.redfin.com/WA/Seattle/1554-NW-62nd-St-98107/home/113995469,NWMLS as Distributed by MLS Grid,2066082,N,Y,47.6739913,-122.3785611
PAST SALE,May-4-2023,Condo/Co-op,1760 NW 56th St #303,Seattle,WA,98107,465000,1,1.0,Ballard,662,,2015,,702,376,Sold,,,https://www.redfin.com/WA/Seattle/1760-NW-56th-St-98107/unit-303/home/80220499,NWMLS as Distributed by MLS Grid,2043013,N,Y,47.6696482,-122.3815724
PAST SALE,December-20-2022,Condo/Co-op,1760 NW 56th St #112,Seattle,WA,98107,462000,1,1.0,Ballard,679,,2016,,680,327,Sold,,,https://www.redfin.com/WA/Seattle/1760-NW-56th-St-98107/unit-112/home/105447578,NWMLS as Distributed by MLS Grid,2007428,N,Y,47.6695995,-122.3812494
PAST SALE,February-28-2023,Condo/Co-op,5440 Leary Ave NW #423,Seattle,WA,98107,440000,1,1.0,Ballard,673,,2007,,654,363,Sold,,,https://www.redfin.com/WA/Seattle/5440-Leary-Ave-NW-98107/unit-423/home/18657730,NWMLS as Distributed by MLS Grid,2024926,N,Y,47.6676476,-122.3828727
PAST SALE,December-16-2022,Townhouse,2442 NW 59th St,Seattle,WA,98107,729000,2,1.5,Ballard,1164,1276,2007,,626,,Sold,,,https://www.redfin.com/WA/Seattle/2442-NW-59th-St-98107/home/12319301,NWMLS as Distributed by MLS Grid,2005203,N,Y,47.6719433,-122.3895831
PAST SALE,February-28-2023,Condo/Co-op,5650 24th Ave NW #617,Seattle,WA,98107,540000,1,1.0,Ballard,798,,2007,,677,486,Sold,,,https://www.redfin.com/WA/Seattle/5650-24th-Ave-NW-98107/unit-617/home/12448330,NWMLS as Distributed by MLS Grid,1974051,N,Y,47.6695536,-122.3871988
PAST SALE,March-28-2023,Townhouse,5618 9th Ave NW,Seattle,WA,98107,689900,2,2.0,Woodland Park,1014,480,2023,,680,,Sold,,,https://www.redfin.com/WA/Seattle/5618-9th-Ave-NW-98107/home/184722759,NWMLS as Distributed by MLS Grid,2036993,N,Y,47.6699256,-122.368368
PAST SALE,December-29-2022,Townhouse,832 A NW 54th St Unit A,Seattle,WA,98107,695000,2,2.0,Ballard,1153,903,2022,,603,,Sold,,,https://www.redfin.com/WA/Seattle/832-NW-54th-St-98107/unit-D/home/301927,NWMLS as Distributed by MLS Grid,2010205,N,Y,47.6680798,-122.3677295
PAST SALE,May-15-2023,Condo/Co-op,2227 NW 63rd St,Seattle,WA,98107,870000,2,2.0,Ballard,1492,,2023,,583,1,Sold,,,https://www.redfin.com/WA/Seattle/2227-NW-63rd-St-98107/unit-A/home/493434,NWMLS as Distributed by MLS Grid,2056432,N,Y,47.6743924,-122.3859988
PAST SALE,May-10-2023,Townhouse,5711 9th Ave NW,Seattle,WA,98107,729990,2,2.0,Ballard,1219,721,2023,,599,,Sold,,,https://www.redfin.com/WA/Seattle/5711-9th-Ave-NW-98107/home/185389636,NWMLS as Distributed by MLS Grid,2066932,N,Y,47.6705906,-122.3688306
PAST SALE,May-31-2023,Single Family Residential,1111 NW 59th St,Seattle,WA,98107,1030000,2,1.0,Ballard,840,5000,1910,,1226,,Sold,,,https://www.redfin.com/WA/Seattle/1111-NW-59th-St-98107/home/493961,NWMLS as Distributed by MLS Grid,2126303,N,Y,47.6714333,-122.3714155
PAST SALE,September-5-2023,Townhouse,914 B NW 56th St,Seattle,WA,98107,815000,2,2.0,Ballard,1293,661,2023,,630,,Sold,,,https://www.redfin.com/WA/Seattle/914-NW-56th-St-98107/home/184217043,NWMLS as Distributed by MLS Grid,2034134,N,Y,47.6697304,-122.3693116
PAST SALE,July-12-2023,Townhouse,2043 D NW 60th St,Seattle,WA,98107,669000,2,2.0,Ballard,997,711,2023,,671,,Sold,,,https://www.redfin.com/WA/Seattle/2043C-NW-60th-St-98107/home/185345375,NWMLS as Distributed by MLS Grid,2127480,N,Y,47.6721413,-122.3840664
PAST SALE,,Townhouse,2602 NW 59th St Unit A,Seattle,WA,98107,799900,3,2.5,,1330,1187,1999,,601,,,,,https://www.redfin.com/WA/Seattle/2602-NW-59th-St-98107/unit-A/home/162026,,,N,Y,47.6718267,-122.3904018
PAST SALE,,Multi-Family (5+ Unit),1422 NW 62nd St,Seattle,WA,98107,1500000,,,,4300,5000,1968,,349,,,,,https://www.redfin.com/WA/Seattle/1422-NW-62nd-St-98107/home/2067980,,,N,Y,47.6740258,-122.3746979
PAST SALE,May-16-2023,Townhouse,912 C NW 56th St,Seattle,WA,98107,725000,2,2.0,Ballard,1175,799,2023,,617,,Sold,,,https://www.redfin.com/WA/Seattle/912-NW-56th-St-98107/home/182747152,NWMLS as Distributed by MLS Grid,2028589,N,Y,47.6696292,-122.3693037
PAST SALE,May-12-2023,Townhouse,5615 26th Ave NW,Seattle,WA,98107,746000,2,2.0,Ballard,1228,806,2023,,607,,Sold,,,https://www.redfin.com/WA/Seattle/5615-26th-Ave-NW-98107/home/185446291,NWMLS as Distributed by MLS Grid,2069734,N,Y,47.6698981,-122.3903065
PAST SALE,February-14-2023,Townhouse,2636 NW 56th St Unit B,Seattle,WA,98107,839999,2,2.0,Ballard,1496,1224,2023,,561,,Sold,,,https://www.redfin.com/WA/Seattle/2636-NW-56th-St-98107/unit-B/home/184068324,NWMLS as Distributed by MLS Grid,2032037,N,Y,47.6696713,-122.3917518
PAST SALE,May-2-2023,Townhouse,922 C NW 56th St,Seattle,WA,98107,765000,2,2.0,Ballard,1175,1105,2023,,651,,Sold,,,https://www.redfin.com/WA/Seattle/922-C-NW-56th-St-98107/home/185408263,NWMLS as Distributed by MLS Grid,2052144,N,Y,47.669643099,-122.3697304
PAST SALE,,Condo/Co-op,6009 14th Ave NW #302,Seattle,WA,98107,200000,,1.0,,334,,1990,,599,,,,,https://www.redfin.com/WA/Seattle/6009-14th-Ave-NW-98107/unit-302/home/18950,,,N,Y,47.6726293,-122.37396
PAST SALE,June-29-2023,Condo/Co-op,2230 NW 59th St #403,Seattle,WA,98107,444500,2,1.0,Ballard,585,,1981,,760,384,Sold,,,https://www.redfin.com/WA/Seattle/2230-NW-59th-St-98107/unit-403/home/18657679,NWMLS as Distributed by MLS Grid,2135861,N,Y,47.6718898,-122.3862856
PAST SALE,February-17-2023,Townhouse,5622 9th Ave NW,Seattle,WA,98107,709900,2,2.0,Woodland Park,1025,636,2023,,693,,Sold,,,https://www.redfin.com/WA/Seattle/5622-9th-Ave-NW-98107/home/184069468,NWMLS as Distributed by MLS Grid,2029096,N,Y,47.6699973,-122.3683658
PAST SALE,March-27-2023,Townhouse,821 NW 54th St Unit B,Seattle,WA,98107,850000,2,2.0,Ballard,1434,922,2023,,593,,Sold,,,https://www.redfin.com/WA/Seattle/821-NW-54th-St-98107/unit-B/home/184717498,NWMLS as Distributed by MLS Grid,2044225,N,Y,47.6677432,-122.3671248
PAST SALE,July-18-2023,Condo/Co-op,5440 Leary Ave NW #225,Seattle,WA,98107,450000,1,1.0,Ballard,657,,2007,,685,363,Sold,,,https://www.redfin.com/WA/Seattle/5440-Leary-Ave-NW-98107/unit-225/home/17381358,NWMLS as Distributed by MLS Grid,2140897,N,Y,47.6676476,-122.3828727
PAST SALE,April-14-2023,Townhouse,916 C NW 56th St,Seattle,WA,98107,705000,2,2.0,Ballard,1110,612,2023,,635,,Sold,,,https://www.redfin.com/WA/Seattle/916-NW-56th-St-98107/unit-C/home/181289839,NWMLS as Distributed by MLS Grid,2042920,N,Y,47.6696578,-122.3695168
PAST SALE,April-28-2023,Single Family Residential,5511 6th Ave NW,Seattle,WA,98107,749950,2,2.5,Seattle,1100,,2023,,682,,Sold,,,https://www.redfin.com/WA/Seattle/5511-6th-Ave-NW-98107/home/185247277,NWMLS as Distributed by MLS Grid,2061161,N,Y,47.6691216,-122.3644916
PAST SALE,February-13-2023,Single Family Residential,212 NW 45th St,Seattle,WA,98107,682000,2,1.0,Fremont,900,4800,1932,,758,,Sold,,,https://www.redfin.com/WA/Seattle/212-NW-45th-St-98107/home/303365,NWMLS as Distributed by MLS Grid,2037929,N,Y,47.6616863,-122.3597308
PAST SALE,April-25-2023,Townhouse,922 B NW 56th St,Seattle,WA,98107,715000,2,2.0,Ballard,1175,800,2023,,609,,Sold,,,https://www.redfin.com/WA/Seattle/922-B-NW-56th-St-98107/home/493455,NWMLS as Distributed by MLS Grid,2057865,N,Y,47.6696431,-122.3697304
PAST SALE,May-1-2023,Single Family Residential,922 NW 57th St,Seattle,WA,98107,871000,2,1.0,Ballard,870,5000,1906,,1001,,Sold,,,https://www.redfin.com/WA/Seattle/922-NW-57th-St-98107/home/493753,NWMLS as Distributed by MLS Grid,2064429,N,Y,47.6703782,-122.3696814
PAST SALE,March-16-2023,Townhouse,916 G NW 56th St,Seattle,WA,98107,699900,2,1.5,Ballard,1110,966,2023,,631,,Sold,,,https://www.redfin.com/WA/Seattle/916-NW-56th-St-98107/unit-G/home/181289836,NWMLS as Distributed by MLS Grid,2045303,N,Y,47.6696578,-122.3695168
PAST SALE,February-28-2023,Townhouse,2636 NW 56th St Unit A,Seattle,WA,98107,829999,2,2.0,Ballard,1496,1224,2023,,555,,Sold,,,https://www.redfin.com/WA/Seattle/2636-NW-56th-St-98107/unit-A/home/184056930,NWMLS as Distributed by MLS Grid,2031463,N,Y,47.6696713,-122.3917518
PAST SALE,August-14-2023,Condo/Co-op,6300 32nd Ave NW #305,Seattle,WA,98107,480000,1,1.0,Sunset Hill,735,,1997,,653,472,Sold,,,https://www.redfin.com/WA/Seattle/6300-32nd-Ave-NW-98107/unit-305/home/39018,NWMLS as Distributed by MLS Grid,2140546,N,Y,47.6746002,-122.398119
PAST SALE,April-13-2023,Townhouse,4809 6th Ave NW,Seattle,WA,98107,739000,2,2.0,Ballard,1175,698,2022,,629,90,Sold,,,https://www.redfin.com/WA/Seattle/4809-6th-Ave-NW-98107/home/184734938,NWMLS as Distributed by MLS Grid,2045986,N,Y,47.6640528,-122.3640037
PAST SALE,July-13-2023,Condo/Co-op,1519 NW 59th St #102,Seattle,WA,98107,375000,2,1.0,Ballard,705,5000,1986,,532,270,Sold,,,https://www.redfin.com/WA/Seattle/1519-NW-59th-St-98107/unit-102/home/12306217,NWMLS as Distributed by MLS Grid,2128472,N,Y,47.6713852,-122.3770948
PAST SALE,June-6-2023,Condo/Co-op,1545 NW 57th St #304,Seattle,WA,98107,615000,2,2.0,Ballard,1060,46300,2003,,580,690,Sold,,,https://www.redfin.com/WA/Seattle/1545-NW-57th-St-98107/unit-304/home/185449964,NWMLS as Distributed by MLS Grid,2069349,N,Y,47.6699146,-122.3784177
PAST SALE,May-26-2023,Condo/Co-op,500 Elliott Ave W #406,Seattle,WA,98119,505000,1,1.0,Queen Anne,734,,2000,,688,473,Sold,,,https://www.redfin.com/WA/Seattle/500-Elliott-Ave-W-98119/unit-406/home/2117701,NWMLS as Distributed by MLS Grid,2061070,N,Y,47.669677,-122.381521
PAST SALE,September-29-2023,Townhouse,2228 NW 63rd St Unit C,Seattle,WA,98107,853000,2,2.0,Ballard,1510,1506,2018,,565,,Sold,,,https://www.redfin.com/WA/Seattle/2228-NW-63rd-St-98107/unit-C/home/494422,NWMLS as Distributed by MLS Grid,2158928,N,Y,47.6747286,-122.3861749
PAST SALE,October-30-2023,Condo/Co-op,1400 NW 60th St #101,Seattle,WA,98107,397000,1,1.0,Ballard,564,,1988,,704,242,Sold,,,https://www.redfin.com/WA/Seattle/1400-NW-60th-St-98107/unit-101/home/2069693,NWMLS as Distributed by MLS Grid,2169047,N,Y,47.6725111,-122.3739952
PAST SALE,March-7-2023,Condo/Co-op,5650 24th Ave NW #211,Seattle,WA,98107,599999,2,2.0,Ballard,1013,,2007,,592,685,Sold,,,https://www.redfin.com/WA/Seattle/5650-24th-Ave-NW-98107/unit-211/home/12448303,NWMLS as Distributed by MLS Grid,2031087,N,Y,47.6695536,-122.3871988
PAST SALE,,Condo/Co-op,1530 NW Market St #709,Seattle,WA,98107,503000,1,1.0,,792,,2008,,635,,,,,https://www.redfin.com/WA/Seattle/1530-NW-Market-St-98107/unit-709/home/17383012,,,N,Y,47.6689335,-122.3781455
PAST SALE,May-4-2023,Townhouse,5719 9th Ave NW,Seattle,WA,98107,724990,2,2.0,Ballard,1219,721,2023,,595,,Sold,,,https://www.redfin.com/WA/Seattle/5719-9th-Ave-NW-98107/home/184815290,NWMLS as Distributed by MLS Grid,2048868,N,Y,47.6706892,-122.3688294
PAST SALE,June-5-2023,Condo/Co-op,1530 NW Market St #711,Seattle,WA,98107,489000,1,1.0,Ballard,794,,2008,,616,480,Sold,,,https://www.redfin.com/WA/Seattle/1530-NW-Market-St-98107/unit-711/home/17381884,NWMLS as Distributed by MLS Grid,2061475,N,Y,47.6689335,-122.3781455
PAST SALE,February-24-2023,Townhouse,903 NW 59th St,Seattle,WA,98107,824950,2,2.5,Woodland Park,1406,985,2022,,587,,Sold,,,https://www.redfin.com/WA/Seattle/903-NW-59th-St-98107/home/183737152,NWMLS as Distributed by MLS Grid,2026545,N,Y,47.6714598,-122.3688757
PAST SALE,April-11-2023,Townhouse,5713 9th Ave NW,Seattle,WA,98107,709990,2,2.0,Ballard,1219,721,2023,,582,,Sold,,,https://www.redfin.com/WA/Seattle/5713-9th-Ave-NW-98107/home/184615821,NWMLS as Distributed by MLS Grid,2041344,N,Y,47.6702605,-122.3688703
PAST SALE,May-19-2023,Townhouse,806 NW 50th St Unit A,Seattle,WA,98107,825000,2,2.0,Ballard,1490,1502,2020,,554,,Sold,,,https://www.redfin.com/WA/Seattle/806-NW-50th-St-98107/unit-A/home/302317,NWMLS as Distributed by MLS Grid,2060342,N,Y,47.6651066,-122.3667531
PAST SALE,May-19-2023,Condo/Co-op,1530 NW Market St #212,Seattle,WA,98107,602500,1,1.0,Ballard,920,,2008,,655,554,Sold,,,https://www.redfin.com/WA/Seattle/1530-NW-Market-St-98107/unit-212/home/17382654,NWMLS as Distributed by MLS Grid,2058648,N,Y,47.6689335,-122.3781455
