SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL,SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE,Description
PAST SALE,June-8-2023,Condo/Co-op,1525 Taylor Ave N #303,Seattle,WA,98109,408000,2,1.0,Queen Anne,687,,1960,,594,495.0,Sold,,,https://www.redfin.com/WA/Seattle/1525-Taylor-Ave-N-98109/unit-303/home/36991,NWMLS as Distributed by MLS Grid,2057216.0,N,Y,47.6327939,-122.34612040000002,"Welcome to your new home! This two bedroom condo is perfect for your Urban-WFH lifestyle with a large primary bedroom and a second bedroom for your office. The open concept living, dining, & kitchen is flooded with light and features lake views overlooking the city. Home features cork floors, fresh paint top to bottom and reasonable dues and new building exterior-assessment already paid! Large closets, extra storage, a parking spot and an in-unit washer/dryer round out this perfect Queen Anne Condo. Walk to SLU, Facebook, easy bus access,  running loops, great local coffee shops, restaurants and more! Welcome home! Show less"
PAST SALE,August-28-2023,Condo/Co-op,124 Warren Ave N #102,Seattle,WA,98109,320000,1,1.0,Queen Anne,571,,1930,,560,495.0,Sold,,,https://www.redfin.com/WA/Seattle/124-Warren-Ave-N-98109/unit-102/home/12092092,NWMLS as Distributed by MLS Grid,2133276.0,N,Y,47.61941229999999,-122.3537784,"Enjoy a taste of the European lifestyle right here in Seattle's most walkable neighborhood, Lower Queen Anne. Queen's Court is an architectural gem with original millwork, quiet brick exterior construction,  coved ceilings, oak floors and more! This sunny corner unit is move in ready featuring a spacious living room, roomy eat- in kitchen with euro style appliances, and a stunning bathroom with bountiful tile work. Use the in-unit W/D or the Free Laundry room downstairs. This strong HOA welcomes pets, has a community garden, a lending library,  a spacious lobby, offers bike storage and more! Show less"
PAST SALE,March-29-2023,Condo/Co-op,1234 Taylor Ave N #104,Seattle,WA,98109,382000,1,1.0,Queen Anne,718,,1969,,532,415.0,Sold,,,https://www.redfin.com/WA/Seattle/1234-Taylor-Ave-N-98109/unit-104/home/61546,NWMLS as Distributed by MLS Grid,2033315.0,N,Y,47.630743200000005,-122.3458985,"Spacious and private, this charming Queen Anne condo will delight! Prime location with a Walk Score of 83, you are steps away from grocery stores, shops, restaurants and the many tech campuses of South Lake Union. Home features a light-filled open living and dining, hardwood flooring throughout, and updated kitchen counters and lighting. Enjoy a cozy wood burning fireplace with custom built-in shelving. New in-unit combo washer/dryer! Spacious and private deck overlooking territorial view-- perfect for enjoying your morning coffee. Huge bedroom with walk-in closet with plenty of space for home office. Off-street parking spot and storage unit all part of this perfect home package. No rental cap! Show less"
PAST SALE,October-6-2023,Condo/Co-op,201 Galer St #304,Seattle,WA,98109,569999,1,1.0,Queen Anne,690,,1908,,826,763.0,Sold,,,https://www.redfin.com/WA/Seattle/201-Galer-St-98109/unit-304/home/11761610,NWMLS as Distributed by MLS Grid,2142127.0,N,Y,47.6320735,-122.35198000000001,"Own a piece of Seattle history in iconic Queen Anne High School. Perched above the circle drive, this special 1 bedrm + loft unit faces the impressive Seattle city skyline & Puget Sound. Watch as evening arrives & the soft glow of lights illuminate our beautiful city, & the ferries dutifully cruise back & forth. Soaring ceilings offer a year round feeling of light & abundance of space. New updates include paint, carpet, & loft railings.  In unit washer/dryer. Enjoy the rooftop deck with gorgeous views, a fun place to host & BBQ. Premier QA location with easy access to restaurants, shops, coffee, & transportation. Pets are welcome, strong HOA, onsite manager, a prime off-street parking spot in front of building, storage & NO rental cap! Show less"
PAST SALE,September-21-2023,Condo/Co-op,1000 Aurora Ave N #603,Seattle,WA,98109,715000,2,2.0,Westlake,1165,,1999,,614,1002.0,Sold,,,https://www.redfin.com/WA/Seattle/1000-Aurora-Ave-N-98109/unit-603/home/33650,NWMLS as Distributed by MLS Grid,2062812.0,N,Y,47.6282339,-122.3431942,"Sheer Perfection! No detail has been overlooked in this updated Condo. The open kitchen features ample quartz counters, gleaming SS appliances, under counter lighting and a large panty. The new wide plank flooring pulls you to the window to take in the sail boats on Lake Union and to relax on the roomy balcony. Unwind in your spacious primary suite overlooking SLU views, with dual closets (one WIC) and an oversized 5-peice bath. Don't miss the laundry room with storage, the bonus bed and bath, loads of built in storage, custom closet systems throughout, fresh interior paint, 2 parking spots, the roof top deck to take in July 4th/NYE fireworks, on-site gym and more! This one checks all the boxes! Show less"
PAST SALE,April-27-2023,Condo/Co-op,699 John St #308,Seattle,WA,98109,380000,1,1.0,South Lake Union,557,,2009,,682,481.0,Sold,,,https://www.redfin.com/WA/Seattle/699-John-St-98109/unit-308/home/28622721,NWMLS as Distributed by MLS Grid,2016700.0,N,Y,47.6196339,-122.34396809999998,"Spacious modern studio condominium in the heart of downtown Seattle and SLU. Boasting dark walnut engineered hardwoods, granite counters, stainless steel appliances, balcony, and in-unit laundry. Awesome building amenities include garage parking, storage, community room, fitness center, yoga studio, and rooftop terrace with space needle views. Minutes from I-5, highway 99, transit (soon to have additional light rail access), and all the wonderful local shopping and dining downtown has to offer. No Rental Cap! Show less"
PAST SALE,September-6-2023,Condo/Co-op,699 John St #710,Seattle,WA,98109,367450,1,1.0,South Lake Union,554,,2009,,663,488.0,Sold,,,https://www.redfin.com/WA/Seattle/699-John-St-98109/unit-710/home/28624301,NWMLS as Distributed by MLS Grid,2026538.0,N,Y,47.6196339,-122.34396809999998,"Exquisite top floor open-bedroom penthouse home featuring a west-facing balcony. Gorgeous hardwoods, floor to ceiling windows, granite & stainless appliances + in-unit laundry. Feels like brand new & has good light thanks to the high ceilings and clerestory windows unavailable on lower floors-this is not your typical open bedroom condo: There’s enough space to make this home infinitely customizable. Prime location at the center of downtown/SLU/Queen Anne, enjoy a 97 walk score, sun-kissed roof deck with stunning Space Needle/city/mountain views, gym, yoga studio, event space & a dog patch. NO rental cap, NO special assessments & YES pets welcome! Includes secure deeded garage parking space, storage unit & A/C! Furniture negotiable. Show less"
PAST SALE,June-5-2023,Condo/Co-op,1219 6th Ave N #103,Seattle,WA,98109,385000,1,1.0,Queen Anne,531,,1996,,725,394.0,Sold,,,https://www.redfin.com/WA/Seattle/1219-6th-Ave-N-98109/unit-103/home/72282,NWMLS as Distributed by MLS Grid,2078011.0,N,Y,47.6305205,-122.34524509999999,Skipped after 4 retries
PAST SALE,April-26-2023,Condo/Co-op,2121 Westlake Ave N #401,Seattle,WA,98109,900000,2,2.0,Westlake,1306,,1984,,689,502.0,Sold,,,https://www.redfin.com/WA/Seattle/2121-Westlake-Ave-N-98109/unit-401/home/7841,NWMLS as Distributed by MLS Grid,2060800.0,N,Y,47.6388596,-122.341613,Skipped after 4 retries
PAST SALE,June-27-2023,Condo/Co-op,201 Galer St #528,Seattle,WA,98109,878750,2,2.0,Queen Anne,1107,,1908,,794,1000.0,Sold,,,https://www.redfin.com/WA/Seattle/201-Galer-St-98109/unit-528/home/11761632,NWMLS as Distributed by MLS Grid,2133282.0,N,Y,47.6319635,-122.3520375,"Enjoy breathtaking and unobstructed views of Elliott Bay, Seattle Skyline, Space Needle and Cascade mountains from this top floor unit in the iconic Queen Anne High School building. This 2 bedroom, 1.75 bath home welcomes you with southeastern exposure, 14 ft ceilings and tons of natural light. Luxury and timeless features abound including tile and marble baths, stylish kitchen with upscale appliances, elevated master to capture views, abundant windows and custom built-ins. Bedroom/den offers Murphy bed. Amenities include roof top entertaining area, on-site manager, storage and two premium parking spots located in secured garage. Prime Queen Anne location close to dining, entertainment, Lake Union, downtown and easy freeway access. Show less"
PAST SALE,December-30-2022,Townhouse,2440 Dexter Ave N,Seattle,WA,98109,900000,3,2.0,Queen Anne,1540,900.0,2022,,584,189.0,Sold,,,https://www.redfin.com/WA/Seattle/2440-Dexter-Ave-N-98109/home/132003,NWMLS as Distributed by MLS Grid,2023301.0,N,Y,47.640758899999994,-122.3441673,"Welcome to The Elements on Dexter, sited in the highly sought-after neighborhood of Queen Anne. Be a part of the booming, ultra-dynamic & new technology district. The Elements on Dexter are just steps from Lake Union & only minutes to the bustling Fremont, Queen Anne & South Lake Union,making these stately residences both distinctive and highly desirable. Offering a variety of FP from, 1,228-1,600+ SF. Residences provide functional living spaces,floor-to-ceiling windows, designer kitchens with high-end appliances, private terraces with dramatic views & epic sunrises that will frame the active vista of seaplanes, kayaks & sailboats year-round. Enjoy the lushly green tech savvy courtyard ~SECURED UNDERGROUND GARAGE~ w/private storage. Show less"
PAST SALE,September-14-2023,Townhouse,1017 A 6th Ave N,Seattle,WA,98109,1070000,3,2.0,Queen Anne,1473,937.0,2023,,726,,Sold,,,https://www.redfin.com/WA/Seattle/1017-6th-Ave-N-98109/unit-A/home/132118,NWMLS as Distributed by MLS Grid,2149184.0,N,Y,47.6285164,-122.34522700000001,"Jaw-dropping views. Impeccable style. Quality craftsmanship. All of this and more awaits in Seattle’s Uptown neighborhood. 12 brand new townhomes built by Mirra Homes make up this micro-community where each 3-bedroom layout enjoys functional floorplans, rooftop decks with downtown views, EV-ready carport parking, plus additional storage (select homes). Elevated features include high-efficiency heat and A/C, integrated kitchen panels for a seamless and contemporary aesthetic, plus a glass panel staircase providing unobstructed site lines to maximize the width of the main floor living spaces. Located blocks from Seattle Center, Gates Foundation, Amazon and SLU, plus vibrant restaurants and nightlife, the heart of Seattle is at your doorstep! Show less"
PAST SALE,January-12-2023,Townhouse,2446 Dexter Ave N,Seattle,WA,98109,955000,3,2.0,Queen Anne,1540,900.0,2022,,620,189.0,Sold,,,https://www.redfin.com/WA/Seattle/2446-Dexter-Ave-N-98109/home/183416043,NWMLS as Distributed by MLS Grid,2023176.0,N,Y,47.6407805,-122.34425929999999,"Welcome to The Elements on Dexter, sited in the highly sought-after neighborhood of Queen Anne. Be a part of the booming, ultra-dynamic & new technology district. The Elements on Dexter are just steps from Lake Union & only minutes to the bustling Fremont, Queen Anne & South Lake Union,making these stately residences both distinctive and highly desirable. Offering a variety of FP from, 1,228-1,600+ SF. Residences provide functional living spaces,floor-to-ceiling windows, designer kitchens with high-end appliances, private terraces with dramatic views & epic sunrises that will frame the active vista of seaplanes, kayaks & sailboats year-round. Enjoy the lushly green tech savvy courtyard ~SECURED UNDERGROUND GARAGE~ w/private storage. Show less"
PAST SALE,November-22-2022,Townhouse,617 Wheeler St,Seattle,WA,98109,1450000,3,2.0,Queen Anne,1606,900.0,2022,,903,,Sold,,,https://www.redfin.com/WA/Seattle/617-Wheeler-St-98109/home/88661711,NWMLS as Distributed by MLS Grid,2000210.0,N,Y,47.6406872,-122.3438553,"Welcome to The Elements on Dexter, sited in the highly sought-after neighborhood of Queen Anne. Be a part of the booming, ultra-dynamic & new technology district. The Elements on Dexter are just steps from Lake Union & only minutes to the bustling Fremont, Queen Anne & South Lake Union,making these stately residences both distinctive and highly desirable. Offering a variety of FP from, 1,228-1,600+ SF. Residences provide functional living spaces,floor-to-ceiling windows, designer kitchens with high-end appliances, private terraces with dramatic views & epic sunrises that will frame the active vista of seaplanes, kayaks & sailboats year-round. Enjoy the lushly green tech savvy courtyard ~SECURED UNDERGROUND GARAGE~ w/private storage. Show less"
PAST SALE,December-30-2022,Townhouse,2442 Dexter Ave N,Seattle,WA,98109,925000,3,2.0,Queen Anne,1540,900.0,2022,,601,189.0,Sold,,,https://www.redfin.com/WA/Seattle/2442-Dexter-Ave-N-98109/home/181864133,NWMLS as Distributed by MLS Grid,2023387.0,N,Y,47.6407153,-122.3442379,"Welcome to The Elements on Dexter, sited in the highly sought-after neighborhood of Queen Anne. Be a part of the booming, ultra-dynamic & new technology district. The Elements on Dexter are just steps from Lake Union & only minutes to the bustling Fremont, Queen Anne & South Lake Union,making these stately residences both distinctive and highly desirable. Offering a variety of FP from, 1,228-1,600+ SF. Residences provide functional living spaces,floor-to-ceiling windows, designer kitchens with high-end appliances, private terraces with dramatic views & epic sunrises that will frame the active vista of seaplanes, kayaks & sailboats year-round. Enjoy the lushly green tech savvy courtyard ~SECURED UNDERGROUND GARAGE~ w/private storage. Show less"
PAST SALE,December-22-2022,Townhouse,623 Wheeler St,Seattle,WA,98109,1300000,3,2.0,Queen Anne,1606,900.0,2022,,809,,Sold,,,https://www.redfin.com/WA/Seattle/623-Wheeler-St-98109/home/178990339,NWMLS as Distributed by MLS Grid,1914542.0,N,Y,47.6408135,-122.34390959999999,"Welcome to The Elements on Dexter, sited in the highly sought-after neighborhood of Queen Anne. Be a part of the booming, ultra-dynamic & new technology district. The Elements on Dexter are just steps from Lake Union & only minutes to the bustling Fremont, Queen Anne & South Lake Union,making these stately residences both distinctive and highly desirable. Offering a variety of FP from, 1,228-1,600+ SF. Residences provide functional living spaces,floor-to-ceiling windows, designer kitchens with high-end appliances, private terraces with dramatic views & epic sunrises that will frame the active vista of seaplanes, kayaks & sailboats year-round. Enjoy the lushly green tech savvy courtyard ~SECURED UNDERGROUND GARAGE~ w/private storage. Show less"
PAST SALE,,Single Family Residential,107 Lynn St,Seattle,WA,98109,960000,2,1.0,,1040,4000.0,1911,,923,,,,,https://www.redfin.com/WA/Seattle/107-Lynn-St-98109/home/132362,,,N,Y,47.6389216,-122.35524640000001,Skipped after 4 retries
PAST SALE,,Single Family Residential,452 Boston St,Seattle,WA,98109,1990000,3,2.0,,3110,3900.0,1923,,640,,,,,https://www.redfin.com/WA/Seattle/452-Boston-St-98109/home/132718,,,N,Y,47.6384247,-122.34802659999998,"Elegant 1923 Colonial renovated from top to bottom with crown molding, painted millwork, oak hardwoods, period fixtures and custom window treatments.  Living room features a fireplace with original tile, accented by a built-in book cases behind leaded glass. A study/sitting room adjoins the formal dining room. Kitchen features oak floors, period cabinetry, dining nook & pantry, access to yard & patio. View deck off master suite. Media room, laundry, home office & dark room complete lower level. Show less"
PAST SALE,August-25-2023,Townhouse,172 Galer St,Seattle,WA,98109,1352000,3,2.0,Queen Anne,1741,1062.0,2022,,777,,Sold,,,https://www.redfin.com/WA/Seattle/172-Galer-St-98109/home/178442153,NWMLS as Distributed by MLS Grid,2155128.0,N,Y,47.6325533,-122.3536264,"Welcome to your new construction home in the heart of Queen Anne designed + developed by award winning Green Canopy NODE. One of the best locations on the hill, you're a three block walk to the businesses, shops and restaurants on Queen Ave. State of the art finishes and sophistication give you a home you can be proud to own; built to provide a sustainable, efficient and healthy housing option for the conscious consumer. 4-star Built Green construction, 7x more efficient than a typical old home and of the highest finish quality - a listing you won't want to miss! One dedicated parking pad that's EV ready, with ample off-street parking and a large rooftop deck boasting city Skyline, Space Needle, territorial and mountain-to-mountain views. Show less"
PAST SALE,May-31-2023,Single Family Residential,1716 Nob Hill Ave N,Seattle,WA,98109,755000,1,1.0,Queen Anne,770,2545.0,1906,,981,,Sold,,,https://www.redfin.com/WA/Seattle/1716-Nob-Hill-Ave-N-98109/home/52400255,NWMLS as Distributed by MLS Grid,2101851.0,N,Y,47.63455870000001,-122.3502335,Remodeled stand-alone cottage on Queen Anne with private yard. 
PAST SALE,April-20-2023,Townhouse,171 Valley St #3,Seattle,WA,98109,1380000,3,3.5,Queen Anne,2262,1200.0,2022,,610,,Sold,,,https://www.redfin.com/WA/Seattle/171-Valley-St-98109/unit-3/home/184510831,NWMLS as Distributed by MLS Grid,2032712.0,N,Y,47.626137400000005,-122.353124,"Welcome to Aqua by Premier Builder Sage Homes NW! Thoughtfully designed, this New boutique community is located in vibrant Queen Anne. Each unique Brownstone offers an impressive 2262sf of luxury living w/ views in an urban oasis. Floor to ceiling windows showcase the open concept main living & dining area, Chef's kitchen w/ quartz island, 6 burner Bosch Gas range & appls. Extraordinary oversized Primary suite retreat w/ luxurious spa bath, large walk in closet & wetbar beverage center--All framed w/ stunning views of the Space Needle, City & Sound. Secondary bdrms incl ensuite baths. Laundry room w/ quartz, sink & high end W/D incl. Breathtaking Views can be found on the individual roof-top deck. Single garages in each unit with EV.No HOA. Show less"
PAST SALE,March-28-2023,Townhouse,165 Valley St,Seattle,WA,98109,1450950,3,3.5,Queen Anne,2262,1409.0,2022,,641,,Sold,,,https://www.redfin.com/WA/Seattle/165-Valley-St-98109/home/180083786,NWMLS as Distributed by MLS Grid,2032713.0,N,Y,47.626110499999996,-122.35337309999998,"Welcome to Aqua by Premier Builder Sage Homes NW! Thoughtfully designed, this New boutique community is located in vibrant Queen Anne. This END unit townhome offers 2262sf of luxury living w/ views in an urban oasis. Floor to ceiling windows showcase the open concept main living & dining area, Chef's kitchen w/ quartz island, 6 burner Bosch Gas range & appls. Extraordinary oversized Primary suite retreat w/ luxurious spa bath, large walk in closet & wetbar beverage center--All framed w/ stunning views of the Space Needle, City & Sound. Secondary bdrms incl ensuite baths. Laundry room w/ quartz, sink & high end W/D incl. Breathtaking Views can be found on the individual roof-top deck. Single garages in each unit with EV.No HOA. Show less"
PAST SALE,January-3-2023,Townhouse,1518 Bigelow Ave N,Seattle,WA,98109,1499000,4,3.5,Queen Anne,2141,1423.0,2022,,700,,Sold,,,https://www.redfin.com/WA/Seattle/1518-Bigelow-Ave-N-98109/home/178434673,NWMLS as Distributed by MLS Grid,2023417.0,N,Y,47.632895500000004,-122.34807079999999,"Presenting sweeping forever views of South Lake Union, mountains, Seattle Skyline & the Space Needle all from this newly built luxury modern home. Perched on a bluff on one of the most coveted streets on SE Queen Anne. Meticulously crafted home designed with great attention to detail and quality fixtures & finishes. Bright great room with a sleek fireplace, hardwood floors, and views. Gourmet chef's kitchen w/custom cabinetry and high-end SS appliances.Top floor primary suite retreat w/5-piece bath & HUGE private deck overlooking SLU & Seattle.3 add'l bedrooms on lower levels. Oversized roof deck with unobstructed jaw-dropping views. Designated off street EV-ready parking pad. 4-Star Built Green. Show less"
PAST SALE,,Condo/Co-op,160 Lee St #110,Seattle,WA,98109,430000,1,1.0,,539,,1988,,798,,,,,https://www.redfin.com/WA/Seattle/160-Lee-St-98109/unit-110/home/43371,,,N,Y,47.6312527,-122.35409109999999,"Wonderful in-city escape! Enjoy all that Queen Anne has to offer in this top of the hill location. Lite and airy 1br in true move-in condition. Euro kitch w/eating bar, open to liv/din (also w/plenty of room for a dining table). Very large br w/wall of closets. Updated, full bath and walk-in utility rm w/storage. Create an outdoor oasis w/walk-out patio & fenced garden area. Even a view of the Snd! Pkg in secured garage. All this just blocks from upper and lower QA fun! Show less"
PAST SALE,,Condo/Co-op,1417 Queen Anne Ave N #201,Seattle,WA,98109,580000,1,1.5,,973,,1996,,596,,,,,https://www.redfin.com/WA/Seattle/1417-Queen-Anne-Ave-N-98109/unit-201/home/19945,,,N,Y,47.6319104,-122.3570757,"UPGRADED UNIT in an IDEAL QUEEN ANNE LOCATION. Designer paint colors and tile accent this wonderful 1 bedroom and den. Maple floors, crown moldings and granite bistro bar complete the white on white kitchen. This living spaces and impressive, the master suite is massive. Building renovations in 2003 are glorious: new lobby, the garden courtyard and rooftop deck with miles of views. Find ample storage and parking for 1 car in the secure residential garage. Show less"
