SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL,SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,October-3-2023,Condo/Co-op,2510 6th Ave #808,Seattle,WA,98121,1037000,2.0,2.0,Denny Triangle,1188,,2021.0,,873,1099.0,Sold,,,https://www.redfin.com/WA/Seattle/2510-6th-Ave-98121/unit-808/home/176808040,NWMLS as Distributed by MLS Grid,2160620.0,N,Y,47.6182832,-122.3446441
PAST SALE,March-15-2023,Condo/Co-op,76 Cedar St #1201,Seattle,WA,98121,500000,1.0,1.0,Belltown,615,,2008.0,,813,653.0,Sold,,,https://www.redfin.com/WA/Seattle/76-Cedar-St-98121/unit-1201/home/12537801,NWMLS as Distributed by MLS Grid,2045992.0,N,Y,47.6154195,-122.3515839
PAST SALE,September-1-2023,Condo/Co-op,121 Vine St #1104,Seattle,WA,98121,450000,1.0,1.0,Belltown,675,,1989.0,,667,2844.0,Sold,,,https://www.redfin.com/WA/Seattle/121-Vine-St-98121/unit-1104/home/17517,NWMLS as Distributed by MLS Grid,2157621.0,N,Y,47.6155541,-122.3487804
PAST SALE,,Condo/Co-op,1950 Alaskan Way #235,Seattle,WA,98101,700000,2.0,2.0,,1121,,1997.0,,624,,,,,https://www.redfin.com/WA/Seattle/1950-Alaskan-Way-98101/unit-235/home/3515,,,N,Y,47.6096599,-122.3447885
PAST SALE,August-8-2023,Condo/Co-op,2510 6th Ave #1202,Seattle,WA,98121,1055000,2.0,2.0,Denny Triangle,1154,,2021.0,,914,1088.0,Sold,,,https://www.redfin.com/WA/Seattle/2510-6th-Ave-98121/unit-1202/home/179462420,NWMLS as Distributed by MLS Grid,2131662.0,N,Y,47.6182832,-122.344644
PAST SALE,June-23-2023,Condo/Co-op,2510 6th Ave #1007,Seattle,WA,98121,482000,1.0,1.0,Denny Triangle,564,,2021.0,,855,532.0,Sold,,,https://www.redfin.com/WA/Seattle/2510-6th-Ave-98121/unit-1007/home/185633434,NWMLS as Distributed by MLS Grid,2076864.0,N,Y,47.6182832,-122.344644
PAST SALE,June-15-2023,Condo/Co-op,2030 Western Ave Unit 311+,Seattle,WA,98121,2500000,3.0,3.5,Belltown,2541,,1989.0,,984,2753.0,Sold,,,https://www.redfin.com/WA/Seattle/2030-Western-Ave-98121/unit-311/home/22925,NWMLS as Distributed by MLS Grid,2129890.0,N,Y,47.6112139,-122.3442471
PAST SALE,June-16-2023,Condo/Co-op,2510 6th Ave #1506,Seattle,WA,98121,483000,1.0,1.0,Denny Triangle,531,,2021.0,,910,502.0,Sold,,,https://www.redfin.com/WA/Seattle/2510-6th-Ave-98121/unit-1506/home/185427791,NWMLS as Distributed by MLS Grid,2068055.0,N,Y,47.6182832,-122.344644
PAST SALE,June-16-2023,Condo/Co-op,2510 6th Ave #2106,Seattle,WA,98121,540000,1.0,1.0,Denny Triangle,531,,2021.0,,1017,511.0,Sold,,,https://www.redfin.com/WA/Seattle/2510-6th-Ave-98121/unit-2106/home/185415184,NWMLS as Distributed by MLS Grid,2067973.0,N,Y,47.6182832,-122.344644
PAST SALE,April-3-2023,Condo/Co-op,2510 6th Ave #2503,Seattle,WA,98121,750000,1.0,1.0,Denny Triangle,677,,2021.0,,1108,639.0,Sold,,,https://www.redfin.com/WA/Seattle/2510-6th-Ave-98121/unit-2503/home/184198469,NWMLS as Distributed by MLS Grid,2034765.0,N,Y,47.6182832,-122.344644
PAST SALE,February-21-2023,Condo/Co-op,2510 6th Ave #1810,Seattle,WA,98121,865000,1.0,1.0,Denny Triangle,985,,2021.0,,878,930.0,Sold,,,https://www.redfin.com/WA/Seattle/2510-6th-Ave-98121/unit-1810/home/179586217,NWMLS as Distributed by MLS Grid,2028054.0,N,Y,47.6182832,-122.344644
PAST SALE,December-22-2022,Condo/Co-op,2510 6th Ave #810,Seattle,WA,98121,767000,1.0,1.0,Denny Triangle,985,,2021.0,,779,912.0,Sold,,,https://www.redfin.com/WA/Seattle/2510-6th-Ave-98121/unit-810/home/182667668,NWMLS as Distributed by MLS Grid,2014722.0,N,Y,47.6182832,-122.344644
PAST SALE,February-3-2023,Condo/Co-op,2510 6th Ave #906,Seattle,WA,98121,452000,1.0,1.0,Denny Triangle,531,,2021.0,,851,492.0,Sold,,,https://www.redfin.com/WA/Seattle/2510-6th-Ave-98121/unit-906/home/179679144,NWMLS as Distributed by MLS Grid,2026382.0,N,Y,47.6182832,-122.344644
PAST SALE,March-17-2023,Condo/Co-op,2510 6th Ave #1607,Seattle,WA,98121,507000,1.0,1.0,Denny Triangle,564,,2021.0,,899,532.0,Sold,,,https://www.redfin.com/WA/Seattle/2510-6th-Ave-98121/unit-1607/home/184535578,NWMLS as Distributed by MLS Grid,2039557.0,N,Y,47.6182832,-122.344644
PAST SALE,October-31-2023,Condo/Co-op,2510 6th Ave #1108,Seattle,WA,98121,1144000,2.0,2.0,Denny Triangle,1188,,2021.0,,963,1120.0,Sold,,,https://www.redfin.com/WA/Seattle/2510-6th-Ave-98121/unit-1108/home/178234911,NWMLS as Distributed by MLS Grid,2152039.0,N,Y,47.6182832,-122.3446441
PAST SALE,February-22-2023,Condo/Co-op,2510 6th Ave #2205,Seattle,WA,98121,575000,1.0,1.0,Belltown,584,,2021.0,,985,541.0,Sold,,,https://www.redfin.com/WA/Seattle/2510-6th-Ave-98121/unit-2205/home/175152807,NWMLS as Distributed by MLS Grid,1775693.0,N,Y,47.6182832,-122.344644
PAST SALE,April-28-2023,Condo/Co-op,2510 6th Ave #3306,Seattle,WA,98121,664000,1.0,1.0,Denny Triangle,542,,2021.0,,1225,511.0,Sold,,,https://www.redfin.com/WA/Seattle/2510-6th-Ave-98121/unit-3306/home/184920869,NWMLS as Distributed by MLS Grid,2051630.0,N,Y,47.6182832,-122.344644
PAST SALE,May-2-2023,Condo/Co-op,2510 6th Ave #2006,Seattle,WA,98121,525000,1.0,1.0,Denny Triangle,531,,2021.0,,989,502.0,Sold,,,https://www.redfin.com/WA/Seattle/2510-6th-Ave-98121/unit-2006/home/184955508,NWMLS as Distributed by MLS Grid,2052859.0,N,Y,47.6182832,-122.344644
PAST SALE,March-28-2023,Condo/Co-op,2510 6th Ave #1306,Seattle,WA,98121,468000,1.0,1.0,Denny Triangle,531,,2021.0,,881,502.0,Sold,,,https://www.redfin.com/WA/Seattle/2510-6th-Ave-98121/unit-1306/home/182027883,NWMLS as Distributed by MLS Grid,2044169.0,N,Y,47.6182832,-122.344644
PAST SALE,August-30-2023,Condo/Co-op,2510 6th Ave #2702,Seattle,WA,98121,1387000,2.0,2.0,Denny Triangle,1154,,2021.0,,1202,1088.0,Sold,,,https://www.redfin.com/WA/Seattle/2510-6th-Ave-98121/unit-2702/home/186016817,NWMLS as Distributed by MLS Grid,2135157.0,N,Y,47.6182832,-122.344644
PAST SALE,August-31-2023,Condo/Co-op,2510 6th Ave #1110,Seattle,WA,98121,809000,1.0,1.0,Denny Triangle,985,,2021.0,,821,930.0,Sold,,,https://www.redfin.com/WA/Seattle/2510-6th-Ave-98121/unit-1110/home/176358314,NWMLS as Distributed by MLS Grid,2142535.0,N,Y,47.6180481,-122.3445132
PAST SALE,July-27-2023,Condo/Co-op,2510 6th Ave #1606,Seattle,WA,98121,492000,1.0,1.0,Denny Triangle,531,,2021.0,,927,502.0,Sold,,,https://www.redfin.com/WA/Seattle/2510-6th-Ave-98121/unit-1606/home/185915309,NWMLS as Distributed by MLS Grid,2132055.0,N,Y,47.6182832,-122.344644
PAST SALE,May-8-2023,Condo/Co-op,2510 6th Ave #1806,Seattle,WA,98121,493000,1.0,1.0,Denny Triangle,531,,2021.0,,928,502.0,Sold,,,https://www.redfin.com/WA/Seattle/2510-6th-Ave-98121/unit-1806/home/184921059,NWMLS as Distributed by MLS Grid,2051662.0,N,Y,47.6182832,-122.344644
PAST SALE,April-26-2023,Condo/Co-op,2510 6th Ave #1706,Seattle,WA,98121,488000,1.0,1.0,Denny Triangle,531,,2021.0,,919,502.0,Sold,,,https://www.redfin.com/WA/Seattle/2510-6th-Ave-98121/unit-1706/home/184952642,NWMLS as Distributed by MLS Grid,2052746.0,N,Y,47.6182832,-122.344644
PAST SALE,March-20-2023,Condo/Co-op,2510 6th Ave #1408,Seattle,WA,98121,1443000,2.0,2.0,Denny Triangle,1188,,2021.0,,1215,1120.0,Sold,,,https://www.redfin.com/WA/Seattle/2510-6th-Ave-98121/unit-1408/home/178211915,NWMLS as Distributed by MLS Grid,2037556.0,N,Y,47.6182832,-122.3446441
PAST SALE,March-17-2023,Condo/Co-op,2510 6th Ave #1106,Seattle,WA,98121,459000,1.0,1.0,Denny Triangle,531,,2021.0,,864,502.0,Sold,,,https://www.redfin.com/WA/Seattle/2510-6th-Ave-98121/unit-1106/home/178414555,NWMLS as Distributed by MLS Grid,2033530.0,N,Y,47.6182832,-122.3446441
PAST SALE,February-22-2023,Condo/Co-op,2510 6th Ave #2303,Seattle,WA,98121,745000,1.0,1.0,Denny Triangle,684,,2021.0,,1089,645.0,Sold,,,https://www.redfin.com/WA/Seattle/2510-6th-Ave-98121/unit-2303/home/184061370,NWMLS as Distributed by MLS Grid,2031833.0,N,Y,47.6182832,-122.344644
PAST SALE,February-14-2023,Condo/Co-op,2510 6th Ave #1403,Seattle,WA,98121,617000,1.0,1.0,Denny Triangle,684,,2021.0,,902,645.0,Sold,,,https://www.redfin.com/WA/Seattle/2510-6th-Ave-98121/unit-1403/home/183545494,NWMLS as Distributed by MLS Grid,2023663.0,N,Y,47.6182832,-122.344644
PAST SALE,September-27-2023,Condo/Co-op,2510 6th Ave #2310,Seattle,WA,98121,916000,1.0,1.0,Denny Triangle,985,,2021.0,,930,930.0,Sold,,,https://www.redfin.com/WA/Seattle/2510-6th-Ave-98121/unit-2310/home/178263233,NWMLS as Distributed by MLS Grid,2146036.0,N,Y,47.6182832,-122.3446441
PAST SALE,August-31-2023,Condo/Co-op,425 Vine St #302,Seattle,WA,98121,280000,0.0,1.0,Belltown,318,,1999.0,,881,352.0,Sold,,,https://www.redfin.com/WA/Seattle/425-Vine-St-98121/unit-302/home/70173,NWMLS as Distributed by MLS Grid,2156933.0,N,Y,47.6174935,-122.3463071
PAST SALE,September-22-2023,Condo/Co-op,2510 6th Ave #2410,Seattle,WA,98121,952000,1.0,1.0,Denny Triangle,985,,2021.0,,966,930.0,Sold,,,https://www.redfin.com/WA/Seattle/2510-6th-Ave-98121/unit-2410/home/186503072,NWMLS as Distributed by MLS Grid,2150971.0,N,Y,47.6182832,-122.344644
PAST SALE,June-28-2023,Condo/Co-op,2510 6th Ave #2606,Seattle,WA,98121,602000,1.0,1.0,Denny Triangle,531,,2021.0,,1134,511.0,Sold,,,https://www.redfin.com/WA/Seattle/2510-6th-Ave-98121/unit-2606/home/185370750,NWMLS as Distributed by MLS Grid,2065631.0,N,Y,47.6182832,-122.344644
PAST SALE,October-27-2023,Condo/Co-op,2510 6th Ave #2810,Seattle,WA,98121,964000,1.0,1.0,Denny Triangle,985,,2021.0,,979,930.0,Sold,,,https://www.redfin.com/WA/Seattle/2510-6th-Ave-98121/unit-2810/home/187785159,NWMLS as Distributed by MLS Grid,2167529.0,N,Y,47.6182832,-122.344644
PAST SALE,June-9-2023,Condo/Co-op,2510 6th Ave #1203,Seattle,WA,98121,577000,1.0,1.0,Denny Triangle,684,,2021.0,,844,645.0,Sold,,,https://www.redfin.com/WA/Seattle/2510-6th-Ave-98121/unit-1203/home/182176274,NWMLS as Distributed by MLS Grid,2063690.0,N,Y,47.6182832,-122.344644
PAST SALE,May-10-2023,Condo/Co-op,583 Battery St Unit 2207N,Seattle,WA,98121,1620000,2.0,2.0,Belltown,1389,,2016.0,,1166,1548.0,Sold,,,https://www.redfin.com/WA/Seattle/583-Battery-St-98121/unit-2207N/home/97651612,NWMLS as Distributed by MLS Grid,2068253.0,N,Y,47.6170456,-122.3436082
PAST SALE,April-17-2023,Condo/Co-op,2510 6th Ave #3207,Seattle,WA,98121,675000,1.0,1.0,Denny Triangle,564,,2021.0,,1197,532.0,Sold,,,https://www.redfin.com/WA/Seattle/2510-6th-Ave-98121/unit-3207/home/184748327,NWMLS as Distributed by MLS Grid,2046935.0,N,Y,47.6182832,-122.344644
PAST SALE,April-5-2023,Condo/Co-op,2510 6th Ave #2406,Seattle,WA,98121,564000,1.0,1.0,Denny Triangle,542,,2021.0,,1041,511.0,Sold,,,https://www.redfin.com/WA/Seattle/2510-6th-Ave-98121/unit-2406/home/184542732,NWMLS as Distributed by MLS Grid,2039833.0,N,Y,47.6182832,-122.344644
PAST SALE,March-17-2023,Condo/Co-op,2510 6th Ave #1707,Seattle,WA,98121,512000,1.0,1.0,Denny Triangle,564,,2021.0,,908,532.0,Sold,,,https://www.redfin.com/WA/Seattle/2510-6th-Ave-98121/unit-1707/home/184535753,NWMLS as Distributed by MLS Grid,2039576.0,N,Y,47.6182832,-122.344644
PAST SALE,November-23-2022,Condo/Co-op,1950 Alaskan Way #425,Seattle,WA,98101,2320000,2.0,2.5,Downtown,2803,,1997.0,,828,2234.0,Sold,,,https://www.redfin.com/WA/Seattle/1950-Alaskan-Way-98101/unit-425/home/14825,NWMLS as Distributed by MLS Grid,2019178.0,N,Y,47.6096599,-122.3447885
PAST SALE,May-17-2023,Condo/Co-op,1950 Alaskan Way,Seattle,WA,98101,700000,2.0,2.0,Downtown,1121,,1997.0,,624,950.0,Sold,,,https://www.redfin.com/WA/Seattle/1950-Alaskan-Way-98101/home/185446375,NWMLS as Distributed by MLS Grid,2069762.0,N,Y,47.6096599,-122.3447885
PAST SALE,May-30-2023,Condo/Co-op,2510 6th Ave #1610,Seattle,WA,98121,856000,1.0,1.0,Denny Triangle,985,,2021.0,,869,930.0,Sold,,,https://www.redfin.com/WA/Seattle/2510-6th-Ave-98121/unit-1610/home/185248657,NWMLS as Distributed by MLS Grid,2061228.0,N,Y,47.6182832,-122.344644
PAST SALE,December-30-2022,Condo/Co-op,2510 6th Ave #403,Seattle,WA,98121,532000,1.0,1.0,Denny Triangle,692,,2021.0,,769,640.0,Sold,,,https://www.redfin.com/WA/Seattle/2510-6th-Ave-98121/unit-403/home/180705402,NWMLS as Distributed by MLS Grid,2018692.0,N,Y,47.6182832,-122.344644
PAST SALE,February-7-2023,Condo/Co-op,2415 2nd Ave #640,Seattle,WA,98121,385000,1.0,1.0,Belltown,536,,1994.0,,718,527.0,Sold,,,https://www.redfin.com/WA/Seattle/2415-2nd-Ave-98121/unit-640/home/68017,NWMLS as Distributed by MLS Grid,2034995.0,N,Y,47.6149368,-122.347611
PAST SALE,June-16-2023,Condo/Co-op,2510 6th Ave #2306,Seattle,WA,98121,559000,1.0,1.0,Denny Triangle,531,,2021.0,,1053,502.0,Sold,,,https://www.redfin.com/WA/Seattle/2510-6th-Ave-98121/unit-2306/home/185427839,NWMLS as Distributed by MLS Grid,2068058.0,N,Y,47.6182832,-122.344644
PAST SALE,,Condo/Co-op,2929 1st Ave #601,Seattle,WA,98121,615000,1.0,1.0,,935,,2000.0,,658,,,,,https://www.redfin.com/WA/Seattle/2929-1st-Ave-98121/unit-601/home/15009,,,N,Y,47.617337,-122.3535943
PAST SALE,February-14-2023,Condo/Co-op,583 Battery St Unit 1007N,Seattle,WA,98121,1310000,2.0,2.0,Denny Triangle,1523,,2016.0,,860,1548.0,Sold,,,https://www.redfin.com/WA/Seattle/583-Battery-St-98121/unit-1007N/home/144394027,NWMLS as Distributed by MLS Grid,2032559.0,N,Y,47.6170456,-122.3436082
PAST SALE,March-8-2023,Condo/Co-op,2324 1st Ave #211,Seattle,WA,98121,565000,1.0,1.0,Belltown,695,,1908.0,,813,607.0,Sold,,,https://www.redfin.com/WA/Seattle/2324-1st-Ave-98121/unit-211/home/71427,NWMLS as Distributed by MLS Grid,2037664.0,N,Y,47.6139838,-122.3472072
PAST SALE,March-20-2023,Condo/Co-op,2415 2nd Ave #639,Seattle,WA,98121,430000,1.0,1.0,Belltown,522,,1994.0,,824,527.0,Sold,,,https://www.redfin.com/WA/Seattle/2415-2nd-Ave-98121/unit-639/home/68016,NWMLS as Distributed by MLS Grid,2038493.0,N,Y,47.6149368,-122.347611
PAST SALE,June-2-2023,Condo/Co-op,2415 2nd Ave #539,Seattle,WA,98121,430000,1.0,1.0,Belltown,541,,1994.0,,795,545.0,Sold,,,https://www.redfin.com/WA/Seattle/2415-2nd-Ave-98121/unit-539/home/51679,NWMLS as Distributed by MLS Grid,2072120.0,N,Y,47.6149368,-122.347611
PAST SALE,November-17-2022,Condo/Co-op,2414 1st Ave #419,Seattle,WA,98121,475000,1.0,1.0,Belltown,627,,1994.0,,758,588.0,Sold,,,https://www.redfin.com/WA/Seattle/2414-1st-Ave-98121/unit-419/home/64078,NWMLS as Distributed by MLS Grid,2002854.0,N,Y,47.6146088,-122.3481088
PAST SALE,April-7-2023,Condo/Co-op,820 Blanchard St #606,Seattle,WA,98121,532000,1.0,1.0,Denny Triangle,712,,2009.0,,747,750.0,Sold,,,https://www.redfin.com/WA/Seattle/820-Blanchard-St-98121/unit-606/home/28623909,NWMLS as Distributed by MLS Grid,2045257.0,N,Y,47.617753,-122.3387784
PAST SALE,February-2-2023,Condo/Co-op,2911 2nd Ave #1007,Seattle,WA,98121,698500,1.0,1.0,Belltown,883,,2009.0,,791,803.0,Sold,,,https://www.redfin.com/WA/Seattle/2911-2nd-Ave-98121/unit-1007/home/21616566,NWMLS as Distributed by MLS Grid,2027618.0,N,Y,47.6176125,-122.3523057
PAST SALE,August-16-2023,Condo/Co-op,588 Bell St #3806,Seattle,WA,98121,2200000,2.0,2.0,Denny Triangle,1523,,2015.0,,1445,1565.0,Sold,,,https://www.redfin.com/WA/Seattle/588-Bell-St-98121/unit-3806/home/106723622,NWMLS as Distributed by MLS Grid,2139191.0,N,Y,47.616713,-122.3428414
PAST SALE,July-18-2023,Condo/Co-op,425 Vine St #311,Seattle,WA,98121,325000,1.0,1.0,Belltown,398,,1999.0,,817,453.0,Sold,,,https://www.redfin.com/WA/Seattle/425-Vine-St-98121/unit-311/home/72570,NWMLS as Distributed by MLS Grid,2127620.0,N,Y,47.6174935,-122.3463071
PAST SALE,May-25-2023,Condo/Co-op,2801 1st Ave #1109,Seattle,WA,98121,1250000,2.0,2.0,Belltown,1282,,2001.0,,975,1156.0,Sold,,,https://www.redfin.com/WA/Seattle/2801-1st-Ave-98121/unit-1109/home/6619,NWMLS as Distributed by MLS Grid,2061495.0,N,Y,47.6163521,-122.3521048
PAST SALE,August-18-2023,Condo/Co-op,2415 2nd #628,Seattle,WA,98121,439000,1.0,1.0,Belltown,579,,1994.0,,758,579.0,Sold,,,https://www.redfin.com/WA/Seattle/2415-2nd-Ave-98121/unit-628/home/30574,NWMLS as Distributed by MLS Grid,2143506.0,N,Y,47.6149368,-122.347611
PAST SALE,March-31-2023,Condo/Co-op,2033 2nd Ave #1405,Seattle,WA,98121,550000,1.0,1.0,Belltown,682,,2005.0,,806,718.0,Sold,,,https://www.redfin.com/WA/Seattle/2033-2nd-Ave-98121/unit-1405/home/2097544,NWMLS as Distributed by MLS Grid,2041388.0,N,Y,47.6121162,-122.3430024
