SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,September-22-2023,Single Family Residential,2918 W Blaine St,Seattle,WA,98199,1375000,3,2.5,Magnolia,2277,5000,1929,,604,,Sold,,,https://www.redfin.com/WA/Seattle/2918-W-Blaine-St-98199/home/126496,NWMLS as Distributed by MLS Grid,2154059,N,Y,47.635392,-122.3951018
PAST SALE,April-17-2023,Condo/Co-op,3722 27th Pl W #202,Seattle,WA,98199,345000,1,1.0,Magnolia,746,,1968,,462,495,Sold,,,https://www.redfin.com/WA/Seattle/3722-27th-Pl-W-98199/unit-202/home/71795,NWMLS as Distributed by MLS Grid,2041240,N,Y,47.653898,-122.3911948
PAST SALE,June-2-2023,Single Family Residential,3841 34th Ave W Unit A,Seattle,WA,98199,1011000,2,2.5,Seattle,2076,1345,2009,,487,,Sold,,,https://www.redfin.com/WA/Seattle/3841-34th-Ave-W-98199/unit-A/home/22184803,NWMLS as Distributed by MLS Grid,2060289,N,Y,47.6552935,-122.4012971
PAST SALE,December-5-2022,Single Family Residential,2007 28th Ave W,Seattle,WA,98199,875000,4,1.5,Magnolia,2960,6532,1925,,296,,Sold,,,https://www.redfin.com/WA/Seattle/2007-28th-Ave-W-98199/home/123142,NWMLS as Distributed by MLS Grid,2011569,N,Y,47.6370091,-122.3933741
PAST SALE,May-5-2023,Townhouse,4420 Montana Cir W,Seattle,WA,98199,1212500,3,2.5,Magnolia,1976,,1900,,614,726,Sold,,,https://www.redfin.com/WA/Seattle/4410-Montana-Cir-W-98199/unit-4420/home/109661826,NWMLS as Distributed by MLS Grid,2048702,N,Y,47.6617833,-122.4155069
PAST SALE,June-15-2023,Condo/Co-op,4264 27th Ave W #4264,Seattle,WA,98199,340000,1,1.0,Magnolia,563,,1960,,604,508,Sold,,,https://www.redfin.com/WA/Seattle/4264-27th-Ave-W-98199/unit-4264/home/12537325,NWMLS as Distributed by MLS Grid,2063749,N,Y,47.658886,-122.3907634
PAST SALE,June-15-2023,Condo/Co-op,3045 20th Ave W #205,Seattle,WA,98199,290000,1,1.0,Magnolia,510,,1988,,569,386,Sold,,,https://www.redfin.com/WA/Seattle/3045-20th-Ave-W-98199/unit-205/home/12306187,NWMLS as Distributed by MLS Grid,2052998,N,Y,47.6479092,-122.382403
PAST SALE,November-16-2022,Single Family Residential,2212 28th Ave W,Seattle,WA,98199,1330000,5,2.5,Magnolia,3120,5200,1927,,426,,Sold,,,https://www.redfin.com/WA/Seattle/2212-28th-Ave-W-98199/home/125047,NWMLS as Distributed by MLS Grid,1991540,N,Y,47.6388393,-122.392735
PAST SALE,October-23-2023,Condo/Co-op,2510 W Manor Pl #412,Seattle,WA,98199,399000,1,1.0,Magnolia,765,,1974,,522,634,Sold,,,https://www.redfin.com/WA/Seattle/2510-W-Manor-Pl-98199/unit-412/home/14229,NWMLS as Distributed by MLS Grid,2152666,N,Y,47.653662,-122.389613
PAST SALE,October-27-2023,Condo/Co-op,2312 W Boston St #103,Seattle,WA,98199,660000,2,2.0,Magnolia,1114,,2000,,592,778,Sold,,,https://www.redfin.com/WA/Seattle/2312-W-Boston-St-98199/unit-103/home/25525,NWMLS as Distributed by MLS Grid,2144030,N,Y,47.6386815,-122.3869257
