SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL,SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE,Description
PAST SALE,May-15-2023,Single Family Residential,4412 Renton Ave S,Seattle,WA,98108,1117500,3.0,2.5,Columbia City,1718.0,2103.0,2014.0,,650.0,166.0,Sold,,,https://www.redfin.com/WA/Seattle/4412-Renton-Ave-S-98108/home/28581751,NWMLS as Distributed by MLS Grid,2057383.0,N,Y,47.563867200000004,-122.29205759999999,"Dream home for the sophisticated and sustainably minded buyer! This 1 of a kind 5-Star Built Green Dwell home is a keeper!  All 3 bedrooms on one level. Open floor plan for entertaining on the main floor. Large Roof top deck w/views of Mt Rainer and Downtown. Pre-Wired For Solar Panels. Mini Splits for Cooling/Heating. Radiant in-floor heat throughout. Whole House HRV System. Triple Pane Windows. Double Framed Walls. Designer, locally sourced finishes. Attached garage + 2nd deeded parking space. Lovingly maintained & updated by original owners. Corner lot in vibrant community w/Light Rail  down the street (min to downtown, SeaTac, North/South & soon East) and all things Columbia City at your fingertips. Pre-Inspected for your ease. Show less"
PAST SALE,October-6-2023,Single Family Residential,2612 S Ferdinand St,Seattle,WA,98108,1291000,3.0,3.0,Beacon Hill,2540.0,11533.0,1950.0,,508.0,,Sold,,,https://www.redfin.com/WA/Seattle/2612-S-Ferdinand-St-98108/home/477732,NWMLS as Distributed by MLS Grid,2151616.0,N,Y,47.5592434,-122.29914,"When creativity & artistic spirit are infused with abundant space & light, the result is a truly unparalleled home! Boasting 3BRs, 3BAs & multi flex spaces, this haven is ready for you. The sunken living room is a realm of cozy connection & 3 unique outdoor areas offer opportunities for entertaining & quiet contemplation. Lofty areas beckon from above, poised to birth new visions whilst embracing epic city, sunset & mountain views. For the craftsman’s soul, a 500SF workshop will kindle your artistic pursuits. Freshly adorned with new flooring, designer lighting & tasteful paint, this canvas is reborn, ready for your creative brushstrokes to weave their magic as your new muse inspires you to craft a life as extraordinary as this home. Show less"
PAST SALE,May-1-2023,Single Family Residential,741 S Sullivan St,Seattle,WA,98108,640000,3.0,1.0,South Park,1410.0,6000.0,1948.0,,454.0,,Sold,,,https://www.redfin.com/WA/Seattle/741-S-Sullivan-St-98108/home/477419,NWMLS as Distributed by MLS Grid,2047534.0,N,Y,47.5270917,-122.3237216,"I’ve been updated from head to toe and ready for you to call me home! From my original hardwoods, to my fabulous MCM fireplace, to my spacious backyard just begging to be relaxed in, I'm full of charm, but w/ new everything as of 2020. Roof, electrical, plumbing, kitchen w/ custom cabinetry, SS counters, & appliances, bathroom? Yep, all new! Parks, happy hours & cafes are just around the corner, yet my street is quiet and my living spaces cozy and inviting. With two large bedrooms, original built-ins and oversized family room/flex space, the possibilities are endless. If you love older homes but don’t fancy yourself handy, I think you may just fall in love with me. Which works great for both of us, because I am available. Come take a peek! Show less"
PAST SALE,June-1-2023,Single Family Residential,5021 27th Ave S,Seattle,WA,98108,730000,3.0,1.0,Beacon Hill,2400.0,5499.0,1955.0,,304.0,,Sold,,,https://www.redfin.com/WA/Seattle/5021-27th-Ave-S-98108/home/479279,NWMLS as Distributed by MLS Grid,2059106.0,N,Y,47.5566001,-122.2983009,"It's all about location on this one. Ideally situated in beloved Lockmore. Ready for your cosmetic & systems updates. Her 1955 DNA means efficient circular flow, solid construction and sleek architecture. 1,200 sf sprawl on main level. Oak hardwoods await their first sanding. Wood-burning fireplace in light-filled L/R. Formal D/R. Generous eat-in kitchen. Huge/many windows for tons of light. Large closets in all bedrooms + coat & util. closets. Another 1,200sf and a 7-foot ceiling in basement with exterior access. Begs to be an ADU. There's even a 2nd fireplace. New furnace (add AC!). DADU potential in deep yard w/alley. Mins to Urban Garden & Feed, Columbia City, Light Rail, Jefferson Park 'resort' & BH's new restaurant row. Pre-inspected. Show less"
PAST SALE,April-24-2023,Single Family Residential,1708 S Bennett St,Seattle,WA,98108,1125000,4.0,3.0,Beacon Hill,2700.0,6104.0,1942.0,,417.0,,Sold,,,https://www.redfin.com/WA/Seattle/1708-S-Bennett-St-98108/home/482183,NWMLS as Distributed by MLS Grid,2053259.0,N,Y,47.5549059,-122.3100633,"Wake up in your sunny SW-facing primary suite & take a spin thru your sweet, sleepy neighborhood to Flora Bakehouse for coffee & pastry just 2 blocks away. Spend the morning tending garden on your large, fenced lot. At lunch, send emails from your wood-paneled main floor ofc. Afternoon brings time to putter in the garage/shop, maybe workout in the large unfinished basement. Walk up the hill to McPhersons for produce & whip up happy hour snacks in your swanky kitchen. Then it’s cocktails on the patio by the fire before the whole gang walks .5 miles downhill to the cool restaurants of Georgetown. 3 large beds & 2 baths upstairs await friends after a great day. Sleep tight. Repeat. EZ commute to the DT ofc 2 days/week- it’s just 10 min away. Show less"
PAST SALE,October-31-2022,Single Family Residential,5939 24th Ave S,Seattle,WA,98108,820000,3.0,2.5,Beacon Hill,2090.0,5000.0,1998.0,,392.0,,Sold,,,https://www.redfin.com/WA/Seattle/5939-24th-Ave-S-98108/home/481840,NWMLS as Distributed by MLS Grid,1997594.0,N,Y,47.549100200000005,-122.3028399,"Built in 1998, two story custom built home features 3 bedrooms, 1 bonus room and 2.5 baths. Two kitchens makes this a great for MIL or rental unit. Spacious and open floor plan provides for two two levels of comfortable living and abundant natural lighting. Upper level has a spacious living room with fireplace, open kitchen includes island counter top seating, custom glass door wooden cabinets, dining room, double door to the deck featuring views to the West. Master bedroom with custom shower. French door to the office/den with built in bookcase. Main level includes studio style living room with 2nd kitchen, 2 bedrooms, 1 full bath. Access to the backyard/patio. Two car garage plus plenty of additional parking. Close to bus lines/Downtown. Show less"
PAST SALE,March-23-2023,Single Family Residential,3032 S Bradford St,Seattle,WA,98108,1092000,4.0,3.0,Columbia City,2270.0,5000.0,1992.0,,481.0,,Sold,,,https://www.redfin.com/WA/Seattle/3032-S-Bradford-St-98108/home/172512,NWMLS as Distributed by MLS Grid,2035862.0,N,Y,47.5691128,-122.29264579999999,"Time to fall in love! And you will feel the love when you walk into this Columbia City Contemporary. Imagine enjoying cozy winter afternoons in the sunlit living room while the smell of hot cocoa wafts through the home. Or hosting a summer soirée on the huge south facing upper deck. Not only is there plenty of room for entertaining inside but you will swoon over the gracious private backyard. The downstairs finished space is well designed for multi-generational living. Beyond all the flexible living areas this home also has numerous upgrades, including a solar panel system that will save you a ton in monthly energy bills. And as if it couldn't get any better - living here you are just minutes to shopping, dining, nightlife, and transit! Show less"
PAST SALE,June-29-2023,Single Family Residential,1204 S Angeline St,Seattle,WA,98108,910000,3.0,3.0,Beacon Hill,2040.0,5000.0,1949.0,,446.0,,Sold,,,https://www.redfin.com/WA/Seattle/1204-S-Angeline-St-98108/home/170159,NWMLS as Distributed by MLS Grid,2073462.0,N,Y,47.560359000000005,-122.31691509999999,"Amazingly located on a sweet corner lot across from Maple Wood Playfield, welcome to idyllic city living! Every inch of this property has been well-cared for, noted in the mature flora, fruit trees, garden boxes and great updates throughout! Your main floor has newly refinished hardwoods and fresh paint, a 2015 kitchen redone from top to bottom and a wet bar ready for entertaining! The lower level could function as a separate unit with its second kitchen, bedroom and two .75 bathrooms. Newer siding, windows, insulation, driveway, electrical, plumbing, furnace, water heater, A/C, and french drains, plus a spacious, detached 2 car garage. Room for a DADU! A short jaunt to Beacon Hill and Georgetown fun and easy commuter location! Perfection! Show less"
PAST SALE,May-31-2023,Single Family Residential,6624 B Corson Ave S,Seattle,WA,98108,599000,3.0,2.0,Georgetown,1620.0,1361.0,2002.0,,370.0,,Sold,,,https://www.redfin.com/WA/Seattle/6624-Corson-Ave-S-98108/home/179443373,NWMLS as Distributed by MLS Grid,2056737.0,N,Y,47.543677100000004,-122.322374,"Georgetown has great restaurants and cafes and art galleries and shops: One of Seattle coolest neighborhoods! This townhouse is in a quiet, stable, and friendly community. Remodeled kitchen and bathrooms. Freshly painted interior and exterior. Brand new flooring throughout. The third bedroom is a great WFH office with walkout patio. And you'll have your own garage! Easy I-5 access and quick to downtown. At 1620 sqft finished, this is a very large townhouse. Show less"
PAST SALE,,Single Family Residential,6657 Flora Ave S,Seattle,WA,98108,650000,4.0,2.0,,1990.0,4000.0,1903.0,,327.0,,,,,https://www.redfin.com/WA/Seattle/6657-Flora-Ave-S-98108/home/476602,,,N,Y,47.5425014,-122.3208037,"Well maintained original brick charmer in the heart of Georgetown. Formal living and dining, high ceilings with southern exposure for natural light. Detached one car garage with alley access. This home anxiously awaits your personal touches. "
PAST SALE,June-14-2023,Single Family Residential,4042 24th Pl S,Seattle,WA,98108,1328000,3.0,2.0,N Beacon Hill,1680.0,8250.0,1948.0,,790.0,,Sold,,,https://www.redfin.com/WA/Seattle/4042-24th-Pl-S-98108/home/167929,NWMLS as Distributed by MLS Grid,2051697.0,N,Y,47.56702670000001,-122.3011749,"Updated mid-century on the coveted ridge along Jefferson Park golf course. The chic pad is perched on the ""view side"" of the street. Vast territorial view from decks and interior. From Mt Baker to Mt Rainier, lake, sunrise, Cascades, Bellevue skyline. Designed to entertain & serve. Open great-room w/gas fireplace & well-appointed kitchen. Covered deck provides outdoor living/dining. Oak floors in main level. Lower lvl media rm w/gas fireplace, flex rm, 2nd bth, 3rd bdrm and...secret lair. 1-car gar. Pickleball & basketball court plus turf & jacuzzi deck. Walk to 7-acre Jefferson Park ""resort"" (golf! water & skate parks! tennis! playground!). Mins to 2 light rail stns, indie coffee, Red Apple grocery & a burgeoning row of renowned eateries. Show less"
