SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL,SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE,Description
PAST SALE,,Single Family Residential,351 17th Ave E,Seattle,WA,98112,550000,2.0,1.0,,1540,2500.0,1905.0,,357,,,,,https://www.redfin.com/WA/Seattle/351-17th-Ave-E-98112/home/144647,,,N,Y,47.6219502,-122.31037820000002,Skipped after 4 retries
PAST SALE,October-17-2023,Condo/Co-op,2040 43rd Ave E #614,Seattle,WA,98112,630000,1.0,1.0,Madison Park,551,,1961.0,,1143,839.0,Sold,,,https://www.redfin.com/WA/Seattle/2040-43rd-Ave-E-98112/unit-614/home/32512,NWMLS as Distributed by MLS Grid,2172728.0,N,Y,47.63831679999999,-122.27635330000001,"Discover waterfront luxury at Lakeside West, an iconic 1960’s building designed by the Space Needle architect at the onset of the Seattle World's Fair. Perched over Lake Washington this building could not be recreated today. Offering an easy lock & leave lifestyle, this top-floor home offers stunning views of Lake Washington & Mount Rainier. Bathed in abundant natural light & offering a spacious terrace for outdoor living. One of only a handful of homes in the building that offers a coveted deeded boat slip. Well-managed with a strong HOA & on-site manager. Enjoy the adjacent waterfront park & a stroll to Madison Park's shops & restaurants. A timeless blend of history & modern luxury waiting for those who seek a unique waterfront lifestyle. Show less"
PAST SALE,September-12-2023,Single Family Residential,1951 14th Ave E,Seattle,WA,98112,1750000,5.0,3.0,Capitol Hill,4110,4291.0,1907.0,,426,,Sold,,,https://www.redfin.com/WA/Seattle/1951-14th-Ave-E-98112/home/137236,NWMLS as Distributed by MLS Grid,2161314.0,N,Y,47.6374348,-122.3150122,Skipped after 4 retries
PAST SALE,August-22-2023,Single Family Residential,425 19th Ave E,Seattle,WA,98112,1500000,2.0,1.0,Capitol Hill,2200,5400.0,1927.0,,682,,Sold,,,https://www.redfin.com/WA/Seattle/425-19th-Ave-E-98112/home/145421,NWMLS as Distributed by MLS Grid,2163476.0,N,Y,47.622834600000004,-122.3076635,Skipped after 4 retries
PAST SALE,May-18-2023,Single Family Residential,509 21st Ave E,Seattle,WA,98112,1325000,4.0,3.0,Capitol Hill,1840,4800.0,1924.0,,720,,Sold,,,https://www.redfin.com/WA/Seattle/509-21st-Ave-E-98112/home/143180,NWMLS as Distributed by MLS Grid,2070360.0,N,Y,47.623495899999995,-122.30501909999998,Skipped after 4 retries
PAST SALE,June-9-2023,Single Family Residential,4201 E Lee St,Seattle,WA,98112,1725000,3.0,3.5,Washington Park,2350,1620.0,2001.0,,734,,Sold,,,https://www.redfin.com/WA/Seattle/4201-E-Lee-St-98112/home/139729,NWMLS as Distributed by MLS Grid,2126566.0,N,Y,47.63079570000001,-122.27913319999999,Skipped after 4 retries
PAST SALE,November-8-2022,Single Family Residential,322 30th Ave E,Seattle,WA,98112,750000,0.0,,Madison Valley,1000,4400.0,1918.0,,750,,Sold,,,https://www.redfin.com/WA/Seattle/322-30th-Ave-E-98112/home/148305,NWMLS as Distributed by MLS Grid,2015676.0,N,Y,47.622034,-122.2929341,Skipped after 4 retries
PAST SALE,July-5-2023,Single Family Residential,1535 42nd Ave E,Seattle,WA,98112,2787500,4.0,3.5,Washington Park,3503,3600.0,2014.0,,796,,Sold,,,https://www.redfin.com/WA/Seattle/1535-42nd-Ave-E-98112/home/140324,NWMLS as Distributed by MLS Grid,2135784.0,N,Y,47.6331695,-122.27890239999999,Skipped after 4 retries
PAST SALE,,Condo/Co-op,215 17th Ave E #15,Seattle,WA,98112,252500,0.0,1.0,,352,,1975.0,,717,,,,,https://www.redfin.com/WA/Seattle/215-17th-Ave-E-98112/unit-15/home/12318318,,,N,Y,47.620135600000005,-122.3103886,"A light, bright studio condo home situated on the 2nd floor looking out over the building's trademark courtyard entryway. This home is wonderfully laid out with the benefit of two walls of wood-framed windows bringing in tons of natural light. The unit is move-in ready with slab granite countertops and designer lighting that contrast the clean, dark wood floors.  The brand new stainless appliances add an air of elegance to this great value home at the Top of the Hill! Show less"
PAST SALE,July-12-2023,Single Family Residential,803 36th Ave E,Seattle,WA,98112,5750000,6.0,4.5,Washington Park,6090,10800.0,1900.0,,944,,Sold,,,https://www.redfin.com/WA/Seattle/803-36th-Ave-E-98112/home/139958,NWMLS as Distributed by MLS Grid,2131475.0,N,Y,47.626363299999994,-122.28722830000001,"This iconic Washington Park, shingled Dutch Colonial, adorns its coveted, private, corner lot featuring abundant sun, lush croquet lawn, mature gardens, outdoor dining, firepit and a pickleball/sport court!! Timeless and elegant period details, hardwood floors, box beams & crown molding blend seamlessly with expanded casual living, gathering & entertaining spaces. Remodeled cooks kitchen and sun filled curved window eating area effortlessly integrates with the informal family room, sport court & outdoor dining. Primary suite retreat, ample bedrooms and remodeled bathrooms on second and third floor. Guest suite/nanny’s quarters/studio above two car garage w/ alley access. A captivating home designed for indoor and outdoor entertaining. Show less"
PAST SALE,November-15-2022,Condo/Co-op,2040 43rd Ave E #613,Seattle,WA,98112,712500,0.0,,Madison Park,850,,1961.0,,838,1100.0,Sold,,,https://www.redfin.com/WA/Seattle/2040-43rd-Ave-E-98112/unit-613/home/177204437,NWMLS as Distributed by MLS Grid,2017515.0,N,Y,47.63831679999999,-122.27635330000001,Skipped after 4 retries
PAST SALE,May-31-2023,Condo/Co-op,1800 43rd Ave E #108,Seattle,WA,98112,505000,1.0,1.0,Madison Park,618,,1964.0,,817,610.0,Sold,,,https://www.redfin.com/WA/Seattle/1800-43rd-Ave-E-98112/unit-108/home/13083,NWMLS as Distributed by MLS Grid,2076492.0,N,Y,47.634759100000004,-122.27684280000001,"Introducing a charming ground floor unit condo nestled near Madison Park and Lake Washington! This cozy 1-bedroom, 1-bath residence boasts a delightful kitchen and a spacious great room, perfect for relaxation and entertainment. The gleaming hardwood floors add a touch of elegance to the space. Convenience is at your doorstep, as you can easily stroll to nearby grocery stores, shops, and restaurants. Enjoy the best of both worlds with nature's beauty just moments away and city amenities within reach. Show less"
PAST SALE,September-7-2023,Townhouse,105 20th Ave E Unit A,Seattle,WA,98112,899800,3.0,2.5,Capitol Hill,1360,1481.0,2016.0,,662,,Sold,,,https://www.redfin.com/WA/Seattle/105-20th-Ave-E-98112/unit-A/home/106725396,NWMLS as Distributed by MLS Grid,2148548.0,N,Y,47.618767600000005,-122.3065756,"Experience contemporary living in the picturesque Capitol Hill neighborhood, where you can easily walk or bike to enjoy all the attractions it has to offer.  The main floor revolves around a sophisticated kitchen, a stylish living area, and a convenient powder room. Second level has two bedrooms & full bath. Ascend to the upper level to discover an expansive master bedroom, complete with a walk-in closet, individual vanities, and a generously sized shower. Take in the surroundings from the rooftop deck, which boasts views of the area. Your own parking space is also reserved for your convenience. Show less"
PAST SALE,July-14-2023,Single Family Residential,2809 Montlake Blvd E,Seattle,WA,98112,1082000,6.0,2.5,Montlake,2670,4500.0,1922.0,,405,,Sold,,,https://www.redfin.com/WA/Seattle/2809-Montlake-Blvd-E-98112/home/138565,NWMLS as Distributed by MLS Grid,2131490.0,N,Y,47.6459134,-122.30508799999998,"Classic 1922 Montlake bungalow w/many of the original features, this 6 BR/2.5 bath home is ready for you! New in '22 AC for the hot summers! Elegant living room w/ fireplace, new deck off kitchen, original hardwoods floors and new carpet in basement. Alley parking for 3, basement kitchenette w/2 bedrooms & laundry, 2 bedrooms on main, and 2 more upstairs, bathrooms on each level. New windows in bedrooms, new boiler in 2017, new roof in 2018, new sewer line 2017, new fence in 2017. Great potential as a rental, live in top 2 floors & rent out basement, or fabulous home.  Amazing location close to UW & light rail, easy access to freeways. Steps from a waterfront park, and a kayak comes with the house! Show less"
PAST SALE,April-18-2023,Single Family Residential,1524 Shenandoah Dr E,Seattle,WA,98112,3100000,6.0,3.5,Broadmoor,5420,13865.0,1924.0,,572,350.0,Sold,,,https://www.redfin.com/WA/Seattle/1524-Shenandoah-Dr-E-98112/home/138796,NWMLS as Distributed by MLS Grid,2019669.0,N,Y,47.63274929999999,-122.2891535,"I must confess, I have a weakness for homes that become the ""it"" place in a neighborhood, where all the friends & neighbors love to gather & they all somehow end up in that backyard.  This is that kind of home.  Located in the heart of Broadmoor where all the action is, this colonial is sited on a double lot (with a pickleball court-how fun is that!). On the main level, a beautiful living room, (with handsome fireplace, beamed ceilings & double French doors), dining room (with vaulted ceiling), eat-in kitchen and charming den. Upstairs: 4 bedrooms & in the expansive lower level, a large rec-room, 2 additional bedrooms & a few other uncommitted spaces.  Looking for a home with HUGE upside potential? The gathering place...1524 Shenandoah! Show less"
PAST SALE,November-10-2022,Single Family Residential,1237 18th Ave E,Seattle,WA,98112,1995000,4.0,3.5,Capitol Hill,3240,4680.0,1907.0,,616,,Sold,,,https://www.redfin.com/WA/Seattle/1237-18th-Ave-E-98112/home/135674,NWMLS as Distributed by MLS Grid,2006245.0,N,Y,47.6317398,-122.30889029999999,"Grand 1907 North Capitol Hill Craftsman, thoughtfully updated for today’s living! On quiet, tree-lined street across from Stevens School. Lovely day rooms w/stunning hardwood floors. Formal living & dining rooms, amazing kitchen & family room overlooking private yard with mature trees. Upstairs features 4 spacious bedrooms w/fir floors, including lovely Primary Suite w/walk-in closet & en-suite ¾ bath w/walk-in shower. Lower rec room has Murphy Bed, ¾ bath & built-in desk for remote work/study. Freshly painted interior, refinished hardwoods & new carpet on lower. Enjoy private backyard or relax on front porch swing & read a book! Alley access w/parking pad & EV charger. Radiant heat, solar panels & mini-split in several rooms–it’s ALL here! Show less"
PAST SALE,June-30-2023,Single Family Residential,2706 E Helen St Unit A,Seattle,WA,98112,1850000,4.0,4.0,Arboretum,2570,5035.0,1985.0,,720,,Sold,,,https://www.redfin.com/WA/Seattle/2706-E-Helen-St-98112/unit-A/home/148332,NWMLS as Distributed by MLS Grid,2077230.0,N,Y,47.6285545,-122.2976537,"Nothing but trees, as far as the eye can see. Welcome to this treehouse jewel in the coveted Montlake neighborhood, directly adjacent to the Seattle Arboretum. This light-filled residence offers three levels of understated elegance, intimacy, and a home perfectly oriented to the beauty of its natural surroundings. Nestled in a community of seven homes, anchored by a private, shared green space. Vaulted ceilings, skylights, hardwood floors on the main, and a modern & inviting kitchen. Look forward to memorable gatherings in your private & tranquil back gardens & patios. Unparalleled location. Leave your car at home as you stroll to some of Madison Park’s best dining & storefronts. This idyllic green retreat awaits your next great chapter. Show less"
PAST SALE,March-10-2023,Townhouse,1539 Grandview Pl E,Seattle,WA,98112,975950,2.0,2.0,Capitol Hill,1352,627.0,2022.0,,722,,Sold,,,https://www.redfin.com/WA/Seattle/1539-Grandview-Pl-E-98112/home/182028007,NWMLS as Distributed by MLS Grid,2032026.0,N,Y,47.633524200000004,-122.31206609999998,"Welcome to Grandview! These luxury townhomes sit on a quiet residential street, just steps from the legendary Volunteer Park. Stunning views of the Cascades and Lake Washington greet you as you explore all levels of these well-appointed homes. Spacious design throughout the living areas, each fitted with classic and chic finishes. Be sure to head up to your private rooftop deck to take in what we think are the ""best views in Seattle""! Each home comes with its own private garage. Grandview is very accessible to I5 and I405. Don't miss this one-of-a-kind community, new construction homes are a rarity in this neighborhood! Show less"
PAST SALE,March-31-2023,Single Family Residential,2617 E Ward St,Seattle,WA,98112,1650000,3.0,3.5,Arboretum,2950,4000.0,1993.0,,559,,Sold,,,https://www.redfin.com/WA/Seattle/2617-E-Ward-St-98112/home/147072,NWMLS as Distributed by MLS Grid,2039871.0,N,Y,47.6272033,-122.29786570000002,"Wonderful multi-level retreat perched above the Arboretum/Washington Park. The main level boasts open cook's kit w/granite tops, stainless splash, recessed lights, center Isl, pantry, & stainless apls. Sunny fam rm has gas fp, hdwd fls, double French doors to huge South facing deck. Spacious liv rm w/soaring ceilings, wall of windows, adjacent dining, & French door to veranda. Light-filled upper level hosts primary suite w/vaulted ceilings, 5-piece bth, jetted tub, walk-in-closet & access to private outlook. Two additional large bdrms, full ceramic bath, & full size laundry. Lower daylight level features flex/media/rec room w/sliders to fenced yard, deck & hot tub. Excellent location: a short stroll to shops, restaurants, & park. Show less"
PAST SALE,June-9-2023,Condo/Co-op,2000 43rd Ave E #101,Seattle,WA,98112,2400000,3.0,2.5,Madison Park,2307,,1978.0,,1040,2451.0,Sold,,,https://www.redfin.com/WA/Seattle/2000-43rd-Ave-E-98112/unit-101/home/39981,NWMLS as Distributed by MLS Grid,2056896.0,N,Y,47.637089200000005,-122.2764745,"Finally...a rarely available ground-floor unit in the sought-after Madison Park Place!  Over 2300sf of one-level living includes 3 bedrooms, 3 bathrooms, an open floorplan with beautifully scaled living & dining rooms, big walls for art plus...a covered private patio with unobstructed  Lake Washington views that will take your breath away!  Did I mention that there are two parking spots, an indoor pool & spa, an oversized storage locker, & a large side patio for your over-the-top parties? This kind of square footage with incredible indoor-outdoor spaces is practically impossible to find and will not last! A few short steps take you to the tantalizing shops, watering holes, salons & boutiques in the village. Show less"
PAST SALE,May-26-2023,Condo/Co-op,525 16th Ave E #204,Seattle,WA,98112,433500,1.0,1.0,Capitol Hill,637,,1927.0,,681,557.0,Sold,,,https://www.redfin.com/WA/Seattle/525-16th-Ave-E-98112/unit-204/home/2092440,NWMLS as Distributed by MLS Grid,2063928.0,N,Y,47.624051200000004,-122.31161809999999,"Classy brick condo has abundance of historical craftsman charm. Beautiful hardwood flooring, coved ceiling, & segmental archways. Lg bdrm features rare walk-in closet, in-unit stackable W&D w/ample built-in storage. Bath has subway tiling & vintage dollhouse floor. Private office nook, European stainless frig, 2015 Millguard windows. Best Location In Capital Hill, Commuter's dream just 1 block from major bus lines, stones throw to Amazon/Microsoft transfer. Unit offers parking spot, & storage. Show less"
PAST SALE,August-25-2023,Single Family Residential,2045 42nd Ave E,Seattle,WA,98112,2500000,4.0,3.5,Madison Park,2680,4400.0,1927.0,,933,,Sold,,,https://www.redfin.com/WA/Seattle/2045-42nd-Ave-E-98112/home/139548,NWMLS as Distributed by MLS Grid,2136320.0,N,Y,47.6382803,-122.2787159,"Welcome home to a charming Craftsman abode w/ timeless style and appeal. In Madison Park just 2 blocks from Lake Washington. Upgraded w/ brand new exterior + interior paint, refinished hardwood floors & new open floor plan that creates a gracious flow between the elegant living room & dining area. Ample natural light. Stylish kitchen w/ large island, SS Viking appliances & new granite countertops. Primary suite w/ spa-like bath & walk-in closet & 2 additional beds upstairs. Another bed, bath & 2nd living room await downstairs. Fully-fenced w/ beautiful landscaping, a front porch, water feature & backyard patio. This property has it all w/ stylish interior, serene outdoor spaces & desirable Madison Park location. Show less"
PAST SALE,March-20-2023,Single Family Residential,919 23rd Ave E,Seattle,WA,98112,897200,3.0,1.0,North Capitol Hill,2430,5400.0,1925.0,,369,,Sold,,,https://www.redfin.com/WA/Seattle/919-23rd-Ave-E-98112/home/137147,NWMLS as Distributed by MLS Grid,2035149.0,N,Y,47.627393299999994,-122.3027031,"Welcome to 919 23rd Ave E, a timeless & elegant Colonial in a highly sought-after North Capital Hill location (borders the Arboretum/Madison-Valley). Restore this home back to its original beauty or add some modern elements. Take in the breathtaking views of Lake Washington and the Cascades from the living room, dining room, and two bedrooms. Enjoy the backyard with raised garden beds and deck perfect for sipping your morning coffee.  The daylight basement is 820 sq feet of unfinished space that has so many options. Walk 1-block to Holy Names Academy, just minutes to UW & Downtown and all that Capital Hill has to offer; parks, eateries, local shops. Don't miss your opportunity to own this magnificent home! Show less"
