SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,June-8-2023,Single Family Residential,17846 Ballinger Way NE,Lake Forest Park,WA,98155,830000,3,2.0,Lake Forest Park,1975,9400,1948,,420,,Sold,,,https://www.redfin.com/WA/Lake-Forest-Park/17846-Ballinger-Way-NE-98155/home/92167,NWMLS as Distributed by MLS Grid,2063321,N,Y,47.7582111,-122.2816256
PAST SALE,February-23-2023,Single Family Residential,1120 NE 162nd St,Shoreline,WA,98155,810000,3,2.0,Ridgecrest,1400,8143,1957,,579,,Sold,,,https://www.redfin.com/WA/Shoreline/1120-NE-162nd-St-98155/home/87122,NWMLS as Distributed by MLS Grid,2028418,N,Y,47.7462632,-122.3161911
PAST SALE,April-17-2023,Condo/Co-op,20103 14th Ave NE #102,Shoreline,WA,98155,399000,2,1.5,Ballinger,1010,,1976,,395,357,Sold,,,https://www.redfin.com/WA/Shoreline/20103-14th-Ave-NE-98155/unit-102/home/173680432,NWMLS as Distributed by MLS Grid,2038741,N,Y,47.7752558,-122.3146477
PAST SALE,June-15-2023,Condo/Co-op,1702 NE 179th St Unit A302,Shoreline,WA,98155,253000,1,1.0,North City,735,,1974,,344,508,Sold,,,https://www.redfin.com/WA/Seattle/1702-NE-179th-St-98155/unit-A302/home/103959428,NWMLS as Distributed by MLS Grid,2068474,N,Y,47.7587733,-122.311204
PAST SALE,,Condo/Co-op,2801 NE 195th St #14,Lake Forest Park,WA,98155,565000,3,2.5,,1627,,1986,,347,,,,,https://www.redfin.com/WA/Lake-Forest-Park/2801-NE-195th-St-98155/unit-14/home/62771,,,N,Y,47.7690254,-122.2990174
PAST SALE,April-14-2023,Townhouse,18016 12th Ave NE Unit E,Shoreline,WA,98155,714990,2,2.5,North City,1586,750,2023,,451,175,Sold,,,https://www.redfin.com/WA/Shoreline/18016-12th-Ave-NE-98155/unit-E/home/184530798,NWMLS as Distributed by MLS Grid,2062649,N,Y,47.7599484,-122.3157722
PAST SALE,November-30-2022,Single Family Residential,338 NE 149th St,Shoreline,WA,98155,1114906,0,,Ridgecrest,1210,8138,1954,,921,,Sold,,,https://www.redfin.com/WA/Shoreline/338-NE-149th-St-98155/home/85570,NWMLS as Distributed by MLS Grid,2020856,N,Y,47.7374808,-122.3245917
PAST SALE,April-6-2023,Townhouse,18016 12th Ave NE Unit G,Shoreline,WA,98155,724990,2,2.5,North City,1553,750,2023,,467,175,Sold,,,https://www.redfin.com/WA/Shoreline/18016-12th-Ave-NE-98155/unit-G/home/184530800,NWMLS as Distributed by MLS Grid,2062645,N,Y,47.7599484,-122.3157722
PAST SALE,March-20-2023,Single Family Residential,3120 NW Briarcrest St,Shoreline,WA,98155,700000,3,1.0,Briarcrest,1180,7573,1977,,593,,Sold,,,https://www.redfin.com/WA/Shoreline/3120-NE-149th-St-98155/home/87512,NWMLS as Distributed by MLS Grid,2048697,N,Y,47.7372044,-122.2942683
PAST SALE,February-6-2023,Townhouse,17737 12th Ave NE Unit B,Shoreline,WA,98155,699950,3,3.5,North City,1517,1455,2022,,461,,Sold,,,https://www.redfin.com/WA/Shoreline/17737-12th-Ave-NE-98155/unit-B/home/180068041,NWMLS as Distributed by MLS Grid,2028434,N,Y,47.7586351,-122.3166906
