SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,June-6-2023,Condo/Co-op,2415 2nd Ave #340,Seattle,WA,98121,430000,1,1.0,Belltown,551,,1994,,780,544,Sold,,,https://www.redfin.com/WA/Seattle/2415-2nd-Ave-98121/unit-340/home/73025,NWMLS as Distributed by MLS Grid,2071397,N,Y,47.6149368,-122.347611
PAST SALE,June-21-2023,Condo/Co-op,2801 1st Ave #403,Seattle,WA,98121,429950,1,1.0,Belltown,608,,2001,,707,455,Sold,,,https://www.redfin.com/WA/Seattle/2801-1st-Ave-98121/unit-403/home/21816,NWMLS as Distributed by MLS Grid,2065738,N,Y,47.6163521,-122.3521048
PAST SALE,June-7-2023,Condo/Co-op,910 Lenora St Unit S501,Seattle,WA,98121,674000,1,1.0,Belltown,918,,2006,,734,1134,Sold,,,https://www.redfin.com/WA/Seattle/910-Lenora-St-98121/unit-S501/home/12092529,NWMLS as Distributed by MLS Grid,2061692,N,Y,47.61772,-122.3368449
PAST SALE,October-11-2023,Condo/Co-op,820 Blanchard St #1101,Seattle,WA,98121,642500,1,1.0,Denny Triangle,891,,2009,,721,924,Sold,,,https://www.redfin.com/WA/Seattle/820-Blanchard-St-98121/unit-1101/home/28623835,NWMLS as Distributed by MLS Grid,2158880,N,Y,47.617753,-122.3387784
PAST SALE,November-30-2022,Condo/Co-op,2911 2nd Ave #405,Seattle,WA,98121,331000,1,1.0,Belltown,571,,2009,,580,488,Sold,,,https://www.redfin.com/WA/Seattle/2911-2nd-Ave-98121/unit-405/home/21616435,NWMLS as Distributed by MLS Grid,2014669,N,Y,47.6176125,-122.3523057
PAST SALE,June-27-2023,Condo/Co-op,2414 1st Ave #412,Seattle,WA,98121,459000,1,1.0,Belltown,551,,1994,,833,544,Sold,,,https://www.redfin.com/WA/Seattle/2414-1st-Ave-98121/unit-412/home/14693,NWMLS as Distributed by MLS Grid,2101754,N,Y,47.6146088,-122.3481088
PAST SALE,November-16-2022,Condo/Co-op,3104 Western Ave #416,Seattle,WA,98121,515000,1,1.0,Belltown,782,,2008,,659,618,Sold,,,https://www.redfin.com/WA/Seattle/3104-Western-Ave-98121/unit-416/home/17382847,NWMLS as Distributed by MLS Grid,1992597,N,Y,47.6182774,-122.3564023
PAST SALE,February-7-2023,Condo/Co-op,76 Cedar St #705,Seattle,WA,98121,495000,1,1.5,Belltown,918,,2008,,539,739,Sold,,,https://www.redfin.com/WA/Seattle/76-Cedar-St-98121/unit-705/home/12537383,NWMLS as Distributed by MLS Grid,2022635,N,Y,47.6154195,-122.3515839
PAST SALE,December-28-2022,Condo/Co-op,76 Cedar St #704,Seattle,WA,98121,474000,1,1.5,Belltown,867,,2008,,547,800,Sold,,,https://www.redfin.com/WA/Seattle/76-Cedar-St-98121/unit-704/home/12538263,NWMLS as Distributed by MLS Grid,2004074,N,Y,47.6154195,-122.3515839
PAST SALE,September-22-2023,Condo/Co-op,2721 1st Ave #1101,Seattle,WA,98121,1080000,2,2.0,Belltown,1232,,2005,,877,1285,Sold,,,https://www.redfin.com/WA/Seattle/2721-1st-Ave-98121/unit-1101/home/2087884,NWMLS as Distributed by MLS Grid,2141183,N,Y,47.6161682,-122.3515683
