SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL,SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE,Description
PAST SALE,October-17-2023,Townhouse,8540 Midvale Ave N Unit A,Seattle,WA,98103,655000,3,2.0,Green Lake,1320,1351.0,2004,,496,,Sold,,,https://www.redfin.com/WA/Seattle/8540-Midvale-Ave-N-98103/unit-A/home/2069327,NWMLS as Distributed by MLS Grid,2160690.0,N,Y,47.6918023,-122.34197140000002,"Nestled in the highly coveted Green Lake neighborhood, this end-unit townhome combines space, tranquility & accessibility. Featuring a practical layout w/ open-concept living on main floor, 2 bedrooms & laundry on the upper level, and add'l bed/office on the lower level - there's abundant space for all your needs. Cozy up to the gas fireplace on chilly evenings & stay cool during summer months w/ AC. The charming backyard offers an ideal canvas to create an outdoor sanctuary or vibrant garden. A stone's throw from picturesque Green Lake, you can stroll, picnic, or explore the cafes, restaurants, and shops surrounding the lake. Quick access to 99 & I-5 make your commute a breeze. No HOA fees & 1-car garage. Everything you need is right here! Show less"
PAST SALE,February-6-2023,Condo/Co-op,4111 Whitman Ave N #304,Seattle,WA,98103,468500,3,1.0,Wallingford,799,,1947,,586,482.0,Sold,,,https://www.redfin.com/WA/Seattle/4111-Whitman-Ave-N-98103/unit-304/home/2087198,NWMLS as Distributed by MLS Grid,2026982.0,N,Y,47.6570861,-122.3463189,"Rare 3-bedroom condo with views of the Cascades, Lake Union, Downtown and Rainier. This light-filled, open floorplan unit features new carpet and paint, updated kitchen with stainless steel appliances and maple cabinetry, and three spacious bedrooms. Quiet and private boutique building of 14 units. Easy access to downtown, Hwy 99, Woodland Park Zoo and UW. Lake Union, Gasworks Park, Fremont, Wallingford, breweries, shops, restaurants, and nightlife just steps from your door in this central location. Free shared laundry room and the ability to install in-unit hookups. Convenient dedicated parking spot right out front. Well-managed HOA with low dues! Exceptional value in an unbeatable location. Show less"
PAST SALE,May-12-2023,Townhouse,930 N 96th St,Seattle,WA,98103,649000,3,2.5,Greenwood,1540,1607.0,2010,,421,,Sold,,,https://www.redfin.com/WA/Seattle/930-N-96th-St-98103/home/40080072,NWMLS as Distributed by MLS Grid,2053278.0,N,Y,47.699071999999994,-122.346177,"First-time on the market in nearly 10 years, this spacious 3-story townhouse located in Licton Springs will impress. This end-unit provides privacy and is secluded in the back corner of the community. Meticulously maintained featuring a fully fenced-off and newly sodded backyard and attached single-car garage. Bedroom w/walk-in closet and private 3/4 bath. Second floor includes a spacious living room, dining area, and guest bath. Chef's kitchen w/stainless steel appliance package, gas stove, and breakfast bar. Main bedroom w/vaulted ceilings, second guest bedroom and shared full bath located on the third floor. Fresh paint, new carpets, and refreshed hardwood floors. Minutes to WA-99, I-5, Green Lake, parks and eateries. No HOA. Show less"
PAST SALE,April-28-2023,Townhouse,4310 Greenwood Ave N Unit A,Seattle,WA,98103,1306000,3,3.5,Fremont,2400,1737.0,2006,,544,,Sold,,,https://www.redfin.com/WA/Seattle/4310-Greenwood-Ave-N-98103/unit-A/home/8189471,NWMLS as Distributed by MLS Grid,2047708.0,N,Y,47.659312158999995,-122.35501570000001,"Views of the Puget Sound, Salmon Bay & Olympics abound from this spacious 2400 sq ft home that's filled w/ natural light & located in Fremont neighborhood. Comfortable living spaces boast vaulted ceilings for an airy feeling throughout. Chef’s kitchen w/ slab granite, SS app & gas cooking. Gas fireplace, cherry built-ins, radiant heat, zoned A/C. Stunning primary w/ lg walk-in closet w/ custom organizers, 2 person tub & dual headed shower. Spacious deck off primary. 2 add. bdrms, each w/ en-suite bath. 2 CAR GARAGE w/ add. storage area & EV outlet. Fully fenced backyard w/ plantings & fountain makes this a tranquil oasis! Close by to Lighthouse Coffee, market, restaurants & more! Easy commute DT, SLU, UW, Northgate. Must see home! Show less"
PAST SALE,August-24-2023,Townhouse,3632 Interlake Ave N Unit A,Seattle,WA,98103,968000,3,2.5,Wallingford,1370,1544.0,2008,,707,,Sold,,,https://www.redfin.com/WA/Seattle/3632-Interlake-Ave-N-98103/unit-A/home/18659919,NWMLS as Distributed by MLS Grid,2138191.0,N,Y,47.6513926,-122.3411394,"Welcome to this exquisite end unit townhome nestled in the vibrant heart of lower Stone Way N, perfectly positioned between the sought-after neighborhoods of Wallingford & Fremont. This stunningly designed home offers a delightful array of living spaces, including a spacious main floor encompassing a beautifully appointed kitchen, inviting dining area, and a comfortable living room. Ascend to the second level and find a spacious primary bedroom with views and a modern ensuite bathroom providing a private, tranquil retreat. 2 bedrooms, & 3/4 bath on second level. Rare, large, 2-car garage with extra storage space. Near Burke Gilman Trail and the Bouldering Project. Walk Score 88. Good schools. No HOA, No rental restrictions. Pre-inspected. Show less"
PAST SALE,April-19-2023,Townhouse,1157 N 92nd St,Seattle,WA,98103,599950,3,2.0,Northgate,1160,948.0,2006,,517,,Sold,,,https://www.redfin.com/WA/Seattle/1157-N-92nd-St-98103/home/2116894,NWMLS as Distributed by MLS Grid,2045193.0,N,Y,47.695471399999995,-122.3421341,"Quality 3-Star Built Green Craftsman style townhome within walking distance of Green Lake. Efficient kitchen with granite counters, stainless steel appliances, and bamboo floors opens to living room with cozy gas fireplace and balcony overlooking private, fully fenced lower patio - perfect for outdoor entertaining. Two bedrooms and full bath on third level. Upstairs primary loft with en-suite bath & three closets. Close to Licton Springs Park, Northgate, new schools, shopping and the Northgate Light Rail station or express bus to South Lake Union & Downtown. Attached garage with storage. No HOA dues! Show less"
PAST SALE,March-7-2023,Townhouse,4101 Whitman Ave N Unit A,Seattle,WA,98103,846000,3,3.0,Wallingford,1342,1310.0,2004,,630,,Sold,,,https://www.redfin.com/WA/Seattle/4101-Whitman-Ave-N-98103/unit-A/home/120336,NWMLS as Distributed by MLS Grid,2030816.0,N,Y,47.656809700000004,-122.34624779999999,"Spacious and light-filled end unit townhome on a corner lot, with downtown views and a great angle on Seattle beyond.  Perfectly located, minutes to Fremont and Wallingford or hop on 99 and be uptown in moments. The kitchen has been upgraded with stainless steel appliances, new kitchen counters and a backsplash. The living room feels spacious and cozy, with a gas fireplace and built-ins. True hardwood floors as well as three full size bathrooms, makes this a rare find.  The yard has also been fenced.  One car garage, no HOA dues.  This is a great home or investment. Show less"
PAST SALE,September-25-2023,Single Family Residential,2331 N 60th St,Seattle,WA,98103,1112500,3,2.0,Green Lake,1794,3000.0,1909,,620,,Sold,,,https://www.redfin.com/WA/Seattle/2331-N-60th-St-98103/home/304991,NWMLS as Distributed by MLS Grid,2148791.0,N,Y,47.672101700000006,-122.32951440000001,"This beautifully updated home is located in the heart of Green Lake. The main floor features an open concept layout w/ a living room, dining room, full bathroom & updated kitchen. The kitchen has two-tone Bellmont cabinets, SSl appliances, a farm sink, subway tile backsplash & quartz counters. Upstairs, there are 2 large bedrooms w/ WIC & a spa-like bathroom w/ custom finishes. The lower level includes the 3rd bedroom, flex space that can be used as an office or play room & plenty of storage. Outside, there is a large fenced yard, perfect for entertaining or relaxing. Other features include ductless heating & air conditioning, custom window shades and a convenient location just minutes away from Tangletown, Green Lake, shopping, & freeways. Show less"
PAST SALE,February-16-2023,Townhouse,2018 N 78th St,Seattle,WA,98103,885000,3,2.5,Green Lake,1440,1283.0,2007,,615,,Sold,,,https://www.redfin.com/WA/Seattle/2018-N-78th-St-98103/home/22068365,NWMLS as Distributed by MLS Grid,2028398.0,N,Y,47.6856594,-122.33521100000002,"Chic sophistication a ½ block from Greenlake! This 1-owner Built-green standalone home boasts; 2 bedrooms/offices on the lower level with full bath. Beautifully appointed kitchen, colorful tile backsplash, designer paint colors, stone countertops, gas cooking with hood venting.  Cozy fireplace for chilly winter nights and oversized windows with peekaboo views of the mountains and lake. Gleaming wood floors throughout. Top floor owner's-suite with walk in closet and spa-like bath. Garage parking and fenced patio area. Moments to PCC, cafes and Greenlake jogging loop. Show less"
PAST SALE,November-15-2022,Townhouse,4318 Phinney Ave N Unit B,Seattle,WA,98103,1049000,3,3.5,Fremont,1840,1500.0,2001,,570,,Sold,,,https://www.redfin.com/WA/Seattle/4318-Phinney-Ave-N-98103/unit-B/home/303466,NWMLS as Distributed by MLS Grid,2003166.0,N,Y,47.6594939,-122.3540442,"Breathtaking views of the Olympic Mountains & Lk WA ship canal in the heart of Fremont! Multitude of skylights brighten this beautifully updated townhome boasting new quartz countertops in kitchen & baths, updated light fixtures, fresh interior paint & recently painted exterior. Primary bedrm w/ en suite & WIC + 2nd bedrm w/ en suite on upper level. Large guest bedrm/office w/ en suite & backyard access on lower level. Beautiful real hardwoods throughout. Entertain in the cozy backyard or take in the views from the rooftop deck! Two-car tandem garage w/ add’l off-street parking. Storage galore. Few doors down from popular Lighthouse Roasters & mere blocks to fantastic eateries, shops & pubs. Easy access to public transit & walk score of 80! Show less"
