SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL,SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE,Description
PAST SALE,November-9-2022,Townhouse,1316 NW 67th St,Seattle,WA,98117,1111000,3,2.5,Whittier,2010,2208.0,2019.0,,553,,Sold,,,https://www.redfin.com/WA/Seattle/1316-NW-67th-St-98117/home/495684,NWMLS as Distributed by MLS Grid,1986603.0,N,Y,47.6779653,-122.3736877,"Modern built townhome with sleek designer finishes, two sun decks and Mount Rainier and Seattle city views. Open concept kitchen with stainless appliances, quartz counters and custom cabinets overlooks gas fireplace, hardwoods, and walls of south facing windows leading out to the main level deck. Upper level boasts lux primary suite with spa -like bath and private roof deck. Enjoy an evening beverage and watch the twinkle of the city as evening falls. Plenty of storage, an attached garage, plus off street parking. Efficient solar panels. Blocks to foodie favorites Delancey, Fat Hen & Rosellini’s Bakery! Just across from Ballard tennis courts & pool. Easy trip Downtown or South Lake Union by bike, express bus or car. Show less"
PAST SALE,May-24-2023,Single Family Residential,6723 23rd Ave NW,Seattle,WA,98117,1860000,3,2.5,Ballard,2770,4586.0,2015.0,,671,,Sold,,,https://www.redfin.com/WA/Seattle/6723-23rd-Ave-NW-98117/home/166359,NWMLS as Distributed by MLS Grid,2059983.0,N,Y,47.6784095,-122.3856214,"Stunning NW Modern home w/ attention to detail in a sought-after Ballard location! Open concept, natural light, tall ceilings & designer finishes spread over 2 levels...An entertainer's dream! The kitchen boasts lux appliances, quartz countertops & large island. Perfect indoor/outdoor flow w/ the living area leading to the updated backyard + bubbling fountain. Head up to an office nook, den/media space w/ deck, 3 large BRs including primary suite w/ deck, radiant heat bathroom floors, walk-in closet & ultra-plush carpet. 2-car garage, central AC & on-demand hot water. Quiet street, but just a short stroll to Ballard’s amenities: famous farmer’s market, cafes, shops, bars & restaurants. Luxury & functionality, this home is a rare find! Show less"
PAST SALE,October-24-2023,Single Family Residential,2814 NW 71st St,Seattle,WA,98117,1200000,3,2.0,Sunset Hill,2000,5000.0,1907.0,,600,,Sold,,,https://www.redfin.com/WA/Seattle/2814-NW-71st-St-98117/home/165966,NWMLS as Distributed by MLS Grid,2169303.0,N,Y,47.6804639,-122.3938406,"This welcoming home boasts a new kitchen w/ stylish shaker cabinets, soapstone countertops, copper farmhouse sink, & cozy breakfast nook that offers picturesque views of the backyard & deck, perfect for gatherings. Upstairs, the primary suite offers generous closet space, a comfortable lounge area, & convenient WFH nook. The spa-like primary bath is a true oasis, w/ a luxurious copper soaking tub, a sleek glass walk-in shower, & abundant natural light. The versatile lower level has lg guest bed, rec room & workout area w/ durable rubber flooring. Recent upgrades in the past 4 years include a new roof w/ skylights, updated electrical panel, refinished oak & fir floors, EV Charger, fresh exterior paint, mini splits for heat/AC & more! Show less"
PAST SALE,July-25-2023,Single Family Residential,125 NW 79th St,Seattle,WA,98117,910000,3,1.0,Phinney Ridge,2160,4120.0,1911.0,,421,,Sold,,,https://www.redfin.com/WA/Seattle/125-NW-79th-St-98117/home/498424,NWMLS as Distributed by MLS Grid,2134488.0,N,Y,47.6859973,-122.3591503,"Adorable bungalow in the heart of it all with your own private backyard oasis just in time for summer entertaining. On the cusp of Phinney Ridge, Greenwood, Green Lake & Whittier Heights. Just a few blocks to favorite local coffee shops, bakeries, dining, & shopping, you can see why this home has a Walkscore of 87. Recently updated throughout with a new kitchen, bath, freshly painted inside & out, gorgeous refinished oak hardwoods, new carpet, roof, water heater, plumbing, & so much more (see feature sheet for full list). One bedroom on main level, spacious primary on the upper floor w/private balcony, & 3rd bed/flex room in the basement, Low maintenance landscaping, off street parking, detached garage that could make a great shop/studio. Show less"
PAST SALE,July-28-2023,Townhouse,8321 8th Ave NW Unit A,Seattle,WA,98117,725000,3,3.5,Whittier,1486,1279.0,2006.0,,488,,Sold,,,https://www.redfin.com/WA/Seattle/8321-8th-Ave-NW-98117/unit-A/home/8190035,NWMLS as Distributed by MLS Grid,2069076.0,N,Y,47.6897281,-122.3665209,"3-star Built Green Greenwood townhome with gleaming hardwoods and efficient mini-split heating and cooling. Sleek kitchen granite counters, shaker cabinets, gas range, brand new fridge and island with eating bar. Spacious primary suite with vaulted ceiling and a wall of closets. Second bedroom with en suite bath and lower guest suite with it’s own ¾ bath, too! New carpet and fresh paint throughout. Quiet alley unit with fenced yard is great for relaxing outside or sharing with your pup, plus attached garage. Walk or bike to the heart of Ballard, Greenwood or Phinney in minutes, close to bus lines. No HOA dues/No Rental Restrictions. Show less"
PAST SALE,January-31-2023,Single Family Residential,6710 3rd Ave NW,Seattle,WA,98117,815000,3,2.0,Phinney Ridge,1401,2500.0,1985.0,,582,,Sold,,,https://www.redfin.com/WA/Seattle/6710-3rd-Ave-NW-98117/home/495766,NWMLS as Distributed by MLS Grid,2008881.0,N,Y,47.6781555,-122.3602225,"Situated right on the cusp of all the great amenities in Phinney Ridge & Ballard, this beautifully updated move-in ready home will check all of your boxes! Recent updates include full exterior paint, new carpet throughout, updated kitchen with new flooring, appliances & quartz countertops, new electric fireplace, freshly stained deck & new fence. Great layout with 2 BRs + full bath on the entry level & access to the lovely covered deck with bench seating in the fenced backyard. Upstairs, a spacious & bright living room with vaulted ceilings & west-facing balcony for sunset view. Spacious eat-in kitchen with plenty of counter & storage space + pantry! Primary bedroom w/ updated bath & large walk-in shower. Attached garage + driveway parking! Show less"
PAST SALE,April-13-2023,Townhouse,8035 A 16th Ave NW,Seattle,WA,98117,1005000,3,2.5,Ballard,1642,1481.0,2023.0,,612,,Sold,,,https://www.redfin.com/WA/Seattle/8035-A-16th-Ave-NW-98117/home/184898091,NWMLS as Distributed by MLS Grid,2049042.0,N,Y,47.6878972,-122.3781666,"The wait is over! Premier local builder, Blackwood Homes' newly built 3-bedroom residence with garage is THE opportunity for those seeking spacious living in Ballard. Enjoy the stress-free life of a new construction home and convenience of being 500 feet away from grocery, coffee, restaurants, shopping boutiques, hardware stores & transportation. Raised living spaces offer privacy and light with double-height windows, natural wood and softly-toned walls for a calming and refreshing setting. Home features include an attached garage, powder bathroom, pantry, guest level with full bath, outdoor spaces with mountain views, walk-in closet, stainless steel appliances & whole home air filtration system—a stunning offering in the perfect location. Show less"
PAST SALE,July-24-2023,Condo/Co-op,6533 Seaview Ave NW Unit 701A,Seattle,WA,98117,1900000,3,2.0,Ballard,1319,,1968.0,,1440,2542.0,Sold,,,https://www.redfin.com/WA/Seattle/6533-Seaview-Ave-NW-98117/unit-701A/home/63609,NWMLS as Distributed by MLS Grid,2142758.0,N,Y,47.675992,-122.408666,Skipped after 4 retries
PAST SALE,May-15-2023,Townhouse,8344 C (NC-3) 13th Ave NW,Seattle,WA,98117,999950,3,2.5,Crown Hill,1807,1114.0,2022.0,,553,,Sold,,,https://www.redfin.com/WA/Seattle/8344-C-NC-3-13th-Ave-NW-98117/home/179847140,NWMLS as Distributed by MLS Grid,1950034.0,N,Y,47.690053,-122.372381,"Welcome to Willow by Shelter Homes. Willow-West has 37 residences on a quintessential street in Whittier Heights.Well appointed 3-bedroom homes boast timeless brick facades, classic angled rooflines & a park-like courtyard creating a lovely sense of community. Ground-level living w/open floorplans, room to entertain, Cook’s kitchen w/island & generous living room that opens to a landscaped courtyard. The owner's suite covers the entire 3rd floor. Spacious roof deck designed for privacy. Location is everything, minutes from parks and more. The Willow Community boasts 80 distinctive homes set on over 2 sunny acres of NW Seattle’s best streets + access to the finest schools. Set your mark here! Limited presale offerings available now. Show less"
PAST SALE,May-5-2023,Townhouse,8344 A 13th Ave NW,Seattle,WA,98117,1049900,3,2.5,Crown Hill,1824,500.0,2022.0,,576,,Sold,,,https://www.redfin.com/WA/Seattle/8344-13th-Ave-NW-98117/home/182116144,NWMLS as Distributed by MLS Grid,1874831.0,N,Y,47.6900796,-122.3724313,"Welcome to Willow by Shelter Homes. Willow-West has 37 residences on a quintessential street in Whittier Heights.Well appointed 3-bedroom homes boast timeless brick facades, classic angled rooflines & a park-like courtyard creating a lovely sense of community. Ground-level living w/open floorplans, room to entertain, Cook’s kitchen w/island & generous living room that opens to a landscaped courtyard. The owner's suite covers the entire 3rd floor. Spacious roof deck designed for privacy. Location is everything, minutes from parks and more. The Willow Community boasts 80 distinctive homes set on over 2 sunny acres of NW Seattle’s best streets + access to the finest schools. Set your mark here! Limited presale offerings available now. Show less"
