SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,May-31-2023,Townhouse,10447 Alderbrook Pl NW,Seattle,WA,98177,835000,3,2.0,Crown Hill,1612,1298,2022,,518,,Sold,,,https://www.redfin.com/WA/Seattle/10447-Alderbrook-Pl-NW-98177/home/96649,NWMLS as Distributed by MLS Grid,2057353,N,Y,47.7046963,-122.36533
PAST SALE,July-10-2023,Single Family Residential,11536 3rd Pl NW,Seattle,WA,98177,1185000,6,3.0,Broadview,2960,9227,1966,,400,,Sold,,,https://www.redfin.com/WA/Seattle/11536-3rd-Pl-NW-98177/home/291193,NWMLS as Distributed by MLS Grid,2077720,N,Y,47.7133943,-122.361239
PAST SALE,July-12-2023,Single Family Residential,11250 1st Ave NW,Seattle,WA,98177,895000,3,2.0,Broadview,2430,7308,1914,,368,,Sold,,,https://www.redfin.com/WA/Seattle/11250-1st-Ave-NW-98177/home/97245,NWMLS as Distributed by MLS Grid,2070207,N,Y,47.7120333,-122.3578156
PAST SALE,March-16-2023,Single Family Residential,541 NW 205th St,Shoreline,WA,98177,690000,3,1.0,Shoreline,1010,10047,1953,,683,,Sold,,,https://www.redfin.com/WA/Shoreline/541-NW-205th-St-98177/home/78139,NWMLS as Distributed by MLS Grid,2031691,N,Y,47.7775313,-122.3658035
PAST SALE,April-28-2023,Townhouse,1525 NW 195th St #18,Shoreline,WA,98177,549000,3,2.5,Richmond Beach,1305,,1966,,421,497,Sold,,,https://www.redfin.com/WA/Shoreline/1525-NW-195th-St-98177/unit-18/home/60410,NWMLS as Distributed by MLS Grid,2043770,N,Y,47.7701791,-122.3780434
PAST SALE,March-24-2023,Condo/Co-op,10061 Dibble Ave NW,Seattle,WA,98177,800000,2,1.5,Crown Hill,1106,2474,2022,,723,25,Sold,,,https://www.redfin.com/WA/Seattle/10061-Dibble-Ave-NW-98177/home/183296515,NWMLS as Distributed by MLS Grid,2037222,N,Y,47.7032871,-122.3677384
PAST SALE,August-1-2023,Single Family Residential,20415 25th Ave NW,Shoreline,WA,98177,2350000,4,3.5,Richmond Beach,3830,7228,2009,,614,,Sold,,,https://www.redfin.com/WA/Shoreline/20415-25th-Ave-NW-98177/home/74366,NWMLS as Distributed by MLS Grid,2127485,N,Y,47.7775385,-122.3902542
PAST SALE,March-14-2023,Townhouse,10423 Alderbrook Pl NW,Seattle,WA,98177,619000,2,2.0,Crown Hill,1092,702,2022,,567,,Sold,,,https://www.redfin.com/WA/Seattle/10423-Alderbrook-Pl-NW-98177/home/178441560,NWMLS as Distributed by MLS Grid,2031076,N,Y,47.704424,-122.3650546
PAST SALE,December-23-2022,Single Family Residential,12013 9th Ave NW,Seattle,WA,98177,1030000,3,2.5,Broadview,2380,4683,2022,,433,155,Sold,,,https://www.redfin.com/WA/Seattle/12013-9th-Ave-Nw-98177/home/291558,NWMLS as Distributed by MLS Grid,2015121,N,Y,47.7165214,-122.3684726
PAST SALE,December-12-2022,Single Family Residential,18547 1st Ave NW,Shoreline,WA,98177,715000,4,2.0,Richmond Highlands,2220,7125,1954,,322,,Sold,,,https://www.redfin.com/WA/Shoreline/18547-1st-Ave-NW-98177/home/76556,NWMLS as Distributed by MLS Grid,2010064,N,Y,47.7643095,-122.3597469
PAST SALE,July-7-2023,Single Family Residential,19599 27th Ave NW,Shoreline,WA,98177,4370000,4,4.0,Richmond Beach,6000,26312,2000,,728,,Sold,,,https://www.redfin.com/WA/Shoreline/19599-27th-Ave-NW-98177/home/74492,NWMLS as Distributed by MLS Grid,2063966,N,Y,47.7716828,-122.3932887
PAST SALE,December-30-2022,Single Family Residential,12544 2nd Ave NW,Seattle,WA,98177,765000,3,1.0,Broadview,1030,7680,1946,,743,,Sold,,,https://www.redfin.com/WA/Seattle/12544-2nd-Ave-NW-98177/home/96006,NWMLS as Distributed by MLS Grid,2010452,N,Y,47.7209487,-122.3593456
PAST SALE,July-21-2023,Single Family Residential,20227 15th Ave NW,Shoreline,WA,98177,1050000,5,3.0,Richmond Beach,2700,10004,1959,,389,,Sold,,,https://www.redfin.com/WA/Shoreline/20227-15th-Ave-NW-98177/home/75621,NWMLS as Distributed by MLS Grid,2072685,N,Y,47.7760032,-122.378243
PAST SALE,November-22-2022,Townhouse,10417 Alderbrook Pl NW,Seattle,WA,98177,599950,2,2.0,Crown Hill,1094,718,2022,,548,,Sold,,,https://www.redfin.com/WA/Seattle/10417-Alderbrook-Pl-NW-98177/home/97370,NWMLS as Distributed by MLS Grid,2004710,N,Y,47.704301,-122.3651051
PAST SALE,June-29-2023,Townhouse,19200 14th Ln NW #19200,Shoreline,WA,98177,740000,3,3.5,Richmond Beach,1710,,2005,,433,380,Sold,,,https://www.redfin.com/WA/Shoreline/19200-14th-Ln-NW-98177/unit-19200/home/2090671,NWMLS as Distributed by MLS Grid,2066526,N,Y,47.7685303,-122.3756447
PAST SALE,December-14-2022,Single Family Residential,12501 2nd Ave NW,Seattle,WA,98177,900000,4,2.0,Broadview,2400,8160,1952,,375,,Sold,,,https://www.redfin.com/WA/Seattle/12501-2nd-Ave-NW-98177/home/95627,NWMLS as Distributed by MLS Grid,2007726,N,Y,47.7198069,-122.3599732
PAST SALE,September-6-2023,Single Family Residential,1200 NW 126th St,Seattle,WA,98177,875000,2,2.0,Broadview,1540,9579,1974,,568,,Sold,,,https://www.redfin.com/WA/Seattle/1200-NW-126th-St-98177/home/288759,NWMLS as Distributed by MLS Grid,2130138,N,Y,47.720354,-122.371978
PAST SALE,May-12-2023,Single Family Residential,110 NW 188th St,Shoreline,WA,98177,1045000,4,3.0,Richmond Beach,1910,9800,1955,,547,,Sold,,,https://www.redfin.com/WA/Shoreline/110-NW-188th-St-98177/home/78506,NWMLS as Distributed by MLS Grid,2036775,N,Y,47.7658449,-122.3589665
PAST SALE,May-15-2023,Single Family Residential,421 NW 125th St,Seattle,WA,98177,1800000,4,4.0,Broadview,3890,6400,1964,,463,,Sold,,,https://www.redfin.com/WA/Seattle/421-NW-125th-St-98177/home/291635,NWMLS as Distributed by MLS Grid,2047569,N,Y,47.719521,-122.3633286
PAST SALE,April-18-2023,Single Family Residential,12216 4th Ave NW,Seattle,WA,98177,1050000,2,2.0,Broadview,1790,7680,1941,,587,,Sold,,,https://www.redfin.com/WA/Seattle/12216-4th-Ave-NW-98177/home/290793,NWMLS as Distributed by MLS Grid,2035905,N,Y,47.7183494,-122.3619983
PAST SALE,August-4-2023,Single Family Residential,18335 Ridgefield Rd NW,Shoreline,WA,98177,3200000,4,3.5,Innis Arden,4360,18420,1951,,734,82,Sold,,,https://www.redfin.com/WA/Shoreline/18335-Ridgefield-Rd-NW-98177/home/77043,NWMLS as Distributed by MLS Grid,2060741,N,Y,47.762403,-122.3689943
PAST SALE,December-16-2022,Condo/Co-op,18910 8th Ave NW #226,Shoreline,WA,98177,345000,2,2.0,Richmond Beach,920,,1967,,375,451,Sold,,,https://www.redfin.com/WA/Shoreline/18910-8th-Ave-NW-98177/unit-226/home/101655684,NWMLS as Distributed by MLS Grid,2007646,N,Y,47.7666667,-122.3643785
PAST SALE,March-9-2023,Single Family Residential,10305 15th Ave NW,Seattle,WA,98177,2350000,5,4.5,Blue Ridge,4750,6786,1954,,495,,Sold,,,https://www.redfin.com/WA/Seattle/10305-15th-Ave-NW-98177/home/288402,NWMLS as Distributed by MLS Grid,2025603,N,Y,47.7038725,-122.3770231
PAST SALE,June-30-2023,Single Family Residential,630 NW 195th St,Shoreline,WA,98177,1175000,3,2.0,Shoreline,1822,11475,1958,,645,,Sold,,,https://www.redfin.com/WA/Shoreline/630-NW-195th-St-98177/home/77478,NWMLS as Distributed by MLS Grid,2064905,N,Y,47.7708144,-122.3652971
PAST SALE,October-2-2023,Single Family Residential,1427 NW 205th St,Shoreline,WA,98177,850000,3,2.0,Shoreline,1550,7827,1966,,548,,Sold,,,https://www.redfin.com/WA/Shoreline/1427-NW-205th-St-98177/home/75072,NWMLS as Distributed by MLS Grid,2147483,N,Y,47.7776337,-122.3764517
PAST SALE,February-1-2023,Single Family Residential,12545 8th Ave NW,Seattle,WA,98177,2650000,4,2.5,Broadview,3220,8750,1953,,823,,Sold,,,https://www.redfin.com/WA/Seattle/12545-8th-Ave-NW-98177/home/290772,NWMLS as Distributed by MLS Grid,2022886,N,Y,47.7208311,-122.3667774
PAST SALE,June-20-2023,Single Family Residential,20411 16th Pl NW,Shoreline,WA,98177,1105000,4,3.0,Richmond Beach,2380,8465,1959,,464,,Sold,,,https://www.redfin.com/WA/Shoreline/20411-16th-Pl-NW-98177/home/74793,NWMLS as Distributed by MLS Grid,2045637,N,Y,47.7773474,-122.3786079
PAST SALE,December-9-2022,Townhouse,2012 NW 196th St #3,Shoreline,WA,98177,560000,2,2.0,Richmond Beach,1075,,1992,,521,325,Sold,,,https://www.redfin.com/WA/Shoreline/2012-NW-196th-St-98177/unit-3/home/40185,NWMLS as Distributed by MLS Grid,1999782,N,Y,47.7710928,-122.3830002
PAST SALE,June-30-2023,Townhouse,10429 E Alderbrook Pl NW,Seattle,WA,98177,625000,2,2.0,Crown Hill,1084,697,2022,,577,,Sold,,,https://www.redfin.com/WA/Seattle/10429-Alderbrook-Pl-NW-98177/unit-E/home/178441549,NWMLS as Distributed by MLS Grid,2060427,N,Y,47.704641,-122.36526
PAST SALE,November-10-2022,Single Family Residential,2128 NW 199th St,Shoreline,WA,98177,1925000,5,3.0,Richmond Beach,3120,9990,1977,,617,,Sold,,,https://www.redfin.com/WA/Shoreline/2128-NW-199th-St-98177/home/74193,NWMLS as Distributed by MLS Grid,1993508,N,Y,47.7740406,-122.385274
PAST SALE,July-6-2023,Single Family Residential,2405 NW 205th St,Shoreline,WA,98177,1425000,4,2.5,Richmond Beach,2350,11005,1959,,606,,Sold,,,https://www.redfin.com/WA/Shoreline/2405-NW-205th-St-98177/home/74365,NWMLS as Distributed by MLS Grid,2059782,N,Y,47.7777205,-122.3886916
PAST SALE,February-21-2023,Single Family Residential,19902 20th Ave NW,Seattle,WA,98177,1225000,5,2.5,Richmond Beach,3330,7286,2005,,368,,Sold,,,https://www.redfin.com/WA/Shoreline/19902-20th-Ave-NW-98177/home/2090630,NWMLS as Distributed by MLS Grid,2021270,N,Y,47.7740739,-122.3820376
PAST SALE,August-2-2023,Single Family Residential,19529 27th Ave NW,Shoreline,WA,98177,2400000,3,2.0,Richmond Beach,2140,12692,1940,,1121,,Sold,,,https://www.redfin.com/WA/Shoreline/19529-27th-Ave-NW-98177/home/74285,NWMLS as Distributed by MLS Grid,2074024,N,Y,47.7705045,-122.3923924
PAST SALE,May-17-2023,Single Family Residential,643 NW 163rd St,Shoreline,WA,98177,1350000,3,2.5,Shoreline,2720,14550,1982,,496,39,Sold,,,https://www.redfin.com/WA/Shoreline/643-NW-163rd-St-98177/home/77183,NWMLS as Distributed by MLS Grid,2039548,N,Y,47.7472761,-122.3652179
PAST SALE,June-20-2023,Single Family Residential,19354 2nd Ave NW,Shoreline,WA,98177,810000,3,2.0,Hillwood,1960,8176,1955,,413,,Sold,,,https://www.redfin.com/WA/Shoreline/19354-2nd-Ave-NW-98177/home/78887,NWMLS as Distributed by MLS Grid,2048743,N,Y,47.770311,-122.3595139
PAST SALE,March-6-2023,Single Family Residential,10339 14th Ave NW Unit A,Seattle,WA,98177,800000,2,2.0,Blue Ridge,1044,3734,2022,,766,50,Sold,,,https://www.redfin.com/WA/Seattle/10339-14th-Ave-NW-98177/unit-A/home/182520352,NWMLS as Distributed by MLS Grid,2019942,N,Y,47.704683,-122.3744973
PAST SALE,November-15-2022,Single Family Residential,825 NW Northwood Rd,Seattle,WA,98177,2550000,4,3.5,Broadview,4460,72222,1970,,572,25,Sold,,,https://www.redfin.com/WA/Seattle/825-NW-Northwood-Rd-98177/home/288496,NWMLS as Distributed by MLS Grid,1987257,N,Y,47.7309574,-122.3679576
PAST SALE,November-22-2022,Single Family Residential,20226 Richmond Beach Dr NW,Shoreline,WA,98177,1510000,4,3.5,Richmond Beach,3520,8273,1990,,429,29,Sold,,,https://www.redfin.com/WA/Shoreline/20226-Richmond-Beach-Dr-NW-98177/home/74418,NWMLS as Distributed by MLS Grid,1984224,N,Y,47.776681,-122.3922897
PAST SALE,October-3-2023,Single Family Residential,13045 B 10th Ave NW,Seattle,WA,98177,2675000,7,4.0,Broadview,4230,13232,2020,,632,,Sold,,,https://www.redfin.com/WA/Seattle/13045B-10th-Ave-NW-98177/home/187497993,NWMLS as Distributed by MLS Grid,2146913,N,Y,47.7244229,-122.3697774
PAST SALE,August-25-2023,Single Family Residential,19359 1st Ave NW,Shoreline,WA,98177,665000,3,1.0,Hillwood,1170,6834,1955,,568,,Sold,,,https://www.redfin.com/WA/Shoreline/19359-1st-Ave-NW-98177/home/78777,NWMLS as Distributed by MLS Grid,2130147,N,Y,47.7703086,-122.3588405
PAST SALE,May-17-2023,Single Family Residential,19519 26th Ave NW,Shoreline,WA,98177,1350000,4,3.0,Richmond Beach,3270,4500,1985,,413,,Sold,,,https://www.redfin.com/WA/Shoreline/19519-26th-Ave-NW-98177/home/74074,NWMLS as Distributed by MLS Grid,2039769,N,Y,47.7707463,-122.3909746
PAST SALE,June-23-2023,Single Family Residential,1483 NW 185th St,Shoreline,WA,98177,1600000,4,2.0,Innis Arden,2760,24759,1952,,580,82,Sold,,,https://www.redfin.com/WA/Shoreline/1483-NW-185th-St-98177/home/77203,NWMLS as Distributed by MLS Grid,2052558,N,Y,47.7629083,-122.377943
