SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL,SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE,Description
PAST SALE,December-9-2022,Single Family Residential,5069 25th Ave SW,Seattle,WA,98106,910000,3,1.5,Delridge,1620,7920.0,2008,,562,,Sold,,,https://www.redfin.com/WA/Seattle/5069-25th-Ave-SW-98106/home/159116,NWMLS as Distributed by MLS Grid,2013335.0,N,Y,47.55548889999999,-122.3646412,"Truly a one-of-a-kind custom home and labor of love, this 2008 Craftsman was built as a 1921 Arts & Crafts style replica (Foursquare home) by meticulous and caring owners. Every detail is perfection! From the front porch swing to gleaming, refinished hardwoods, enjoy beautiful built-ins and ample natural light. Additional features include glass door knobs and period hardware, an energy-efficient wood stove, attic with extra storage & more. Relax in the primary bedroom with a generous walk-in closet. Enjoy the spacious landscaped yard with organic edible gardens, fruit trees, and hot tub! Detached garage. Centrally located near parks, restaurants, and all the perks of living in West Seattle plus easy access to Downtown! Show less"
PAST SALE,August-8-2023,Single Family Residential,5401 26th Ave SW,Seattle,WA,98106,650000,3,1.0,Delridge,1220,3321.0,1941,,533,,Sold,,,https://www.redfin.com/WA/Seattle/5401-26th-Ave-SW-98106/home/159805,NWMLS as Distributed by MLS Grid,2134567.0,N,Y,47.5536033,-122.36587209999999,"Updated, charming home with the benefit of a corner lot in a fantastic West Seattle location! Within walking distance to several parks, Delridge playfields, schools & local businesses. Cozy & spacious! Wood burning fireplace, large deck off of the kitchen for indoor/outdoor experience, and functional layout. Primary suite with bonus spaces for home office and attic storage. All other living spaces located on main level. Fenced backyard and outbuilding. Heat pump & AC! Easy drive to Downtown, or take Metro RapidH, or ride your bike on dedicated lanes & trails. California Ave & Alki just minutes away! This desirable location & the current housing market trends make this home a promising investment opportunity for a homeowner or an investor! Show less"
PAST SALE,December-7-2022,Single Family Residential,8855 14th Ave SW,Seattle,WA,98106,700000,4,3.0,Highland Park,2030,5124.0,1967,,345,,Sold,,,https://www.redfin.com/WA/Seattle/8855-14th-Ave-SW-98106/home/474787,NWMLS as Distributed by MLS Grid,2013011.0,N,Y,47.5230989,-122.35305600000001,"Livin’ big in the heart of Highland Park! Come home to expansive vaulted ceilings in this stylish mid-century home. Entertain in the open concept living, w/ French doors that open to a private deck surrounded by a serene setting of mature cedar trees. Deck off the primary and 2nd bedroom looks over the garden with established planter boxes and gardening shed. A fully fenced property and pet-ready! Cozy up in front of the fireplace, there is one on each floor to choose from! Foodies will love all the diverse grocers, restaurants and trendy bars nearby. Tons of shopping at Westwood Village, public transit a block away. A short distance to Westcrest Park & Dog Park, or take in the sunset at the gorgeous waterfront in Lincoln Park! Show less"
PAST SALE,July-6-2023,Condo/Co-op,2401 SW Brandon St #213,Seattle,WA,98106,400000,2,1.5,Delridge,925,,2001,,432,602.0,Sold,,,https://www.redfin.com/WA/Seattle/2401-SW-Brandon-St-98106/unit-213/home/64906,NWMLS as Distributed by MLS Grid,2074715.0,N,Y,47.5536374,-122.36336270000001,"Close to everything! This updated 2 story townhome style condo is move-in ready and easy to love. Features new carpet, new paint, spacious living room with balcony, open concept to kitchen with plenty of light. Conveniently situated along rapid transit and bus lines. The building has secure keyless entry, elevator, parking garage, and a unique community courtyard for connecting with neighbors. Easy access to I-5, library, coffee shops, restaurants, shopping, & schools. No rental cap. Pets welcome and comes with one parking space in secure garage. Show less"
PAST SALE,May-31-2023,Townhouse,5209 Delridge Way SW Unit B,Seattle,WA,98106,454000,2,1.5,Delridge,880,1100.0,2004,,516,,Sold,,,https://www.redfin.com/WA/Seattle/5209-Delridge-Way-SW-98106/unit-B/home/2067140,NWMLS as Distributed by MLS Grid,2062316.0,N,Y,47.5546401,-122.36326470000002,"This cozy townhouse is the perfect blend of city living and suburban serenity. Step inside the front gate to a fully fenced garden of flowering plants and shrubs. Inside you will find natural light that floods the main floor of this south end unit, creating a warm and inviting atmosphere you'll love coming home to. Open plan main floor is perfect for entertaining or relaxing by the fireplace. Fenced patio with a beautiful white birch tree. Commuting is a breeze with H-Line RapidRide down the street, or a short 5 mile drive to DT Seattle. Pearl's Cafe & Delridge Community P-patch within a block. NO HOA! New carpets and interior paint give this townhouse a fresh like-new feel, making it move-in ready for new owners! Show less"
PAST SALE,September-6-2023,Single Family Residential,7330 6th Ave SW,Seattle,WA,98106,876100,3,2.5,Highland Park,1900,8938.0,1966,,461,,Sold,,,https://www.redfin.com/WA/Seattle/7330-6th-Ave-SW-98106/home/474148,NWMLS as Distributed by MLS Grid,2145570.0,N,Y,47.5357407,-122.34292830000001,"Welcome to a truly exceptional opportunity! This lovingly maintained home is on the market for the first time in 25 years. Large park-like property is beautifully landscaped, surrounded by the serenity of nature on a quiet dead-end street. Mid-century modern design w/ captivating vaulted ceilings. East facing floor to ceiling windows showcase stunning sunrises over the Cascade Mountains. Lower level of home has 1 bedroom apt, great for multigenerational living or potential rental income. Brand-new range & dishwasher, carpet & interior paint throughout, refurbished hardwoods. A/C, oversized 2-car garage, & newer roof. Close proximity to everything in West Seattle, DT commuting is not reliant on the WS Bridge, and an easy 9 miles to SeaTac. Show less"
PAST SALE,July-12-2023,Single Family Residential,8847 10th Ave SW,Seattle,WA,98106,585000,2,1.0,Highland Park,1430,4760.0,1927,,409,,Sold,,,https://www.redfin.com/WA/Seattle/8847-10th-Ave-SW-98106/home/476291,NWMLS as Distributed by MLS Grid,2077669.0,N,Y,47.523269799999994,-122.3483144,"This charming bungalow in Highland Park has been renovated with the classic old world charm preserved with coved ceilings, original woodwork, and built-ins. Wood and tile floors throughout, freshly painted inside & out, double pane windows, updated kitchen with SS appliances, granite counters and travertine backsplash. Great deck for entertaining, Level fenced yard, alley access, & oversized detached garage, plus 2 additional parking spots. The finished basement is great for storage, playroom or home office. Close to dining, groceries, & multiple shopping options at Westwood Village. Just blocks from Westwood Dog Park & Riverview Park. Easy access to the freeway & downtown, and one block from 131 bus stop. Show less"
PAST SALE,April-26-2023,Townhouse,8649 Delridge Way SW Unit A,Seattle,WA,98106,520000,3,2.5,Delridge,1160,765.0,2005,,448,,Sold,,,https://www.redfin.com/WA/Seattle/8649-Delridge-Way-SW-98106/unit-A/home/2073661,NWMLS as Distributed by MLS Grid,2045121.0,N,Y,47.525179200000004,-122.36095800000001,"Welcome home! This turnkey townhouse sits right in the middle of everything. Blocks away from Westwood Village, minutes to downtown or the airport, with plenty of transit options. New carpets and paint throughout, completely move in ready. Fully fenced small yard space, perfect  for dogs or a BBQ. Three bedroom townhouse, with two full bathrooms and powder room on the main floor. Stainless steel appliances. NO HOA! Show less"
PAST SALE,November-28-2022,Single Family Residential,8438 20th Ave SW,Seattle,WA,98106,699950,3,2.0,Delridge,1560,5760.0,1927,,449,,Sold,,,https://www.redfin.com/WA/Seattle/8438-20th-Ave-SW-98106/home/475295,NWMLS as Distributed by MLS Grid,2010850.0,N,Y,47.5271778,-122.3586886,"Located in the beloved Highland Park neighborhood, this updated bungalow exudes storybook charm. Set back from the street with a fully fenced yard & white picket fence curb appeal. A gardener's paradise w/ plenty of full day sun exposure. Year-round comfort with a new high efficiency wood stove, & new mini-splits with A/C! The private patio wraps around the back of home and is ideal for hosting summer BBQs. Quality wood shutter blinds, with updated windows. Many South & West facing windows beam with natural light. Newer stainless steel refrigerator & dishwasher in the spacious galley style kitchen. Close to shopping, parks & transit. Centrally located to all West Seattle has to offer. This beautiful turnkey home is ready for its new owners! Show less"
PAST SALE,June-15-2023,Single Family Residential,7951 8th Ave SW,Seattle,WA,98106,705000,3,2.0,Highland Park,1680,7650.0,1927,,420,,Sold,,,https://www.redfin.com/WA/Seattle/7951-8th-Ave-SW-98106/home/475525,NWMLS as Distributed by MLS Grid,2068386.0,N,Y,47.530467,-122.34579029999999,"Check out this stunning 3BR gem in Highland Park! Remodeled to perfection, no detail has been overlooked. The kitchen is a true delight with a charming eating nook and smart pantry. The daylight basement boasts a versatile flex space with an extra kitchen, bedroom, and separate entrance, perfect for generating additional income. Step into your own private oasis in the backyard where you can unwind. Parking is a breeze with plenty of space for your Airstream/RV. Nestled near West Crest Park and Westwood Village shopping, this home offers seamless access to amenities. And the cherry on top? An easy commute to Downtown Seattle. Don’t miss out on this captivating home that combines style, functionality, and location like no other. Show less"
PAST SALE,July-19-2023,Single Family Residential,7540 16th Ave SW,Seattle,WA,98106,559000,2,1.0,Highland Park,1440,3600.0,1947,,388,,Sold,,,https://www.redfin.com/WA/Seattle/7540-16th-Ave-SW-98106/home/161609,NWMLS as Distributed by MLS Grid,2076518.0,N,Y,47.5342439,-122.3547209,"Fabulous West Seattle bungalow! Investors/new homeowners will love this charming home with parking for up to 4 cars! Step into the inviting living space with hardwood floors & abundant natural light. Spacious kitchen with new countertop & ample storage. Updated, tiled bathroom. Finished, full height lower level is waiting for your best use-work out, rec room, music studio? Fully fenced front yard offers privacy & room to entertain. Covered side patio, with a door to the kitchen, is an opportune location for BBQ & outside cooking. Large parking area behind the home is accessed through paved alley; say goodbye to the stress of searching for parking! Vibrant community with nearby parks, schools, shopping and eateries. Commuting is a breeze! Show less"
PAST SALE,August-30-2023,Condo/Co-op,9013 16th Ave SW #12,Seattle,WA,98106,245000,1,1.0,West Seattle,481,,1945,,509,252.0,Sold,,,https://www.redfin.com/WA/Seattle/9013-16th-Ave-SW-98106/unit-12/home/17383325,NWMLS as Distributed by MLS Grid,2137480.0,N,Y,47.5222684,-122.35555259999998,"Adorable Puget Ridge Condo located in the Highland Park neighborhood of West Seattle. New paint & carpet 7/2023. Private & Quiet lower unit. Modern kitchen with granite counters, stainless appliances, and tons of cabinet space plus room for table in kitchen. Full bath with tile floors, tile tub surround & granite counters. Double pane windows, In-unit stackable washer/dryer.  Great location - close to Westwood Village, White Center retail core, restaurants, cafes, and grocery stores with easy access to the downtown core via car or bus! 1 parking space. No rental cap. Pets allowed. Don't miss this one! Show less"
PAST SALE,October-19-2023,Single Family Residential,6917 24th Ave SW,Seattle,WA,98106,575000,3,2.0,High Point,1130,5443.0,1991,,509,,Sold,,,https://www.redfin.com/WA/Seattle/6917-24th-Ave-SW-98106/home/158993,NWMLS as Distributed by MLS Grid,2153808.0,N,Y,47.5406033,-122.36370009999999,"Lovely, quiet, and well maintained 3bd 1.75bth on a beautiful private lot. A 50 year roof and new windows were installed in 2013, and the property was remodeled in 2012. It has been very well maintained since. It features a 2 car garage and the large lot has much more space for parking and outdoor activities. The kitchen has stainless appliances and granite countertops. With fresh paint and carpet, this property is turn-key and ready to move in and start making memories! Come see it today! Priced to sell, this one won’t last long! Show less"
PAST SALE,March-16-2023,Townhouse,2519 SW Cloverdale St,Seattle,WA,98106,625000,3,2.5,Westwood Village,1380,1789.0,1998,,453,,Sold,,,https://www.redfin.com/WA/Seattle/2519-SW-Cloverdale-St-98106/home/472861,NWMLS as Distributed by MLS Grid,2031594.0,N,Y,47.5263588,-122.3654094,"Welcome home! This remodeled home is flooded with light on every floor. The main level features an oversized living area with wood burning fireplace and flows onto a large balcony. The roomy kitchen features an updated subway tile backsplash, quartz counters, SS appliances and a dinette in the bay window. Unwind upstairs in your primary suite with a refreshed bathroom with double vanity, an office/reading nook, soaring vaulted ceilings and a WIC. Two additional roomy bedrooms with ceiling fans and bathroom upstairs. Fresh paint and updates throughout. Don't miss the spacious 2 car garage, patio and laundry room. Close to many amenities including Westwood Village, schools, Roxhill Park and multiple bus lines. No HOA dues. Show less"
PAST SALE,February-17-2023,Single Family Residential,3840 18th Ave SW,Seattle,WA,98106,674000,4,2.5,West Seattle,1630,5000.0,1913,,413,,Sold,,,https://www.redfin.com/WA/Seattle/3840-18th-Ave-SW-98106/home/160359,NWMLS as Distributed by MLS Grid,2019447.0,N,Y,47.5688976,-122.3565828,"$10,000 BUYER CREDIT with a full price offer by this WEDNESDAY, 1/11! Views & Privacy! Fully updated craftsman perched on a hill offering Duwamish River & City views. Essence of a secluded oasis, yet only mins to Alki, water taxi, downtown & thoroughfares-WS bridge, 509 & I5. Plentiful windows offer a light & bright main floor living area. Open concept floor plan w/chef's kitchen, dining, living room w/9.5' ceilings & sliders to deck for indoor/outdoor living. Main floor also has primary bedroom with an ensuite bath, laundry & additional 1/2 bath. AC. Full ceiling height lower level w/exterior access includes 3 bedrooms, full bath & sitting area. Fully fenced backyard w/patio & fire pit for evening star gazing. Unique & beautiful property! Show less"
PAST SALE,August-17-2023,Single Family Residential,8843 16th Ave SW,Seattle,WA,98106,774950,4,2.0,Highland Park,1850,5120.0,1952,,419,,Sold,,,https://www.redfin.com/WA/Seattle/8843-16th-Ave-SW-98106/home/475569,NWMLS as Distributed by MLS Grid,2078306.0,N,Y,47.5234586,-122.3554381,"Welcome to this well-maintained 4 bed + den/office & 2 bath home located in in the highly sought-after heart of Highland Park. Gorgeous kitchen features granite counters, new high-end apps & tons of cabinets. Newer roof, windows, smart water heater & Heat pump AC ensure optimal energy efficiency & a cozy atmosphere year-round. Kitchen & 2 beautifully full remodeled baths w/ heated floors. French doors open to a large private deck. Finished daylight basement for more space or future rental income. Fully fenced yard w/ electric gate for RV/Boat parking. Mature landscaping w/ ample storage completes this home. Short commute to downtown, Alki Beach, Westcrest Park, Dog Park, & Lincoln Park! Make this gorgeous house your very own HOME! Show less"
