SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,April-28-2023,Townhouse,2048 NW 61st St Unit A,Seattle,WA,98107,870000,3,2.0,Ballard,1410,1061,2018,,617,,Sold,,,https://www.redfin.com/WA/Seattle/2048-NW-61st-St-98107/unit-A/home/170472205,NWMLS as Distributed by MLS Grid,2049229,N,Y,47.6732974,-122.3843756
PAST SALE,June-29-2023,Townhouse,2608 NW 57th St Unit B,Seattle,WA,98107,800000,3,2.0,Ballard,1250,1306,2001,,640,,Sold,,,https://www.redfin.com/WA/Seattle/2608-NW-57th-St-98107/unit-B/home/162952,NWMLS as Distributed by MLS Grid,2076449,N,Y,47.6704797,-122.3905473
PAST SALE,,Single Family Residential,836 NW 58th St,Seattle,WA,98107,725000,3,1.0,,1210,5000,1947,,599,,,,,https://www.redfin.com/WA/Seattle/836-NW-58th-St-98107/home/494454,,,N,Y,47.6710756,-122.3679128
PAST SALE,January-31-2023,Townhouse,2429 NW 57th St Unit A,Seattle,WA,98107,825000,3,2.5,Ballard,1520,1300,2000,,543,,Sold,,,https://www.redfin.com/WA/Seattle/2429-NW-57th-St-98107/unit-A/home/2076805,NWMLS as Distributed by MLS Grid,2023919,N,Y,47.6699162,-122.3889372
PAST SALE,May-24-2023,Single Family Residential,110 NW 56th St,Seattle,WA,98107,1215000,4,2.0,Phinney Ridge,2040,4400,1914,,596,,Sold,,,https://www.redfin.com/WA/Seattle/110-NW-56th-St-98107/home/298810,NWMLS as Distributed by MLS Grid,2051856,N,Y,47.6697381,-122.3581954
PAST SALE,September-29-2023,Townhouse,2241 NW 62nd St,Seattle,WA,98107,1335000,3,3.5,Seattle,2390,1665,2022,,559,,Sold,,,https://www.redfin.com/WA/Seattle/2241-NW-62nd-St-98107/home/181289808,NWMLS as Distributed by MLS Grid,2152814,N,Y,47.6736088,-122.3865598
PAST SALE,September-19-2023,Townhouse,2239 NW 62nd St Unit C,Seattle,WA,98107,1345000,3,3.5,Seattle,2390,1666,2022,,563,,Sold,,,https://www.redfin.com/WA/Seattle/2239-NW-62nd-St-98107/unit-C/home/493286,NWMLS as Distributed by MLS Grid,2148380,N,Y,47.6735523,-122.3865583
PAST SALE,July-13-2023,Single Family Residential,1765 NW 63rd St,Seattle,WA,98107,1362500,3,3.5,Ballard,1930,1844,2014,,706,,Sold,,,https://www.redfin.com/WA/Seattle/1765-NW-63rd-St-98107/home/57186035,NWMLS as Distributed by MLS Grid,2077630,N,Y,47.6742657,-122.3815445
PAST SALE,November-15-2022,Single Family Residential,640 NW 53rd St,Seattle,WA,98107,863000,3,2.0,Ballard,1350,4100,1944,,639,,Sold,,,https://www.redfin.com/WA/Seattle/640-NW-53rd-St-98107/home/303123,NWMLS as Distributed by MLS Grid,1996802,N,Y,47.6673835,-122.3651442
PAST SALE,June-28-2023,Single Family Residential,1739 NW 60th St,Seattle,WA,98107,1224000,3,2.0,Ballard,2036,2253,2015,,601,,Sold,,,https://www.redfin.com/WA/Seattle/1739-NW-60th-St-98107/home/494705,NWMLS as Distributed by MLS Grid,2064850,N,Y,47.6722286,-122.3805793
PAST SALE,February-22-2023,Townhouse,1415 NW 65th St,Seattle,WA,98117,1075000,3,3.5,Woodland Park,1940,1920,2017,,554,,Sold,,,https://www.redfin.com/WA/Seattle/1415-NW-65th-St-98117/home/494621,NWMLS as Distributed by MLS Grid,2023902,N,Y,47.6758313,-122.3743774
PAST SALE,February-3-2023,Townhouse,2441 NW 63rd St Unit A,Seattle,WA,98107,889900,3,2.5,Ballard,1475,1225,2015,,603,,Sold,,,https://www.redfin.com/WA/Seattle/2441-NW-63rd-St-98107/unit-A/home/59703182,NWMLS as Distributed by MLS Grid,2026714,N,Y,47.6743629,-122.3894822
PAST SALE,October-27-2023,Single Family Residential,6009 3rd Ave NW,Seattle,WA,98107,1206000,5,3.0,Woodland Park,2720,3623,1928,,443,,Sold,,,https://www.redfin.com/WA/Seattle/6009-3rd-Ave-NW-98107/home/493980,NWMLS as Distributed by MLS Grid,2163272,N,Y,47.6726954,-122.361114
PAST SALE,December-29-2022,Single Family Residential,120 NW 40th St,Seattle,WA,98107,1199000,3,2.0,Fremont,1940,5500,1904,,618,,Sold,,,https://www.redfin.com/WA/Seattle/120-NW-40th-St-98107/home/303591,NWMLS as Distributed by MLS Grid,2015757,N,Y,47.655806,-122.3582632
PAST SALE,December-15-2022,Single Family Residential,3235 NW 56th St,Seattle,WA,98107,1695000,4,2.0,Sunset Hill,2680,6000,1947,,632,,Sold,,,https://www.redfin.com/WA/Seattle/3235-NW-56th-St-98107/home/162464,NWMLS as Distributed by MLS Grid,2015877,N,Y,47.669331,-122.3999192
PAST SALE,June-9-2023,Condo/Co-op,6050 5th Ave NW #2,Seattle,WA,98107,695000,3,2.0,Phinney Ridge,1320,,1919,,527,400,Sold,,,https://www.redfin.com/WA/Seattle/6050-5th-Ave-NW-98107/unit-2/home/63942,NWMLS as Distributed by MLS Grid,2058831,N,Y,47.6738783,-122.3626461
PAST SALE,September-8-2023,Townhouse,2755 NW 65th St,Seattle,WA,98117,765000,3,2.0,Ballard,1300,2260,1995,,588,,Sold,,,https://www.redfin.com/WA/Seattle/2755-NW-65th-St-98117/home/162050,NWMLS as Distributed by MLS Grid,2141610,N,Y,47.6757152,-122.3921638
PAST SALE,January-25-2023,Single Family Residential,6037 35th Pl NW,Seattle,WA,98107,1270000,5,2.5,Sunset Hill,2770,4000,1946,,458,,Sold,,,https://www.redfin.com/WA/Seattle/6037-35th-Pl-NW-98107/home/162342,NWMLS as Distributed by MLS Grid,2021297,N,Y,47.6731952,-122.4028564
PAST SALE,September-28-2023,Single Family Residential,2624 NW 62nd St,Seattle,WA,98107,1100000,4,2.5,Ballard,1930,2054,2017,,570,,Sold,,,https://www.redfin.com/WA/Seattle/2624-NW-62nd-St-98107/home/162777,NWMLS as Distributed by MLS Grid,2140260,N,Y,47.6741124,-122.3913665
PAST SALE,June-30-2023,Single Family Residential,5503 6th Ave NW,Seattle,WA,98107,1140000,4,2.0,Seattle,2420,2670,1912,,471,,Sold,,,https://www.redfin.com/WA/Seattle/5503-6th-Ave-NW-98107/home/494411,NWMLS as Distributed by MLS Grid,2050456,N,Y,47.6689011,-122.3643085
PAST SALE,February-27-2023,Townhouse,2638 NW 56th St Unit C,Seattle,WA,98107,800000,3,2.0,Ballard,1381,573,2023,,579,,Sold,,,https://www.redfin.com/WA/Seattle/2638-NW-56th-St-98107/unit-C/home/183996852,NWMLS as Distributed by MLS Grid,2031133,N,Y,47.6696162,-122.391823
PAST SALE,,Single Family Residential,5629 3rd Ave NW,Seattle,WA,98107,850000,3,3.0,,1690,4230,1930,,503,,,,,https://www.redfin.com/WA/Seattle/5629-3rd-Ave-NW-98107/home/493775,,,N,Y,47.6703274,-122.3611461
PAST SALE,April-11-2023,Single Family Residential,6210 3rd Ave NW,Seattle,WA,98107,825000,4,2.5,Ballard,1600,4006,1924,,516,,Sold,,,https://www.redfin.com/WA/Seattle/6210-3rd-Ave-NW-98107/home/299320,NWMLS as Distributed by MLS Grid,2054932,N,Y,47.674652,-122.3604837
PAST SALE,January-7-2023,Townhouse,2408 NW 64th St,Seattle,WA,98117,1040000,3,3.5,Ballard,1826,1215,2022,,570,,Sold,,,https://www.redfin.com/WA/Seattle/2408-NW-64th-St-98107/home/183824785,NWMLS as Distributed by MLS Grid,2028288,N,Y,47.6754419,-122.3883439
PAST SALE,March-3-2023,Townhouse,5612 14th Ave NW Unit A,Seattle,WA,98107,835000,4,3.0,Ballard,1560,684,2022,,535,,Sold,,,https://www.redfin.com/WA/Seattle/5612-14th-Ave-NW-98107/unit-A/home/494183,NWMLS as Distributed by MLS Grid,2030648,N,Y,47.6699262,-122.3730667
PAST SALE,August-8-2023,Single Family Residential,5612 6th Ave NW,Seattle,WA,98107,1609000,4,1.5,Ballard,2130,10000,1906,,755,,Sold,,,https://www.redfin.com/WA/Seattle/5612-6th-Ave-NW-98107/home/494763,NWMLS as Distributed by MLS Grid,2149100,N,Y,47.6699643,-122.3636559
PAST SALE,August-31-2023,Single Family Residential,2052 NW 60th St,Seattle,WA,98107,772500,3,1.0,Seattle,1280,2000,1900,,604,,Sold,,,https://www.redfin.com/WA/Seattle/2052-NW-60th-St-98107/home/494439,NWMLS as Distributed by MLS Grid,2157835,N,Y,47.6725431,-122.3843861
PAST SALE,February-24-2023,Townhouse,2415 NW 63rd St,Seattle,WA,98107,1089500,4,2.5,Ballard,1874,1550,2023,,581,,Sold,,,https://www.redfin.com/WA/Seattle/2415-NW-63rd-St-98107/home/182051124,NWMLS as Distributed by MLS Grid,2040295,N,Y,47.6743476,-122.3885002
PAST SALE,February-24-2023,Single Family Residential,1119 NW 59th St,Seattle,WA,98107,1015000,3,2.0,Ballard,2030,5000,1908,,500,,Sold,,,https://www.redfin.com/WA/Seattle/1119-NW-59th-St-98107/home/493960,NWMLS as Distributed by MLS Grid,2039197,N,Y,47.6714371,-122.3716243
PAST SALE,March-31-2023,Townhouse,1727 NW 64th St Unit C,Seattle,WA,98107,889500,3,2.0,Ballard,1533,3304,2022,,580,,Sold,,,https://www.redfin.com/WA/Seattle/1727-NW-64th-St-98107/unit-C/home/184944874,NWMLS as Distributed by MLS Grid,2052453,N,Y,47.6751235,-122.3801412
PAST SALE,May-5-2023,Townhouse,851 NW 54TH St,Seattle,WA,98107,935000,3,3.0,Ballard,1568,930,2023,,596,28,Sold,,,https://www.redfin.com/WA/Seattle/851-NW-54th-St-98107/home/185212561,NWMLS as Distributed by MLS Grid,2059218,N,Y,47.6677425,-122.3681122
PAST SALE,October-3-2023,Townhouse,5406 9th Ave NW,Seattle,WA,98107,940000,3,2.5,Ballard,1628,1210,2023,,577,,Sold,,,https://www.redfin.com/WA/Seattle/5406-9th-Ave-NW-98107/home/187258834,NWMLS as Distributed by MLS Grid,2157043,N,Y,47.6681794,-122.3684016
PAST SALE,April-20-2023,Townhouse,701 NW 62nd St,Seattle,WA,98107,1050000,3,3.5,Ballard,1601,1223,2023,,656,,Sold,,,https://www.redfin.com/WA/Seattle/701-NW-62nd-St-98107/home/494828,NWMLS as Distributed by MLS Grid,2058850,N,Y,47.6740192,-122.3653833
PAST SALE,March-15-2023,Townhouse,2638 NW 56th St Unit A,Seattle,WA,98107,799999,3,2.0,Ballard,1381,788,2023,,579,,Sold,,,https://www.redfin.com/WA/Seattle/2638-NW-56th-St-98107/unit-A/home/183958459,NWMLS as Distributed by MLS Grid,2030629,N,Y,47.6696162,-122.391823
PAST SALE,May-25-2023,Single Family Residential,3228 NW 57th St,Seattle,WA,98107,1100000,3,1.5,Sunset Hill,1530,6000,1904,,719,,Sold,,,https://www.redfin.com/WA/Seattle/3228-NW-57th-St-98107/home/162402,NWMLS as Distributed by MLS Grid,2074445,N,Y,47.6706411,-122.3996747
PAST SALE,October-31-2022,Townhouse,939 NW 56th St Unit B,Seattle,WA,98107,824900,3,2.0,Ballard,1220,1,2022,,676,,Sold,,,https://www.redfin.com/WA/Seattle/939-NW-56th-St-98107/unit-B/home/494759,NWMLS as Distributed by MLS Grid,2000854,N,Y,47.6692811,-122.3703241
PAST SALE,April-18-2023,Townhouse,847 NW 57th St,Seattle,WA,98107,799900,3,2.0,Woodland Park,1310,781,2023,,611,,Sold,,,https://www.redfin.com/WA/Seattle/847-NW-57th-St-98107/home/493425,NWMLS as Distributed by MLS Grid,2036998,N,Y,47.6699272,-122.3682839
PAST SALE,September-29-2023,Single Family Residential,2842 NW 62nd St,Seattle,WA,98107,750000,4,1.0,Ballard,1070,5000,1910,,701,,Sold,,,https://www.redfin.com/WA/Seattle/2842-NW-62nd-St-98107/home/163006,NWMLS as Distributed by MLS Grid,2159845,N,Y,47.6739005,-122.3948884
PAST SALE,March-10-2023,Single Family Residential,1745 NW 59th St,Seattle,WA,98107,715000,3,2.0,Ballard,1310,2199,1990,,546,,Sold,,,https://www.redfin.com/WA/Seattle/1745-NW-59th-St-98107/home/494689,NWMLS as Distributed by MLS Grid,2027046,N,Y,47.671475,-122.3809139
PAST SALE,June-6-2023,Townhouse,2251 NW 64th St,Seattle,WA,98107,875000,3,3.5,Ballard,1460,1592,2007,,599,,Sold,,,https://www.redfin.com/WA/Seattle/2251-NW-64th-St-98107/home/493468,NWMLS as Distributed by MLS Grid,2061936,N,Y,47.6750498,-122.3868364
PAST SALE,February-10-2023,Townhouse,2643 NW 63rd St,Seattle,WA,98107,950000,3,3.5,Ballard,1844,1676,2015,,515,,Sold,,,https://www.redfin.com/WA/Seattle/2643-NW-63rd-St-98107/home/162655,NWMLS as Distributed by MLS Grid,2026591,N,Y,47.6742496,-122.3919503
PAST SALE,October-26-2023,Townhouse,2816 NW 56th St Unit B,Seattle,WA,98107,885000,3,3.5,Ballard,1620,1147,2009,,546,,Sold,,,https://www.redfin.com/WA/Seattle/2816-NW-56th-St-98107/unit-B/home/28581362,NWMLS as Distributed by MLS Grid,2166554,N,Y,47.6696339,-122.3936326
PAST SALE,August-1-2023,Townhouse,5718 28th Ave NW,Seattle,WA,98107,939000,3,2.5,Ballard,1610,970,2012,,583,,Sold,,,https://www.redfin.com/WA/Seattle/5718-28th-Ave-NW-98107/home/162857,NWMLS as Distributed by MLS Grid,2132418,N,Y,47.6707663,-122.3926284
PAST SALE,July-31-2023,Single Family Residential,3040 NW 58th St,Seattle,WA,98107,1550000,4,2.0,Sunset Hill,2030,4850,1904,,764,,Sold,,,https://www.redfin.com/WA/Seattle/3040-NW-58th-St-98107/home/162123,NWMLS as Distributed by MLS Grid,2136458,N,Y,47.6712323,-122.3974308
PAST SALE,April-14-2023,Townhouse,6051 7th St NW,Seattle,WA,98107,869637,3,2.5,Ballard,1555,1259,2023,,559,,Sold,,,https://www.redfin.com/WA/Seattle/6057-7th-Ave-NW-98107/home/494198,NWMLS as Distributed by MLS Grid,2036880,N,Y,47.6739028,-122.3652904
PAST SALE,May-8-2023,Single Family Residential,6212 20th Ave NW,Seattle,WA,98107,1205000,3,3.5,Ballard,1864,1499,2023,,646,,Sold,,,https://www.redfin.com/WA/Seattle/6212-20th-Ave-NW-98107/home/184736018,NWMLS as Distributed by MLS Grid,2046143,N,Y,47.6742615,-122.381839
PAST SALE,July-12-2023,Single Family Residential,3010 NW 56th St,Seattle,WA,98107,1000000,3,2.0,Ballard,2670,4850,1911,,375,,Sold,,,https://www.redfin.com/WA/Seattle/3010-NW-56th-St-98107/home/162896,NWMLS as Distributed by MLS Grid,2072615,N,Y,47.669676,-122.3962141
PAST SALE,May-19-2023,Townhouse,1730 B NW 58th St,Seattle,WA,98107,875000,3,3.5,Ballard,1430,1281,2007,,612,,Sold,,,https://www.redfin.com/WA/Seattle/1730B-NW-58th-St-98107/home/182733592,NWMLS as Distributed by MLS Grid,2060966,N,Y,47.671201,-122.3803853
PAST SALE,April-4-2023,Single Family Residential,3043 A NW 65TH St,Seattle,WA,98117,1790000,4,3.5,Sunset Hill,3048,4802,2022,,587,,Sold,,,https://www.redfin.com/WA/Seattle/3043-NW-65th-St-98117/home/162322,NWMLS as Distributed by MLS Grid,2039480,N,Y,47.6757217,-122.3975812
PAST SALE,February-10-2023,Townhouse,2410 NW 64 St,Seattle,WA,98117,1040000,3,3.5,Ballard,1829,1215,2022,,569,,Sold,,,https://www.redfin.com/WA/Seattle/2410-NW-64th-St-98107/home/183673222,NWMLS as Distributed by MLS Grid,2010939,N,Y,47.675445,-122.3882551
PAST SALE,June-27-2023,Townhouse,1529 NW 58TH St Unit B,Seattle,WA,98107,795000,3,2.0,Ballard,1260,1312,2000,,631,,Sold,,,https://www.redfin.com/WA/Seattle/1529-NW-58th-St-98107/unit-B/home/493222,NWMLS as Distributed by MLS Grid,2125659,N,Y,47.6707695,-122.3775305
PAST SALE,December-16-2022,Single Family Residential,3044 NW 58th St,Seattle,WA,98107,990200,3,2.0,Ballard,2130,4850,1905,,465,,Sold,,,https://www.redfin.com/WA/Seattle/3044-NW-58th-St-98107/home/162839,NWMLS as Distributed by MLS Grid,2015341,N,Y,47.6711216,-122.3976106
PAST SALE,May-31-2023,Townhouse,647 NW 54th St Unit A,Seattle,WA,98107,1150000,3,3.5,Ballard,1984,1593,2023,,580,50,Sold,,,https://www.redfin.com/WA/Seattle/647-NW-54th-St-98107/unit-A/home/185342729,NWMLS as Distributed by MLS Grid,2063431,N,Y,47.6677205,-122.3653408
PAST SALE,October-11-2023,Townhouse,2040 NW 61st St,Seattle,WA,98107,1025000,3,3.5,Ballard,1770,2474,2008,,579,,Sold,,,https://www.redfin.com/WA/Seattle/2040-NW-61st-St-98107/home/18659201,NWMLS as Distributed by MLS Grid,2164514,N,Y,47.6733874,-122.3839192
PAST SALE,February-17-2023,Townhouse,2419 NW 63rd St,Seattle,WA,98107,1100000,4,2.5,Ballard,1839,1510,2023,,598,,Sold,,,https://www.redfin.com/WA/Seattle/2419-NW-63rd-St-98107/home/182051123,NWMLS as Distributed by MLS Grid,2027459,N,Y,47.6743838,-122.3884852
PAST SALE,March-28-2023,Townhouse,1727 NW 64th St Unit B,Seattle,WA,98107,849900,3,2.0,Ballard,1454,3304,2022,,585,,Sold,,,https://www.redfin.com/WA/Seattle/1727-NW-64th-St-98107/unit-C/home/493816,NWMLS as Distributed by MLS Grid,2022996,N,Y,47.6751235,-122.3801412
PAST SALE,April-14-2023,Townhouse,2602 NW 59th St Unit A,Seattle,WA,98107,799900,3,2.5,Ballard,1330,1187,1999,,601,,Sold,,,https://www.redfin.com/WA/Seattle/2602-NW-59th-St-98107/unit-A/home/184725835,NWMLS as Distributed by MLS Grid,2042586,N,Y,47.6718267,-122.3904018
PAST SALE,October-27-2023,Townhouse,5912 20th Ave NW Unit B,Seattle,WA,98107,900000,3,2.5,Ballard,1645,1137,2013,,547,,Sold,,,https://www.redfin.com/WA/Seattle/5912-20th-Ave-NW-98107/unit-B/home/50269373,NWMLS as Distributed by MLS Grid,2168247,N,Y,47.6720979,-122.3817562
PAST SALE,November-30-2022,Single Family Residential,5837 6th Ave NW,Seattle,WA,98107,1175000,3,2.0,Ballard,2260,3600,1916,,520,,Sold,,,https://www.redfin.com/WA/Seattle/5837-6th-Ave-NW-98107/home/493561,NWMLS as Distributed by MLS Grid,2011959,N,Y,47.6720203,-122.3643413
PAST SALE,February-10-2023,Townhouse,905 NW 59th St,Seattle,WA,98107,990000,3,3.5,Woodland Park,1612,1053,2022,,614,,Sold,,,https://www.redfin.com/WA/Seattle/905-NW-59th-St-98107/home/183668398,NWMLS as Distributed by MLS Grid,2024352,N,Y,47.6714591,-122.3689326
PAST SALE,February-28-2023,Single Family Residential,822 NW 63rd St,Seattle,WA,98107,1100000,3,2.5,Ballard,1880,1600,2018,,585,,Sold,,,https://www.redfin.com/WA/Seattle/822-NW-63rd-St-98107/home/145708397,NWMLS as Distributed by MLS Grid,2031069,N,Y,47.6746607,-122.3670551
