SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL,SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE,Description
PAST SALE,October-31-2022,Condo/Co-op,4409 California Ave SW #501,Seattle,WA,98116,575000,2,2.0,Alaska Junction,1131,,1996,,508,723.0,Sold,,,https://www.redfin.com/WA/Seattle/4409-California-Ave-SW-98116/unit-501/home/71494,NWMLS as Distributed by MLS Grid,2007285.0,N,Y,47.56446,-122.3870811,"Well-maintained two-bedroom condo on a prime California Avenue location in the heart of West Seattle. Huge “wrap-around” deck offers views in three directions, including Puget Sound. Open kitchen/living room layout with separate dining area. Newer range with microwave and brand-new refrigerator. Cozy, newly refurbished gas fireplace. Two large bedrooms. Primary bedroom features attached bath and ocean view as well. Two blocks to Alaska Junction puts the walk score off the charts. Secure building and parking garage. Two parking spots and lockable storage unit included. Show less"
PAST SALE,June-29-2023,Townhouse,4437 41st Ave SW Unit B,Seattle,WA,98116,865000,3,2.5,West Seattle,1510,912.0,2018,,573,,Sold,,,https://www.redfin.com/WA/Seattle/4437-41st-Ave-SW-98116/unit-B/home/145123955,NWMLS as Distributed by MLS Grid,2077164.0,N,Y,47.5635868,-122.3844185,"Gorgeous, modern home located in the heart of the Alaska junction,4 blocks from restaurants & shops. Home is built above street level & boasts 360 views, lots of natural light & privacy. Features a beautiful chef's kitchen w/Bertazzoni induction range, modern finishes, floating staircase, barnwood accents, huge pantry, 2 patios + rooftop deck w/unobstructed views of downtown, Bellevue, Mount Rainier & Puget Sound.Entire 3rd floor is dedicated to a primary bedroom suite w/spa like bath & oversized walk-in shower.Close to public transit, shuttles (Amazon & Microsoft), and Alki Beach. 3 bed, 2.5 ba w/room for office space, full sized WD, dedicated parking spot w/easy entry. Zonal AC & Heating w/individual thermostats for energy & cost savings. Show less"
PAST SALE,November-7-2022,Single Family Residential,3802 46th Ave SW,Seattle,WA,98116,954500,2,2.0,Genesee,2060,8509.0,1917,,463,,Sold,,,https://www.redfin.com/WA/Seattle/3802-46th-Ave-SW-98116/home/330178,NWMLS as Distributed by MLS Grid,2003805.0,N,Y,47.5700706,-122.3905454,"Paved alley access to your THREE car, oversized detached garage in Genesee/Seaview neighborhood. Meticulously maintained, updated, BEAUTIFUL Seattle Craftsman sitting on large, low maintenance, irrigated corner lot w/mature landscaping. This is a MUST see! Loads of charm in details-including coved ceilings, hardwood floors, crown molding, wood fireplace & more. Updated chef’s kitchen w/French doors to private patio area for indoor/outdoor entertaining. Updated windows, electrical, plumbing, bathrooms; Roof approx. 15 yrs; AC. Unfinished basement (totally dry!) for storage & alternate laundry connxns. Fenced backyard is beautifully landscaped. Garage has 240v/30amp subpanel. DADU potential-add second floor on garage? Peek-a-boo sound view! Show less"
PAST SALE,July-6-2023,Condo/Co-op,1200 Alki Ave SW #5,Seattle,WA,98116,3795000,3,4.0,Alki,4475,,2000,,848,2100.0,Sold,,,https://www.redfin.com/WA/Seattle/1200-Alki-Ave-SW-98116/unit-5/home/27298,NWMLS as Distributed by MLS Grid,2074931.0,N,Y,47.5943761,-122.3880908,"Experience the pinnacle of West Seattle living in this extraordinary Seattle penthouse. Located on the entire top floor of Alki's most luxurious building, this residence offers over 4,475 sq ft of spacious urban living. Immerse yourself in panoramic 180-degree views of the Puget Sound. The custom interior features Travertine floors, bronze/steel detailing, and Venetian plaster walls. With four private decks, a walk-in wine cellar, and a stunning 2,000 sq ft private rooftop terrace complete with an outdoor kitchen and fireplace, this penthouse is a true masterpiece. Show less"
PAST SALE,June-30-2023,Single Family Residential,2619 49th Ave SW,Seattle,WA,98116,1077000,3,2.0,North Admiral,2630,6000.0,1910,,410,,Sold,,,https://www.redfin.com/WA/Seattle/2619-49th-Ave-SW-98116/home/150313,NWMLS as Distributed by MLS Grid,2075187.0,N,Y,47.5806012,-122.394468,"This charming North Admiral home exudes old-world elegance, complemented by timeless modern updates. Rare formal foyer adorned w/ vintage chandelier sets the tone for the exquisite details found throughout the home. Primary ensuite features French doors that open to the lush garden, custom built-in closet, and a stunning newly renovated bathroom! Dining room opens to the private patio, seamlessly extending the kitchen & dining space for summertime entertaining under the magnificent Japanese maple trees. Kitchen walk-in pantry. Bonus flex space in partially finished basement. Newly installed parking at the back of home w/ electric car charger, shed, and beautiful hardscaping designed to elevate your outdoor living experience. Ideal location! Show less"
PAST SALE,May-31-2023,Single Family Residential,5102 SW Genesee St,Seattle,WA,98116,999999,3,2.0,Genesee,1840,6500.0,1948,,543,,Sold,,,https://www.redfin.com/WA/Seattle/5102-SW-Genesee-St-98116/home/152032,NWMLS as Distributed by MLS Grid,2049372.0,N,Y,47.5650106,-122.3978918,"Gorgeous Genesee Hill corner lot home! Featuring 3 bedrooms, 1.5 baths, an open floor plan w/beautiful hardwoods, natural light & a bright-modern design. Updated kitchen with quartz counters, SS appliances, 2 bedrooms, including main & full bath on the upper level. Basement includes third bedroom, 3/4 bath & large bonus basement family room w/updated flooring & paint throughout. Detached two car garage with vehicle charger and private, park like setting for your fully fenced & revamped backyard with deck, patio and greenspace & views of the Alaska Junction and Mt Rainier from the front yard. Walking distance to elementary school and minutes to Alki, playgrounds, grocery stores & all the fun shops and restaurants the Junction has to offer. Show less"
PAST SALE,September-25-2023,Single Family Residential,4032 47th Ave SW,Seattle,WA,98116,915800,2,1.0,Genesee,2048,4640.0,1918,,447,,Sold,,,https://www.redfin.com/WA/Seattle/4032-47th-Ave-SW-98116/home/331423,NWMLS as Distributed by MLS Grid,2150957.0,N,Y,47.5674482,-122.3918023,"Prime location a few blocks from Alaska junction. From the moment you enter you will enjoy the window-wrapped entry with built in lounge area. Spacious and light-filled living, dining and kitchen space. 2 beds on main floor, full bath with claw foot tub, walk-In pantry/mudroom off the kitchen. Bonus loft space approximately 232 square feet. Lower level with separate entrance with finished office and flex space. Large open space ready for finishing to create more space. ADU potential. Large lot with fenced front yard +DADU potential. Garden space and area to entertain. Off-street parking. Tankless hot water heater! Genesee hill school zone! Show less"
PAST SALE,December-16-2022,Single Family Residential,3802 47th Ave SW,Seattle,WA,98116,699900,3,1.0,Genesee,1370,6786.0,1951,,511,,Sold,,,https://www.redfin.com/WA/Seattle/3802-47th-Ave-SW-98116/home/330072,NWMLS as Distributed by MLS Grid,2011657.0,N,Y,47.5700917,-122.391833,"Delightful Genesee, corner lot home in a fantastic West Seattle location. Walk, roll or run to the vibrant California Ave or escape to nature in the nearby Schmitz Park. This mid-century charmer comes with 3 bedrooms & 1 full bath. Updates throughout, including a newly installed heat pump with AC for inside comfort during the hot or smoky days, new quartz countertops, new kitchen appliances & more. An easy-flowing floor plan has you enter into the light-filled living room, and there is also a bonus family room with a cozy fireplace off of the kitchen. Dutch door access onto an outside deck for inside/outside living & entertaining. Fully fenced backyard w/plenty of room for your landscape ideas or raised bed gardening. Home sweet home! Show less"
PAST SALE,,Townhouse,2314 44th Ave SW Unit C,Seattle,WA,98116,805000,3,3.0,,1310,1168.0,2010,,615,,,,,https://www.redfin.com/WA/Seattle/2314-44th-Ave-SW-98116/unit-C/home/35620353,,,N,Y,47.5825552,-122.3875705,"If you’ve always wanted to live in the coveted North Admiral neighborhood of West Seattle, now is your chance. This sparkling, modern townhouse is situated just a few short blocks from Admiral Theater & all the popular North Admiral restaurants, yet on a quiet street with lovely westerly views. South facing and full of light, this 3 BR townhouse checks off all the boxes: heated floors, 2 master suites, open floorplan, stunning wood floors, new carpet upstairs, garage & ample outdoor space. Show less"
PAST SALE,June-28-2023,Single Family Residential,4403 40th Ave SW,Seattle,WA,98116,965000,3,3.5,Alaska Junction,2310,3075.0,2005,,418,,Sold,,,https://www.redfin.com/WA/Seattle/4403-40th-Ave-SW-98116/home/2091490,NWMLS as Distributed by MLS Grid,2065583.0,N,Y,47.5644942,-122.3832389,"This may be one of the best West Seattle locations from which to wander! Central to California Ave with eateries, bars & weekend farmer’s market; close to West Seattle golf; shopping at TJs & Whole Foods; Yoga & more! You just want to chill? You can hang out on the front porch overlooking the tree-lined street-so peaceful! Spacious home needs interior paint & lower level flooring; priced accordingly. Build instant sweat equity! Craftsman design includes beautiful millwork. Stay cool w/newly installed AC! Two suites & laundry upstairs & third bedroom, bath & rec room/office on lower level. Oversized 1-car garage w/storage/workspace, plus 3 additional off-street parking spaces. EZ access to WS Bridge & bus lines; 10 mins to Downtown! No HOA. Show less"
