SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,November-1-2022,Single Family Residential,4742 47th Ave SW,Seattle,WA,98116,1118000,4,2.0,Alaska Junction,1810,5850,1916,,618,,Sold,,,https://www.redfin.com/WA/Seattle/4742-47th-Ave-SW-98116/home/154671,NWMLS as Distributed by MLS Grid,2006729,N,Y,47.5599209,-122.3919262
PAST SALE,March-17-2023,Single Family Residential,3212 39th Ave SW,Seattle,WA,98116,919900,4,1.0,Belvidere,2020,5000,1929,,455,,Sold,,,https://www.redfin.com/WA/Seattle/3212-39th-Ave-SW-98116/home/329057,NWMLS as Distributed by MLS Grid,2035261,N,Y,47.575157,-122.3810807
PAST SALE,April-28-2023,Single Family Residential,4836 42nd Ave SW,Seattle,WA,98116,1005000,4,3.0,West Seattle,2740,5750,1967,,367,,Sold,,,https://www.redfin.com/WA/Seattle/4836-42nd-Ave-SW-98116/home/471151,NWMLS as Distributed by MLS Grid,2043804,N,Y,47.5582105,-122.3851512
PAST SALE,August-24-2023,Single Family Residential,2710 46th Ave SW,Seattle,WA,98116,1300000,4,2.5,Admiral,2120,6000,1947,,613,,Sold,,,https://www.redfin.com/WA/Seattle/2710-46th-Ave-SW-98116/home/331463,NWMLS as Distributed by MLS Grid,2142018,N,Y,47.5789298,-122.39041
PAST SALE,April-21-2023,Single Family Residential,2203 47th Ave SW,Seattle,WA,98116,1800000,4,2.5,North Admiral,2900,7824,1926,,621,,Sold,,,https://www.redfin.com/WA/Seattle/2203-47th-Ave-SW-98116/home/149794,NWMLS as Distributed by MLS Grid,2071549,N,Y,47.5838724,-122.3921078
PAST SALE,May-2-2023,Single Family Residential,2625 41st Ave SW,Seattle,WA,98116,1450000,4,3.0,Admiral,2600,4403,1908,,558,,Sold,,,https://www.redfin.com/WA/Seattle/2625-41st-Ave-SW-98116/home/327522,NWMLS as Distributed by MLS Grid,2043355,N,Y,47.5803984,-122.3842703
PAST SALE,,Single Family Residential,3241 63rd Ave SW,Seattle,WA,98116,400000,4,2.0,,2240,6000,1941,,179,,,,,https://www.redfin.com/WA/Seattle/3241-63rd-Ave-SW-98116/home/151468,,,N,Y,47.5747362,-122.4137008
PAST SALE,,Single Family Residential,3238 45th Ave SW,Seattle,WA,98116,1425000,4,4.0,,2390,5850,1910,,596,,,,,https://www.redfin.com/WA/Seattle/3238-45th-Ave-SW-98116/home/329925,,,N,Y,47.5745122,-122.3890842
PAST SALE,September-20-2023,Single Family Residential,5021 SW Hanford St,Seattle,WA,98116,950000,4,2.0,North Admiral,1640,8680,1930,,579,,Sold,,,https://www.redfin.com/WA/Seattle/5021-SW-Hanford-St-98116/home/330120,NWMLS as Distributed by MLS Grid,2165238,N,Y,47.5755225,-122.3964531
PAST SALE,May-16-2023,Single Family Residential,4602 SW Walker St,Seattle,WA,98116,1750000,4,3.5,North Admiral,2700,4590,1914,,648,,Sold,,,https://www.redfin.com/WA/Seattle/4602-SW-Walker-St-98116/home/329887,NWMLS as Distributed by MLS Grid,2071572,N,Y,47.5842902,-122.3907854
PAST SALE,September-27-2023,Townhouse,3215 California Ave SW Unit B,Seattle,WA,98116,975000,4,3.0,Admiral,1988,790,2018,,490,,Sold,,,https://www.redfin.com/WA/Seattle/3215-California-Ave-SW-98116/unit-B/home/113996015,NWMLS as Distributed by MLS Grid,2149365,N,Y,47.575211,-122.3870078
PAST SALE,April-5-2023,Townhouse,4018 Beach Dr SW,Seattle,WA,98116,1240000,4,3.5,Beach Drive,1960,1412,2023,,633,,Sold,,,https://www.redfin.com/WA/Seattle/4018-Beach-Dr-SW-98116/home/184479511,NWMLS as Distributed by MLS Grid,2039082,N,Y,47.5679444,-122.4090715
PAST SALE,June-12-2023,Single Family Residential,2131 46th Ave SW,Seattle,WA,98116,1600000,4,3.0,North Admiral,2000,3795,1910,,800,,Sold,,,https://www.redfin.com/WA/Seattle/2131-46th-Ave-SW-98116/home/329888,NWMLS as Distributed by MLS Grid,2070355,N,Y,47.5844762,-122.390874
PAST SALE,April-21-2023,Single Family Residential,4150 41st Ave SW,Seattle,WA,98116,1405000,4,2.5,Genesee,2200,12200,1958,,639,,Sold,,,https://www.redfin.com/WA/Seattle/4150-41st-Ave-SW-98116/home/329086,NWMLS as Distributed by MLS Grid,2051087,N,Y,47.5649638,-122.3838183
PAST SALE,December-9-2022,Single Family Residential,4706 SW Spokane St,Seattle,WA,98116,942000,4,2.0,Admiral,1630,4982,1950,,578,83,Sold,,,https://www.redfin.com/WA/Seattle/4706-SW-Spokane-St-98116/home/331592,NWMLS as Distributed by MLS Grid,2008876,N,Y,47.572224,-122.3923988
PAST SALE,April-28-2023,Single Family Residential,4437 39th Ave SW,Seattle,WA,98116,1400000,5,3.5,Belvidere,3260,5750,1963,,429,,Sold,,,https://www.redfin.com/WA/Seattle/4437-39th-Ave-SW-98116/home/328075,NWMLS as Distributed by MLS Grid,2048332,N,Y,47.563563,-122.3818861
PAST SALE,March-22-2023,Single Family Residential,4615 SW Walker St,Seattle,WA,98116,1480000,4,3.0,North Admiral,2398,2444,1928,,617,,Sold,,,https://www.redfin.com/WA/Seattle/4615-SW-Walker-St-98116/home/331201,NWMLS as Distributed by MLS Grid,2036400,N,Y,47.5838682,-122.391342
PAST SALE,February-9-2023,Single Family Residential,4007 56th Ave SW,Seattle,WA,98116,2220000,4,3.5,Genesee,3420,10000,1926,,649,,Sold,,,https://www.redfin.com/WA/Seattle/4007-56th-Ave-SW-98116/home/152129,NWMLS as Distributed by MLS Grid,2029229,N,Y,47.5682951,-122.4041543
PAST SALE,April-18-2023,Single Family Residential,2347 46th Ave SW,Seattle,WA,98116,1600000,4,2.5,North Admiral,2510,5750,1914,,637,,Sold,,,https://www.redfin.com/WA/Seattle/2347-46th-Ave-SW-98116/home/331027,NWMLS as Distributed by MLS Grid,2044070,N,Y,47.5816228,-122.3909642
PAST SALE,February-24-2023,Single Family Residential,5327 SW Manning St,Seattle,WA,98116,1850000,4,3.0,Genesee,3880,5956,2014,,477,,Sold,,,https://www.redfin.com/WA/Seattle/5327-SW-Manning-St-98116/home/151977,NWMLS as Distributed by MLS Grid,2025873,N,Y,47.571605,-122.4014004
PAST SALE,May-12-2023,Single Family Residential,3446 41st Ave SW,Seattle,WA,98116,925000,4,1.5,Admiral,1920,5000,1910,,482,,Sold,,,https://www.redfin.com/WA/Seattle/3446-41st-Ave-SW-98116/home/328446,NWMLS as Distributed by MLS Grid,2057221,N,Y,47.5718054,-122.3843758
PAST SALE,March-9-2023,Single Family Residential,1701 Ferry Ave SW,Seattle,WA,98116,1300000,4,4.0,North Admiral,2750,4172,1906,,473,,Sold,,,https://www.redfin.com/WA/Seattle/1701-Ferry-Ave-SW-98116/home/150813,NWMLS as Distributed by MLS Grid,2036675,N,Y,47.5881068,-122.3838522
PAST SALE,March-21-2023,Single Family Residential,3923 55th Ave SW,Seattle,WA,98116,1670000,5,2.5,Genesee,2830,14270,1941,,590,,Sold,,,https://www.redfin.com/WA/Seattle/3923-55th-Ave-SW-98116/home/151437,NWMLS as Distributed by MLS Grid,2038038,N,Y,47.568654,-122.4034249
PAST SALE,March-30-2023,Single Family Residential,4141 Beach Dr SW,Seattle,WA,98116,2595000,4,3.5,Beach Drive,2993,15226,1998,,867,,Sold,,,https://www.redfin.com/WA/Seattle/4141-Beach-Dr-SW-98116/home/151834,NWMLS as Distributed by MLS Grid,2035302,N,Y,47.5663798,-122.4091302
PAST SALE,September-28-2023,Townhouse,3215 California Ave SW Unit A,Seattle,WA,98116,975000,4,3.0,Admiral,1988,790,2018,,490,,Sold,,,https://www.redfin.com/WA/Seattle/3215-California-Ave-SW-98116/unit-A/home/2062262,NWMLS as Distributed by MLS Grid,2150978,N,Y,47.575211,-122.3870078
