SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,June-23-2023,Single Family Residential,3001 NE 89th St,Seattle,WA,98115,2200000,4,3.5,Wedgwood,3960,5000,2018,,556,,Sold,,,https://www.redfin.com/WA/Seattle/3001-NE-89th-St-98115/home/317526,NWMLS as Distributed by MLS Grid,2077599,N,Y,47.6928872,-122.2957984
PAST SALE,February-24-2023,Single Family Residential,6251 40th Ave NE,Seattle,WA,98115,1212000,4,2.0,Bryant,2080,4200,1951,,583,,Sold,,,https://www.redfin.com/WA/Seattle/6251-40th-Ave-NE-98115/home/313989,NWMLS as Distributed by MLS Grid,2031837,N,Y,47.6755241,-122.2851871
PAST SALE,November-30-2022,Single Family Residential,6031 43rd Ave NE,Seattle,WA,98115,1475000,4,2.5,Bryant,2230,5878,1991,,661,,Sold,,,https://www.redfin.com/WA/Seattle/6031-43rd-Ave-NE-98115/home/313887,NWMLS as Distributed by MLS Grid,2015974,N,Y,47.6731131,-122.2824984
PAST SALE,May-26-2023,Single Family Residential,1540 NE 97th St,Seattle,WA,98115,1005000,4,3.0,Northgate,2010,5045,1993,,500,,Sold,,,https://www.redfin.com/WA/Seattle/1540-NE-97th-St-98115/home/107240,NWMLS as Distributed by MLS Grid,2057359,N,Y,47.6996701,-122.310367
PAST SALE,April-12-2023,Single Family Residential,6010 51st Ave NE,Seattle,WA,98115,1746000,4,2.5,Hawthorne Hills,2420,7475,1940,,721,,Sold,,,https://www.redfin.com/WA/Seattle/6010-51st-Ave-NE-98115/home/320419,NWMLS as Distributed by MLS Grid,2046160,N,Y,47.6726635,-122.2725134
PAST SALE,November-7-2022,Single Family Residential,6822 29th Ave NE,Seattle,WA,98115,1210000,4,3.0,Ravenna,2300,5700,1939,,526,,Sold,,,https://www.redfin.com/WA/Seattle/6822-29th-Ave-NE-98115/home/315594,NWMLS as Distributed by MLS Grid,1999545,N,Y,47.6782855,-122.296035
PAST SALE,May-16-2023,Single Family Residential,7711 19th Ave NE,Seattle,WA,98115,1195000,4,2.5,Wedgwood,2220,3588,1927,,538,,Sold,,,https://www.redfin.com/WA/Seattle/7711-19th-Ave-NE-98115/home/309914,NWMLS as Distributed by MLS Grid,2047424,N,Y,47.685293,-122.3081124
PAST SALE,November-18-2022,Single Family Residential,2700 NE 86th St,Seattle,WA,98115,1100000,4,2.5,Wedgwood,3530,6000,1951,,312,,Sold,,,https://www.redfin.com/WA/Seattle/2700-NE-86th-St-98115/home/316774,NWMLS as Distributed by MLS Grid,2018061,N,Y,47.6911924,-122.2991407
PAST SALE,December-31-2022,Single Family Residential,7004 Ravenna Ave NE,Seattle,WA,98115,1200000,4,3.0,Ravenna,1570,7828,1900,,764,,Sold,,,https://www.redfin.com/WA/Seattle/7004-Ravenna-Ave-NE-98115/home/311266,NWMLS as Distributed by MLS Grid,2025147,N,Y,47.6796606,-122.303555
PAST SALE,June-30-2023,Single Family Residential,5121 NE 68th St,Seattle,WA,98115,3000000,5,4.0,View Ridge,4200,5500,2023,,714,,Sold,,,https://www.redfin.com/WA/Seattle/5121-NE-68th-St-98115/home/321187,NWMLS as Distributed by MLS Grid,2133934,N,Y,47.6773008,-122.2720383
PAST SALE,,Single Family Residential,6026 26th Ave NE,Seattle,WA,98115,1375000,4,2.5,,2400,4000,1925,,573,,,,,https://www.redfin.com/WA/Seattle/6026-26th-Ave-NE-98115/home/313025,,,N,Y,47.6730249,-122.299298
PAST SALE,October-17-2023,Condo/Co-op,1524 NE 90th St Unit A,Seattle,WA,98115,1649000,4,3.5,Maple Leaf,2600,4505,2023,,634,417,Sold,,,https://www.redfin.com/WA/Seattle/1524-NE-90th-St-98115/unit-A/home/107733,NWMLS as Distributed by MLS Grid,2165964,N,Y,47.6941842,-122.3109013
PAST SALE,,Single Family Residential,6855 17th Ave NE,Seattle,WA,98115,1505000,5,3.0,,3590,4590,1912,,419,,,,,https://www.redfin.com/WA/Seattle/6855-17th-Ave-NE-98115/home/309364,,,N,Y,47.6791439,-122.3102079
PAST SALE,May-31-2023,Single Family Residential,1255 NE 98th St,Seattle,WA,98115,800000,4,2.0,Maple Leaf,2020,8040,1951,,396,,Sold,,,https://www.redfin.com/WA/Seattle/1255-NE-98th-St-98115/home/109744,NWMLS as Distributed by MLS Grid,2076469,N,Y,47.7001611,-122.3124641
PAST SALE,June-23-2023,Single Family Residential,5300 NE 67th St,Seattle,WA,98115,2980000,5,4.0,View Ridge,3990,5997,2023,,747,,Sold,,,https://www.redfin.com/WA/Seattle/5300-NE-67th-St-98115/home/322127,NWMLS as Distributed by MLS Grid,2074190,N,Y,47.6774297,-122.2705414
PAST SALE,September-28-2023,Single Family Residential,6020 Oberlin Ave NE,Seattle,WA,98115,3100000,5,5.0,Hawthorne Hills,4630,6844,2022,,670,,Sold,,,https://www.redfin.com/WA/Seattle/6020-Oberlin-Ave-NE-98115/home/320662,NWMLS as Distributed by MLS Grid,2157300,N,Y,47.6730475,-122.2784833
