SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL,SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE,Description
PAST SALE,,Single Family Residential,6527 4th Ave NW,Seattle,WA,98117,1135000,3,2.0,,1930,3750.0,1925.0,,588,,,,,https://www.redfin.com/WA/Seattle/6527-4th-Ave-NW-98117/home/498296,,,N,Y,47.6768693,-122.3617456,Skipped after 4 retries
PAST SALE,August-29-2023,Condo/Co-op,7710 30th Ave NW,Seattle,WA,98117,1330000,5,3.5,Sunset Hill,2225,1821.0,2023.0,,598,65.0,Sold,,,https://www.redfin.com/WA/Seattle/7710-30th-Ave-NW-98117/home/186029588,NWMLS as Distributed by MLS Grid,2074866.0,N,Y,47.6852559,-122.3954612,"This Stunning Modern home has it all: Quality finishes w/ abundent natural light.Big & open main floor with large great room w/ fireplace & slider leads to deck looking over sunny fenced yard. Big kitchen w/ Quartz counters, under cabinet lights, walk in pantry & SS Appliances. Hardwood floors on main floor & upper level.no carpet in the house. Forced air heating & AC for the upper two floors.  Primary suite w/ heated floor in bathroom,Quartz counters. Lower level has 4th bedroom with full bathroom+ a bonus room/family room or 5th bedroom with closet & window+ large one car garage with storage space. Excellent location, close to Sunset hill park, shilshole bay,restaurants. Quality neighborhood. Must see! One of kind. ONLY TWO LEFT. Show less"
PAST SALE,July-24-2023,Single Family Residential,9713 4th Ave NW,Seattle,WA,98117,1309950,4,3.5,Greenwood,2577,1.0,2023.0,,508,75.0,Sold,,,https://www.redfin.com/WA/Seattle/9713-4th-Ave-NW-98117/home/185165890,NWMLS as Distributed by MLS Grid,2058186.0,N,Y,47.700092,-122.3622951,"Impressive Greenwood new construction w/ amazing designer details, craftsmanship & inspiration; a winning hallmark of Brikat Homes. Dedication to quality is apparent the moment you arrive, offering a generous layout, modern convenience & a massive rooftop deck. Floor to ceiling windows, Mini-Split heating & AC, 5 beds/3.25 baths + WFH office providing immense comfort & seamless flow. Beautiful kitchen w/ custom cabinets to ceiling + panty, Quartz counters, designer lighting, Cafe appliances & gold accents. Primary suite offers vaulted ceilings, en-suite bath & custom walk-in closet. Add'l 2 bdrs upstairs w/ full bath. Media/Flex rm + 1bed on main. Garage prepped for EV charger.  2-10 Home Warranty Offered. Show less"
PAST SALE,May-10-2023,Single Family Residential,2920 NW 80th St,Seattle,WA,98117,1850000,4,4.0,Sunset Hill,3274,3569.0,2022.0,,565,22.0,Sold,,,https://www.redfin.com/WA/Seattle/2920-NW-80th-St-98117/home/163061,NWMLS as Distributed by MLS Grid,2033888.0,N,Y,47.6869296,-122.3951818,"Sunset Hill Modern! This stunning new home from premier local builder Olsen Anderson features one of the most flexible + innovative floor-plans in town. Flooded w/ natural light, the home offers a total of 3,274 sf, high-end finishes, dream kitchen, spa-like baths, tall ceilings, incredible primary suite, state-of-the-art systems. Need separate space for multi-generational living, guests, home office, or rental income? This is for you! Enjoy as one large 4 bed + den home or close a couple doors to utilize the separate 1-bed ADU. Set on a corner lot in Sunset Hill, walkable to local neighborhood restaurants, parks, schools, cafes, more. Includes a 2-car garage, fenced yard, nice patio. Buyer Bonus available through preferred lender. Show less"
PAST SALE,February-7-2023,Single Family Residential,3115 NW 77th St,Seattle,WA,98117,840000,4,2.0,Sunset Hill,2540,3237.0,1938.0,,331,,Sold,,,https://www.redfin.com/WA/Seattle/3115-NW-77th-St-98117/home/164209,NWMLS as Distributed by MLS Grid,2008930.0,N,Y,47.6847099,-122.3977348,"Classic Sunset Hill charmer! 4 bedroom, 1.75 bath home located just steps from the incredible views at Sunset Hill Park! Cozy main level refreshed with new paint & natural tone LVP floors! Living room w/ fireplace, dining room, and recently updated kitchen with new cabinetry, granite countertops, & stainless appliances! Primary bdrm, full bath, second bdrm/office on the main. Two bdrms on the upper level, on the lower level freshly updated family room, 3/4 bath, utility rm, shop/storage. Solid home lovingly cared for by long term owners and now ready for your finishing touches! Excellent location for shopping,dining, & just a quick drive to Shileshole Bay Marina & Golden Garden Park! $20,000 SELLER credit to BUYER for rate buydown, etc! Show less"
PAST SALE,November-3-2022,Single Family Residential,6727 Division Ave NW,Seattle,WA,98117,1550000,4,4.0,Ballard,2550,5300.0,1908.0,,608,,Sold,,,https://www.redfin.com/WA/Seattle/6727-Division-Ave-NW-98117/home/498271,NWMLS as Distributed by MLS Grid,1970799.0,N,Y,47.6785951,-122.3668977,"Well-appointed modern Ballard Craftsman! This stunning home was redesigned to offer modern touches while keeping all of the classic charm and details throughout. Main floor is airy and flows from the living room, to the dining room, and right outside to the private deck & fully fenced yard making it perfect for entertaining all year long. Chef’s kitchen complete with cherry wood cabinetry, gas cook top, farmhouse sink, and coffered ceiling. Upstairs offers large primary with Downtown & Mount Rainier views, and spa-like 5-piece ensuite, 2 additional bedrooms, full bathroom, and office. Head downstairs to the expansive fully-finished lower level complete with media room. Great location with schools, restaurants, markets, and more all nearby! Show less"
PAST SALE,October-20-2023,Condo/Co-op,341 NW 90th St,Seattle,WA,98117,1225000,4,4.5,Greenwood,2220,4795.0,2023.0,,552,58.0,Sold,,,https://www.redfin.com/WA/Seattle/341-NW-90th-St-98117/home/100518,NWMLS as Distributed by MLS Grid,2131267.0,N,Y,47.6940926,-122.3627324,"Introducing a masterpiece of modern living in the desirable Greenwood neighborhood. This new construction offers comfort and quality living in the hustle and bustle of a thriving community. The thoughtful design and attention to detail of this home boasts 4 bedrooms, stainless steel appliances, flexible use of the main level room with its own entrance! With an en suite in each bedroom, mini splits throughout, fireplace, a rooftop deck, and a spacious garage. Coupled with proximity to local shops, restaurants, and parks, as well as exclusive use of the front yard, the best of both worlds come together to provide a private sanctuary within a busy city and become the cherry on top of the metaphorical cake with your name on it. Show less"
PAST SALE,December-21-2022,Single Family Residential,8719 12th Ave NW,Seattle,WA,98117,850000,4,2.5,Crown Hill,1544,2352.0,2022.0,,551,,Sold,,,https://www.redfin.com/WA/Seattle/8719-12th-Ave-NW-98117/home/181811485,NWMLS as Distributed by MLS Grid,1997111.0,N,Y,47.692612,-122.3718908,"{NEW PRICE} Rare detached, new construction home. No HOA dues, not a condo! When design & function are perfectly married, the results are spectacular. Ashworth Homes' combine the newest trends of understated and refined earth tones that blend effortlessly w/ your unique style. Every need is catered to whether it is charging for your e-vehicle, 10'+ deep backyard, or a spacious walk in pantry designed for living. Laundry is conveniently centralized on the 2nd floor as is the primary bedroom with dual vanities, stunning shower and over-sized walk-in closet. This homes lives much larger than its true size. Light pours in through the abundant windows. Close to Soundview Playfield & Pool, Golden Gardens, Carkeek park, Hwy 99, restaurants +more! Show less"
PAST SALE,October-4-2023,Single Family Residential,7753 26th Ave NW,Seattle,WA,98117,1039000,4,2.5,Loyal Heights,1791,3880.0,2023.0,,580,20.0,Sold,,,https://www.redfin.com/WA/Seattle/7753-26th-Ave-NW-98117/home/163834,NWMLS as Distributed by MLS Grid,2131413.0,N,Y,47.6865269,-122.39011,"Just completed new construction in perfect Loyal Heights location. Light and bright home with great floor plan and large primary suite on top floor with deck. Enjoy off street parking. Oak Hardwoods throughout the main floor. Quartz counters in kitchen with all stainless steel appliances. A/C mini-splits and tankless water heater.  Powder room on main floor and fully tiled walk in showers in both primary and guest bathrooms. Primary suite with two separate walk-in closets with nice size deck of the bedroom. Fenced front yard. Green construction materials used for build. Off street parking wired for EV. Seller is offering $10,000 credit towards buyers closing costs for offers accepted before Tuesday 9/3/23. Show less"
PAST SALE,June-6-2023,Single Family Residential,3048 NW 69th St,Seattle,WA,98117,2350000,5,3.5,Sunset Hill,3710,5000.0,2023.0,,633,,Sold,,,https://www.redfin.com/WA/Seattle/3048-NW-69th-St-98117/home/166896,NWMLS as Distributed by MLS Grid,2036645.0,N,Y,47.6789103,-122.397766,"Outstanding new modern Farmhouse fits perfectly into this established Sunset Hill location. Checking every box, this home has been thoughtfully designed & crafted with quality & care. Enter to soaring ceilings, hardwood floors & warm natural light streaming through huge windows. Striking kitchen w/oversized island, Thermador appliances, large gas cooktop, butler’s pantry. Upstairs, gorgeous primary w/tons of light&space, WIC, and huge soaking tub. 2 additional bedrooms & sweet study/wfh space. Downstairs, massive media room&wet bar, 2 more rooms. Interior living flows out to covered&heated deck&private backyard. Parking pad&detached garage w/private entrance through mud room to kitchen. Super close to restaurants, parks, and beach stairs. Show less"
