SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL,SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE,Description
PAST SALE,April-28-2023,Townhouse,2048 NW 61st St Unit A,Seattle,WA,98107,870000,3,2.0,Ballard,1410,1061.0,2018,,617,,Sold,,,https://www.redfin.com/WA/Seattle/2048-NW-61st-St-98107/unit-A/home/170472205,NWMLS as Distributed by MLS Grid,2049229.0,N,Y,47.673297399999996,-122.3843756,"On a quiet, tree-lined street in Ballard, this end-unit modern townhome is the epitome of luxury living. Featuring breathtaking floor-to-ceiling windows throughout w/ a south facing, vaulted entry that provides abundant natural light. First floor living space, 3 spacious upstairs bedrooms (one lofted), and 2 beautifully appointed baths. Stunning city & territorial views from the primary bedroom & rooftop deck. A/C for those hot summer days. Custom blinds w/ remote. Everything you need at your fingertips - from top-rated restaurants, cafes, and trendy boutiques, this vibrant neighborhood has it all. Walk & Bike Scores of 95. Designated parking spot. This home is a rare find, offering the perfect combination of style, comfort & convenience. Show less"
PAST SALE,June-29-2023,Townhouse,2608 NW 57th St Unit B,Seattle,WA,98107,800000,3,2.0,Ballard,1250,1306.0,2001,,640,,Sold,,,https://www.redfin.com/WA/Seattle/2608-NW-57th-St-98107/unit-B/home/162952,NWMLS as Distributed by MLS Grid,2076449.0,N,Y,47.6704797,-122.3905473,"Craftsman end-unit townhome filled w/ natural light & located in the ultimate strolling neighborhood of Ballard. Comfortable living spaces, non-existent in the tall skinny builds of today, with space for a proper dining table! SS appliances & gas cooking. Gas fireplace in living room, gleaming hardwoods and several outdoor spaces, including a fully fenced backyard w/ mature plantings and pavers! 1 car GARAGE and tons of storage! 2 short blocks to Ballard Farmers Market, restaurants, shops, Golden Gardens & more! Easy commute DT with transit or bike! Show less"
PAST SALE,,Single Family Residential,836 NW 58th St,Seattle,WA,98107,725000,3,1.0,,1210,5000.0,1947,,599,,,,,https://www.redfin.com/WA/Seattle/836-NW-58th-St-98107/home/494454,,,N,Y,47.6710756,-122.3679128,"Charming, move-in-ready home in the heart of Ballard! Entertain in the large, spacious, fenced backyard with a lovely pergola and hedge wall for privacy. New roof in 2019. The finished lower level features two bonus rooms for an office or family room. Also includes a workshop, and a room plumbed and ready for a 2nd bathroom. Upstairs, enjoy the updated kitchen and the living room where large windows let the sun in. Updated electric, plumbing, and furnace. High walkability, with great access to Ballard center, the Zoo, parks, and shopping. Easy commute to SLU & Downtown. This one won’t last! Show less"
PAST SALE,January-31-2023,Townhouse,2429 NW 57th St Unit A,Seattle,WA,98107,825000,3,2.5,Ballard,1520,1300.0,2000,,543,,Sold,,,https://www.redfin.com/WA/Seattle/2429-NW-57th-St-98107/unit-A/home/2076805,NWMLS as Distributed by MLS Grid,2023919.0,N,Y,47.6699162,-122.3889372,"Quality built Ballard townhome with spacious floor plan and plenty of natural light. This urban oasis is ready for entertaining with an open concept main floor with gas fireplace and freshly refinished hardwood floors. Guests can retire to the lower level suite with patio access & ensuite bath. Upper level primary bedroom with vaulted ceilings, a wall of closets & high efficiency washer/dryer just down the hall. Updates include: mini split heating and cooling, new roof, new carpet, and fresh interior paint throughout. Attached garage w/ additional storage. 97 Walk Score, half a block to QFC, and a couple blocks from the heart of Ballard where you can enjoy cafes, craft breweries & restaurants. Easy trip Downtown/SLU by bike, car, or bus. Show less"
PAST SALE,May-24-2023,Single Family Residential,110 NW 56th St,Seattle,WA,98107,1215000,4,2.0,Phinney Ridge,2040,4400.0,1914,,596,,Sold,,,https://www.redfin.com/WA/Seattle/110-NW-56th-St-98107/home/298810,NWMLS as Distributed by MLS Grid,2051856.0,N,Y,47.6697381,-122.35819540000001,"The classic Seattle Craftsman home in fabulous Phinney Ridge, just a few short blocks from Woodland Park Zoo, shops & eateries. Updated to the nines w/renovated kitchen, brand new Miele & Samsung appliances & soap stone countertops w/chic subway tile backsplash. Room for everyone w/4 beds & two renovated bathrooms, plus separate formal living room w/cozy fireplace & lower level media room. Newly refinished stunning dark hardwoods throughout the main & brand new ultra-plush carpet on lower level. Central AC will keep you cool throughout the hot summer & new tankless hot water system. Fully fenced backyard for pets & built-in seating on newer deck. Single car garage with EV charger & smart home wired with Nest system. This home has it all! Show less"
PAST SALE,September-29-2023,Townhouse,2241 NW 62nd St,Seattle,WA,98107,1335000,3,3.5,Seattle,2390,1665.0,2022,,559,,Sold,,,https://www.redfin.com/WA/Seattle/2241-NW-62nd-St-98107/home/181289808,NWMLS as Distributed by MLS Grid,2152814.0,N,Y,47.6736088,-122.3865598,"No expense spared on this luxury stand-alone townhome in the fantastic Adams neighborhood! All bedrooms have A/C, patios, & bathrooms w/ heated floors (½ bath too) Quartz counters, Bosch & Fisher Paykel SS appls, induction stove, bountiful kitchen storage, dual hybrid water heaters, Cat-6 wiring & EV-charging. Insulated interior walls, solid core doors & cast iron drain pipes help keep this home nice & quiet. 8’ & 9’ ceilings, Garapa hardwood deck tiles, dimmable lights, Anderson A-Series windows & 3-point locking system doors, automatic closet lights, private garage w/ insulated floor, & commercial-grade fire suppression system reflect the thoughtful design & high-end construction of this fantastic Built Green home. MODEL HOME PHOTOS SHOWN Show less"
PAST SALE,September-19-2023,Townhouse,2239 NW 62nd St Unit C,Seattle,WA,98107,1345000,3,3.5,Seattle,2390,1666.0,2022,,563,,Sold,,,https://www.redfin.com/WA/Seattle/2239-NW-62nd-St-98107/unit-C/home/493286,NWMLS as Distributed by MLS Grid,2148380.0,N,Y,47.6735523,-122.38655829999999,"No expense spared on this luxury stand-alone townhome in the fantastic Adams neighborhood! All bedrooms have A/C, patios, & bathrooms w/ heated floors (½ bath too!) Quartz counters, Bosch & Fisher Paykel SS appliances, induction stove, bountiful kitchen storage, dual hybrid water heaters, Cat-6 wiring, & EV-charging. Insulated interior walls, solid core doors, and cast iron drain pipes help keep this home nice & quiet. 8’ & 9’ ceilings, Garapa hardwood deck tiles, dimmable lights, Anderson A-Series windows & 3-point locking system doors, automatic closet lights, private garage w insulated floor, and commercial-grade fire suppression system all reflect the thoughtful design and truly high-end construction of this fantastic Built Green home. Show less"
PAST SALE,July-13-2023,Single Family Residential,1765 NW 63rd St,Seattle,WA,98107,1362500,3,3.5,Ballard,1930,1844.0,2014,,706,,Sold,,,https://www.redfin.com/WA/Seattle/1765-NW-63rd-St-98107/home/57186035,NWMLS as Distributed by MLS Grid,2077630.0,N,Y,47.6742657,-122.3815445,"Welcome home to this gorgeous, immaculately maintained urban single-family home in Ballard offering modern high-end finishes and a spacious main bedroom with an ensuite. The large open kitchen features solid stone surfaces, soft-close cabinets, and a gas range. The home includes an open living space and a rooftop deck perfect for entertaining guests. Two car attached garage. Enjoy countless dining and nightlife options in the vibrant neighborhood, and take a stroll to iconic Ballard Locks, Golden Gardens Beach, or Sunset Hill. With a dozen breweries nearby, there are always new spots to try. Located just minutes from restaurants and retail, this home is the definition of living in a thriving community. See it today before it's gone! Show less"
PAST SALE,November-15-2022,Single Family Residential,640 NW 53rd St,Seattle,WA,98107,863000,3,2.0,Ballard,1350,4100.0,1944,,639,,Sold,,,https://www.redfin.com/WA/Seattle/640-NW-53rd-St-98107/home/303123,NWMLS as Distributed by MLS Grid,1996802.0,N,Y,47.6673835,-122.3651442,"This West Woodland Cape Cod is flooded with sunlight and brimming with appeal. Main floor delights with hardwoods, large south facing picture windows, a cozy wood burning fireplace, and AC for these last warm days. Two bedrooms on the main level. Darling eat-in kitchen looks out over a large, level & fully fenced backyard -ready for fall BBQs or post game parties. The spacious grassy yard lends itself to warm beverages around a firepit or a spot for furry friend to play! Lower level with 3rd bedroom, ¾ bath & rec room. Garage entrance makes it perfect for an Airbnb or guest suite. Walk to Brimmer & Heeltap, Veraci Pizza, award winning craft breweries, The Zoo, West Woodland Elementary & Ballard's Historic District! Show less"
PAST SALE,June-28-2023,Single Family Residential,1739 NW 60th St,Seattle,WA,98107,1224000,3,2.0,Ballard,2036,2253.0,2015,,601,,Sold,,,https://www.redfin.com/WA/Seattle/1739-NW-60th-St-98107/home/494705,NWMLS as Distributed by MLS Grid,2064850.0,N,Y,47.672228600000004,-122.38057930000001,"Gorgeous standalone townhome in heart of Ballard built by Sage Homes. Main level features a modern kitchen with s/s appliances, breakfast bar, & granite counters. Spacious living & dining areas w/access to outdoor patio. 2 bedrooms w/full bath, bonus living area w/gas fireplace & laundry located on 2nd level. Spacious w/lots of natural light, 3rd level main bedroom w/private deck, walk-in closet, & spa inspired ensuite featuring dual vanities, soaking tub & dual rainfall showers. Rooftop deck w/stunning panoramic views of Downtown, Mt. Rainier, & Olympic Mountains. Attached single-car garage & recently installed 2022 ductless mini splits throughout. No HOA dues! Minutes to Ballard Locks, Golden Gardens, Carkeek, & Discovery Park. Must see! Show less"
