SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,November-9-2022,Townhouse,1316 NW 67th St,Seattle,WA,98117,1111000,3,2.5,Whittier,2010,2208,2019,,553,,Sold,,,https://www.redfin.com/WA/Seattle/1316-NW-67th-St-98117/home/495684,NWMLS as Distributed by MLS Grid,1986603,N,Y,47.6779653,-122.3736877
PAST SALE,May-24-2023,Single Family Residential,6723 23rd Ave NW,Seattle,WA,98117,1860000,3,2.5,Ballard,2770,4586,2015,,671,,Sold,,,https://www.redfin.com/WA/Seattle/6723-23rd-Ave-NW-98117/home/166359,NWMLS as Distributed by MLS Grid,2059983,N,Y,47.6784095,-122.3856214
PAST SALE,October-24-2023,Single Family Residential,2814 NW 71st St,Seattle,WA,98117,1200000,3,2.0,Sunset Hill,2000,5000,1907,,600,,Sold,,,https://www.redfin.com/WA/Seattle/2814-NW-71st-St-98117/home/165966,NWMLS as Distributed by MLS Grid,2169303,N,Y,47.6804639,-122.3938406
PAST SALE,July-25-2023,Single Family Residential,125 NW 79th St,Seattle,WA,98117,910000,3,1.0,Phinney Ridge,2160,4120,1911,,421,,Sold,,,https://www.redfin.com/WA/Seattle/125-NW-79th-St-98117/home/498424,NWMLS as Distributed by MLS Grid,2134488,N,Y,47.6859973,-122.3591503
PAST SALE,July-28-2023,Townhouse,8321 8th Ave NW Unit A,Seattle,WA,98117,725000,3,3.5,Whittier,1486,1279,2006,,488,,Sold,,,https://www.redfin.com/WA/Seattle/8321-8th-Ave-NW-98117/unit-A/home/8190035,NWMLS as Distributed by MLS Grid,2069076,N,Y,47.6897281,-122.3665209
PAST SALE,January-31-2023,Single Family Residential,6710 3rd Ave NW,Seattle,WA,98117,815000,3,2.0,Phinney Ridge,1401,2500,1985,,582,,Sold,,,https://www.redfin.com/WA/Seattle/6710-3rd-Ave-NW-98117/home/495766,NWMLS as Distributed by MLS Grid,2008881,N,Y,47.6781555,-122.3602225
PAST SALE,April-13-2023,Townhouse,8035 A 16th Ave NW,Seattle,WA,98117,1005000,3,2.5,Ballard,1642,1481,2023,,612,,Sold,,,https://www.redfin.com/WA/Seattle/8035-A-16th-Ave-NW-98117/home/184898091,NWMLS as Distributed by MLS Grid,2049042,N,Y,47.6878972,-122.3781666
PAST SALE,July-24-2023,Condo/Co-op,6533 Seaview Ave NW Unit 701A,Seattle,WA,98117,1900000,3,2.0,Ballard,1319,,1968,,1440,2542,Sold,,,https://www.redfin.com/WA/Seattle/6533-Seaview-Ave-NW-98117/unit-701A/home/63609,NWMLS as Distributed by MLS Grid,2142758,N,Y,47.675992,-122.408666
PAST SALE,May-15-2023,Townhouse,8344 C (NC-3) 13th Ave NW,Seattle,WA,98117,999950,3,2.5,Crown Hill,1807,1114,2022,,553,,Sold,,,https://www.redfin.com/WA/Seattle/8344-C-NC-3-13th-Ave-NW-98117/home/179847140,NWMLS as Distributed by MLS Grid,1950034,N,Y,47.690053,-122.372381
PAST SALE,May-5-2023,Townhouse,8344 A 13th Ave NW,Seattle,WA,98117,1049900,3,2.5,Crown Hill,1824,500,2022,,576,,Sold,,,https://www.redfin.com/WA/Seattle/8344-13th-Ave-NW-98117/home/182116144,NWMLS as Distributed by MLS Grid,1874831,N,Y,47.6900796,-122.3724313
