SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,April-18-2023,Single Family Residential,5410 37th Ave SW,Seattle,WA,98126,1168000,4,2.5,Fairmount,2060,5000,1989,,567,,Sold,,,https://www.redfin.com/WA/Seattle/5410-37th-Ave-SW-98126/home/471205,NWMLS as Distributed by MLS Grid,2043776,N,Y,47.5534596,-122.3786567
PAST SALE,September-22-2023,Single Family Residential,3727 36th Ave SW,Seattle,WA,98126,1175000,5,3.0,Belvidere,2200,4048,1931,,534,,Sold,,,https://www.redfin.com/WA/Seattle/3727-36th-Ave-SW-98126/home/328372,NWMLS as Distributed by MLS Grid,2150996,N,Y,47.5703636,-122.3774237
PAST SALE,,Single Family Residential,3023 SW Charlestown St,Seattle,WA,98126,707000,4,2.0,,1600,4000,1921,,442,,,,,https://www.redfin.com/WA/Seattle/3023-SW-Charlestown-St-98126/home/159374,,,N,Y,47.5697406,-122.3718144
PAST SALE,November-10-2022,Single Family Residential,7745 Holden Pl SW,Seattle,WA,98126,1263500,5,3.5,West Seattle,2966,1,2022,,426,50,Sold,,,https://www.redfin.com/WA/Seattle/7745-Holden-Pl-SW-98126/unit-B/home/473034,NWMLS as Distributed by MLS Grid,2000082,N,Y,47.5323111,-122.3720352
PAST SALE,April-24-2023,Single Family Residential,9405 35th Ave SW Unit A,Seattle,WA,98126,695000,4,3.5,West Seattle,1687,1342,2017,,412,,Sold,,,https://www.redfin.com/WA/Seattle/9405-35th-Ave-SW-98126/unit-A/home/113995400,NWMLS as Distributed by MLS Grid,2042174,N,Y,47.5189705,-122.3771375
PAST SALE,November-23-2022,Single Family Residential,2664 Belvidere Ave SW,Seattle,WA,98126,1250000,4,3.0,Belvidere,2940,4000,1933,,425,,Sold,,,https://www.redfin.com/WA/Seattle/2664-Belvidere-Ave-SW-98126/home/327506,NWMLS as Distributed by MLS Grid,2009683,N,Y,47.5798059,-122.3788481
PAST SALE,September-14-2023,Single Family Residential,2720 SW Thistle St,Seattle,WA,98126,1150000,4,3.5,Westwood,2530,1469,2023,,455,95,Sold,,,https://www.redfin.com/WA/Seattle/2720-SW-Thistle-St-98106/home/187076235,NWMLS as Distributed by MLS Grid,2154978,N,Y,47.5284509,-122.3674951
PAST SALE,September-21-2023,Single Family Residential,9433 34th Ave SW,Seattle,WA,98126,652000,4,2.0,Arbor Heights,1410,4880,1951,,462,,Sold,,,https://www.redfin.com/WA/Seattle/9433-34th-Ave-SW-98126/home/473688,NWMLS as Distributed by MLS Grid,2149722,N,Y,47.5182577,-122.3758413
PAST SALE,June-26-2023,Single Family Residential,8448 36th Ave SW,Seattle,WA,98126,1312000,5,2.5,Gatewood,3360,5058,2015,,390,,Sold,,,https://www.redfin.com/WA/Seattle/8448-36th-Ave-SW-98126/home/22524998,NWMLS as Distributed by MLS Grid,2071427,N,Y,47.5269289,-122.3776238
PAST SALE,November-7-2022,Single Family Residential,3215 SW Holly St,Seattle,WA,98126,812500,4,3.0,High Point,2074,1999,2020,,392,122,Sold,,,https://www.redfin.com/WA/Seattle/3215-SW-Holly-St-98126/home/18661639,NWMLS as Distributed by MLS Grid,2001631,N,Y,47.5422127,-122.3740447
