SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,March-27-2023,Condo/Co-op,5001 California Ave SW #101,Seattle,WA,98136,449000,1,1.0,Alaska Junction,831,,2004,,540,398,Sold,,,https://www.redfin.com/WA/Seattle/5001-California-Ave-SW-98136/unit-101/home/7655,NWMLS as Distributed by MLS Grid,2049461,N,Y,47.5571178,-122.3871589
PAST SALE,April-7-2023,Condo/Co-op,6960 California Ave SW #108,Seattle,WA,98136,399000,2,1.0,Gatewood,895,,1989,,446,476,Sold,,,https://www.redfin.com/WA/Seattle/6960-California-Ave-SW-98136/unit-108/home/77489265,NWMLS as Distributed by MLS Grid,2040055,N,Y,47.5412007,-122.3867961
PAST SALE,May-5-2023,Single Family Residential,5007 46th Ave SW,Seattle,WA,98136,1275000,3,2.0,Seaview,2102,5100,1920,,607,,Sold,,,https://www.redfin.com/WA/Seattle/5007-46th-Ave-SW-98136/home/153266,NWMLS as Distributed by MLS Grid,2054398,N,Y,47.5572561,-122.3914228
PAST SALE,March-27-2023,Townhouse,5916 Fauntleroy Way SW Unit F,Seattle,WA,98136,818000,3,2.5,Fairmount,1212,1329,2020,,675,,Sold,,,https://www.redfin.com/WA/Seattle/5916-Fauntleroy-Way-SW-98136/unit-F/home/174069942,NWMLS as Distributed by MLS Grid,2038542,N,Y,47.5497038,-122.3826932
PAST SALE,October-31-2023,Single Family Residential,5942 41st Ave SW,Seattle,WA,98136,790000,3,1.0,Fairmount,1320,6250,1917,,598,,Sold,,,https://www.redfin.com/WA/Seattle/5942-41st-Ave-SW-98136/home/470645,NWMLS as Distributed by MLS Grid,2168703,N,Y,47.5490033,-122.3840985
PAST SALE,March-22-2023,Single Family Residential,5606 42nd Ave SW,Seattle,WA,98136,1200000,4,2.5,Fairmount,3010,6250,1910,,399,,Sold,,,https://www.redfin.com/WA/Seattle/5606-42nd-Ave-SW-98136/home/470746,NWMLS as Distributed by MLS Grid,2039191,N,Y,47.5517949,-122.3852821
PAST SALE,July-28-2023,Single Family Residential,9251 47th Ave SW,Seattle,WA,98136,1500000,5,3.5,Fauntleroy,3230,5000,2002,,464,,Sold,,,https://www.redfin.com/WA/Seattle/9251-47th-Ave-SW-98136/home/158543,NWMLS as Distributed by MLS Grid,2132357,N,Y,47.5201815,-122.393028
PAST SALE,May-24-2023,Single Family Residential,5911 47th Ave SW,Seattle,WA,98136,1695000,4,3.5,Seaview,2490,5500,2015,,681,,Sold,,,https://www.redfin.com/WA/Seattle/5911-47th-Ave-SW-98136/home/152563,NWMLS as Distributed by MLS Grid,2059760,N,Y,47.5498743,-122.3927492
PAST SALE,February-28-2023,Single Family Residential,5324 46th Ave SW,Seattle,WA,98136,1680000,4,3.5,Seaview,3170,4135,2006,,530,,Sold,,,https://www.redfin.com/WA/Seattle/5324-46th-Ave-SW-98136/home/154575,NWMLS as Distributed by MLS Grid,2033204,N,Y,47.5540866,-122.3903506
PAST SALE,October-23-2023,Townhouse,7204 California Ave SW Unit C,Seattle,WA,98136,775000,3,2.5,Gatewood,1290,2014,2007,,601,,Sold,,,https://www.redfin.com/WA/Seattle/7204-California-Ave-SW-98136/unit-C/home/18658049,NWMLS as Distributed by MLS Grid,2165928,N,Y,47.538466,-122.386996
