SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL,SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE,Description
PAST SALE,July-7-2023,Condo/Co-op,9500 Rainier Ave S #103,Seattle,WA,98118.0,469000,2,1.5,Dunlap,904,,1967.0,,519,624.0,Sold,,,https://www.redfin.com/WA/Seattle/9500-Rainier-Ave-S-98118/unit-103/home/19859,NWMLS as Distributed by MLS Grid,2137854.0,N,Y,47.5212626,-122.2612942,Skipped after 3 retries
PAST SALE,October-26-2023,Single Family Residential,9370 57th Ave S,Seattle,WA,98118.0,540000,3,1.5,Rainier Beach,1130,5250.0,1951.0,,478,,Sold,,,https://www.redfin.com/WA/Seattle/9370-57th-Ave-S-98118/home/175968,NWMLS as Distributed by MLS Grid,2175686.0,N,Y,47.5169371,-122.2613778,Skipped after 3 retries
PAST SALE,July-19-2023,Single Family Residential,8411 48th Ave S,Seattle,WA,98118.0,670000,3,2.0,Dunlap,1170,5450.0,1902.0,,573,,Sold,,,https://www.redfin.com/WA/Seattle/8411-48th-Ave-S-98118/home/174912,NWMLS as Distributed by MLS Grid,2077615.0,N,Y,47.5275812,-122.2731714,Skipped after 3 retries
PAST SALE,April-4-2023,Townhouse,5026 35th Ave S,Seattle,WA,98118.0,785000,3,3.0,Columbia City,1610,1158.0,2016.0,,488,,Sold,,,https://www.redfin.com/WA/Seattle/5026-35th-Ave-S-98118/home/109084155,NWMLS as Distributed by MLS Grid,2044325.0,N,Y,47.5563713,-122.2888425,Skipped after 3 retries
PAST SALE,May-22-2023,Townhouse,4843 S Chicago St,Seattle,WA,98118.0,499000,2,2.0,Brighton,1100,1060.0,2013.0,,454,20.0,Sold,,,https://www.redfin.com/WA/Seattle/4843-S-Chicago-St-98118/home/52400512,NWMLS as Distributed by MLS Grid,2060518.0,N,Y,47.5323993,-122.270845,Skipped after 3 retries
PAST SALE,July-28-2023,Single Family Residential,3947 S Warsaw St,Seattle,WA,98118.0,550000,2,2.0,Brighton,1060,5000.0,1947.0,,519,,Sold,,,https://www.redfin.com/WA/Seattle/3947-S-Warsaw-St-98118/home/173524,NWMLS as Distributed by MLS Grid,2077259.0,N,Y,47.5429869,-122.2812495,Skipped after 3 retries
PAST SALE,June-5-2023,Single Family Residential,4117 34th Ave S,Seattle,WA,98118.0,900000,3,2.0,Columbia City,1230,4500.0,1905.0,,732,,Sold,,,https://www.redfin.com/WA/Seattle/4117-34th-Ave-S-98118/home/172411,NWMLS as Distributed by MLS Grid,2051925.0,N,Y,47.5656357,-122.2911937,Skipped after 3 retries
PAST SALE,July-17-2023,Single Family Residential,3304 S Holly Pl,Seattle,WA,98118.0,515000,2,1.5,Holly Park,1250,2208.0,2004.0,,412,400.0,Sold,,,https://www.redfin.com/WA/Seattle/3304-S-Holly-Pl-98118/home/18662292,NWMLS as Distributed by MLS Grid,2073519.0,N,Y,47.5423321,-122.2898524,Skipped after 3 retries
PAST SALE,January-12-2023,Single Family Residential,4827 S Lucile St,Seattle,WA,98118.0,1300000,3,3.5,Seward Park,2520,3090.0,2012.0,,516,,Sold,,,https://www.redfin.com/WA/Seattle/4827-S-Lucile-St-98118/home/2101317,NWMLS as Distributed by MLS Grid,2017753.0,N,Y,47.5524259,-122.2713855,Skipped after 3 retries
PAST SALE,May-25-2023,Townhouse,4921 39th Ave S,Seattle,WA,98118.0,620000,1,1.5,Columbia City,1200,653.0,2007.0,,517,,Sold,,,https://www.redfin.com/WA/Seattle/4921-39th-Ave-S-98118/home/12318066,NWMLS as Distributed by MLS Grid,2044312.0,N,Y,47.5573978,-122.2838586,Skipped after 3 retries
