SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,September-29-2023,Single Family Residential,11445 69th Pl S,Seattle,WA,98178,650000,3,2.0,Lakeridge,1620,10020,1945,,401,,Sold,,,https://www.redfin.com/WA/Seattle/11445-69th-Pl-S-98178/home/176434,NWMLS as Distributed by MLS Grid,2158727,N,Y,47.5009872,-122.2484068
PAST SALE,May-26-2023,Single Family Residential,11247 Crestwood Dr S,Seattle,WA,98178,650000,3,2.0,Seattle,1580,16544,1945,,411,,Sold,,,https://www.redfin.com/WA/Seattle/11247-Crestwood-Dr-S-98178/home/176913,NWMLS as Distributed by MLS Grid,2060626,N,Y,47.5016733,-122.2440156
PAST SALE,June-16-2023,Single Family Residential,7525 S 135th St,Seattle,WA,98178,780000,4,2.0,Seattle,2167,53914,1959,,360,,Sold,,,https://www.redfin.com/WA/Seattle/7525-S-135th-St-98178/home/196743,NWMLS as Distributed by MLS Grid,2060232,N,Y,47.4822969,-122.2394246
PAST SALE,June-27-2023,Townhouse,5004 S 109th Ct,Tukwila,WA,98178,685000,3,2.5,Allentown,1948,2524,2018,,352,198,Sold,,,https://www.redfin.com/WA/Tukwila/5004-S-109th-Ct-98178/home/22643528,NWMLS as Distributed by MLS Grid,2062634,N,Y,47.5043337,-122.2707172
PAST SALE,July-5-2023,Single Family Residential,11264 57th Ave S,Seattle,WA,98178,550000,3,2.0,Seattle,940,8000,1953,,585,,Sold,,,https://www.redfin.com/WA/Seattle/11264-57th-Ave-S-98178/home/178881,NWMLS as Distributed by MLS Grid,2061709,N,Y,47.4983206,-122.2608289
PAST SALE,November-17-2022,Single Family Residential,6910 S 120th Pl,Seattle,WA,98178,535000,3,1.5,Campbell Hill,1060,6765,1944,,505,,Sold,,,https://www.redfin.com/WA/Seattle/6910-S-120th-Pl-98178/home/196430,NWMLS as Distributed by MLS Grid,2000626,N,Y,47.4954916,-122.2472927
PAST SALE,November-28-2022,Single Family Residential,5727 S Ryan St,Seattle,WA,98178,1209000,4,3.5,Upper Rainier Beach,3801,6950,2009,,318,,Sold,,,https://www.redfin.com/WA/Seattle/5727-S-Ryan-St-98178/home/177980,NWMLS as Distributed by MLS Grid,1987179,N,Y,47.5094911,-122.260067
PAST SALE,May-10-2023,Single Family Residential,8542 S 118th,Seattle,WA,98178,523500,3,1.0,Bryn Mawr,1161,6000,1934,,451,,Sold,,,https://www.redfin.com/WA/Seattle/8542-S-118th-St-98178/home/198061,NWMLS as Distributed by MLS Grid,2070895,N,Y,47.4970672,-122.2238489
PAST SALE,January-30-2023,Single Family Residential,12724 Renton Ave S,Seattle,WA,98178,1100000,0,,Skyway,1790,9719,1941,,615,,Sold,,,https://www.redfin.com/WA/Seattle/12724-Renton-Ave-S-98178/home/176001836,NWMLS as Distributed by MLS Grid,2031957,N,Y,47.4896981,-122.2373234
PAST SALE,January-24-2023,Single Family Residential,11685 44th Ave S,Tukwila,WA,98178,570000,3,2.0,Allentown,1800,15000,1931,,317,,Sold,,,https://www.redfin.com/WA/Tukwila/11685-44th-Ave-S-98178/home/188232,NWMLS as Distributed by MLS Grid,2045199,N,Y,47.4981121,-122.2787326
PAST SALE,,Single Family Residential,7511 S Taft St,Seattle,WA,98178,659000,2,1.0,,1350,4601,1909,,488,,,,,https://www.redfin.com/WA/Seattle/7511-S-Taft-St-98178/home/177443,,,N,Y,47.5100524,-122.2406177
