SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL,SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE,Description
PAST SALE,November-1-2022,Single Family Residential,4742 47th Ave SW,Seattle,WA,98116,1118000,4,2.0,Alaska Junction,1810,5850.0,1916.0,,618,,Sold,,,https://www.redfin.com/WA/Seattle/4742-47th-Ave-SW-98116/home/154671,NWMLS as Distributed by MLS Grid,2006729.0,N,Y,47.5599209,-122.3919262,"West Seattle Craftsman sits above the street for serenity and only 3 blocks from the centric Alaska Junction; walk or roll to the farmers market, eateries & all amenities that West Seattle has to offer; no driving needed! Updated home w/preserved period characteristics & charm, including rolled glass windows, built-ins, metal grates, wood detailing. Fully fenced, spacious back yard w/expanded private patio area & yard space. Beautifully landscaped lot with NW perennials, fruit trees & raised beds. Alley access to 1-car garage & home (far fewer stairs!) Redesign garage into an income producing DADU? New furnace, door hardware, 50-yr roof, updated main bath, electrical & plumbing. Lots of space for all in this 4-bedroom home. Move in ready! Show less"
PAST SALE,March-17-2023,Single Family Residential,3212 39th Ave SW,Seattle,WA,98116,919900,4,1.0,Belvidere,2020,5000.0,1929.0,,455,,Sold,,,https://www.redfin.com/WA/Seattle/3212-39th-Ave-SW-98116/home/329057,NWMLS as Distributed by MLS Grid,2035261.0,N,Y,47.575157,-122.3810807,"Skipped after 5 ""Show more"" encounters"
PAST SALE,April-28-2023,Single Family Residential,4836 42nd Ave SW,Seattle,WA,98116,1005000,4,3.0,West Seattle,2740,5750.0,1967.0,,367,,Sold,,,https://www.redfin.com/WA/Seattle/4836-42nd-Ave-SW-98116/home/471151,NWMLS as Distributed by MLS Grid,2043804.0,N,Y,47.5582105,-122.3851512,Skipped after 4 retries
PAST SALE,August-24-2023,Single Family Residential,2710 46th Ave SW,Seattle,WA,98116,1300000,4,2.5,Admiral,2120,6000.0,1947.0,,613,,Sold,,,https://www.redfin.com/WA/Seattle/2710-46th-Ave-SW-98116/home/331463,NWMLS as Distributed by MLS Grid,2142018.0,N,Y,47.5789298,-122.39041,"Skipped after 5 ""Show more"" encounters"
PAST SALE,April-21-2023,Single Family Residential,2203 47th Ave SW,Seattle,WA,98116,1800000,4,2.5,North Admiral,2900,7824.0,1926.0,,621,,Sold,,,https://www.redfin.com/WA/Seattle/2203-47th-Ave-SW-98116/home/149794,NWMLS as Distributed by MLS Grid,2071549.0,N,Y,47.5838724,-122.3921078,Skipped after 4 retries
PAST SALE,May-2-2023,Single Family Residential,2625 41st Ave SW,Seattle,WA,98116,1450000,4,3.0,Admiral,2600,4403.0,1908.0,,558,,Sold,,,https://www.redfin.com/WA/Seattle/2625-41st-Ave-SW-98116/home/327522,NWMLS as Distributed by MLS Grid,2043355.0,N,Y,47.5803984,-122.3842703,"Skipped after 5 ""Show more"" encounters"
PAST SALE,,Single Family Residential,3241 63rd Ave SW,Seattle,WA,98116,400000,4,2.0,,2240,6000.0,1941.0,,179,,,,,https://www.redfin.com/WA/Seattle/3241-63rd-Ave-SW-98116/home/151468,,,N,Y,47.5747362,-122.4137008,"This is really a charming home.  Gleaming hardwood floors, spacious and updated kitchen. The living room features a beautiful built-in entertainment center and matching bookcases.  This home is much larger than it appears on the outside. Upstairs is fully finished and could be another bedroom, office or bonus room.The master bedroom has a large sitting room with window bench. There is an additional 320sf outbuilding used for business in the past, and would be perfect for it again. Show less"
PAST SALE,,Single Family Residential,3238 45th Ave SW,Seattle,WA,98116,1425000,4,4.0,,2390,5850.0,1910.0,,596,,,,,https://www.redfin.com/WA/Seattle/3238-45th-Ave-SW-98116/home/329925,,,N,Y,47.5745122,-122.3890842,"Skipped after 5 ""Show more"" encounters"
PAST SALE,September-20-2023,Single Family Residential,5021 SW Hanford St,Seattle,WA,98116,950000,4,2.0,North Admiral,1640,8680.0,1930.0,,579,,Sold,,,https://www.redfin.com/WA/Seattle/5021-SW-Hanford-St-98116/home/330120,NWMLS as Distributed by MLS Grid,2165238.0,N,Y,47.5755225,-122.3964531,"Easy living in this well-maintained, updated home in the desirable North Admiral neighborhood.  Remodeled kitchen and bathroom, newly refinished fir floors, mini-split for both heating and cooling, EV charging station, and more.  The backyard is a gardener's delight along with beautiful, mature trees that make it such a picturesque setting!  The location is so near the Admiral Junction for restaurants, theater, grocery stores.  Convenient neighborhood access to the expansive Schmidt Park and so close to Alki Beach - nature beacons...  All of this along with many commuter options. Show less"
PAST SALE,May-16-2023,Single Family Residential,4602 SW Walker St,Seattle,WA,98116,1750000,4,3.5,North Admiral,2700,4590.0,1914.0,,648,,Sold,,,https://www.redfin.com/WA/Seattle/4602-SW-Walker-St-98116/home/329887,NWMLS as Distributed by MLS Grid,2071572.0,N,Y,47.5842902,-122.3907854,Skipped after 4 retries
